Absolute Clean Energy PCL | Price History                                          25-Sep-2024 16:36,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ACE.BK,,,,,,,,,,,,,,,
Interval: Weekly,,,,,,,,,,,,,,,
History Period: 10 Years,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
VAP: Total,"36,073,278,300",,,,,,,,,,,,,,
Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
26-ม.ค.-2024,1.55,+0.02,+1.31%,1.53,1.49,1.57,"26,937,500","41,224,377.00","14,457,303,456.00",,,,,,
19-ม.ค.-2024,1.53,-0.09,-5.56%,1.62,1.52,1.67,"39,195,800","62,457,640.00","14,416,079,079.00",,,,,,
12-ม.ค.-2024,1.62,+0.06,+3.85%,1.56,1.55,1.67,"61,572,700","98,870,301.00","14,478,536,719.00",,,,,,
05-ม.ค.-2024,1.56,+0.03,+1.96%,1.53,1.52,1.60,"39,061,600","61,372,763.00","14,379,666,418.00",,,,,,
29-ธ.ค.-2023,1.53,+0.08,+5.52%,1.44,1.44,1.55,"34,937,000","52,714,895.00","14,318,293,655.00",,,,,,
22-ธ.ค.-2023,1.45,-0.01,-0.68%,1.45,1.44,1.48,"17,221,500","25,147,187.00","14,265,578,760.00",,,,,,
15-ธ.ค.-2023,1.46,-0.02,-1.35%,1.47,1.40,1.48,"23,487,500","33,675,951.00","14,290,725,947.00",,,,,,
08-ธ.ค.-2023,1.48,+0.01,+0.68%,1.45,1.45,1.50,"14,116,400","20,729,225.00","14,324,401,898.00",,,,,,
01-ธ.ค.-2023,1.47,-0.01,-0.68%,1.49,1.46,1.59,"73,580,000","110,438,492.00","14,303,672,673.00",,,,,,
24-พ.ย.-2023,1.48,-0.09,-5.73%,1.59,1.48,1.61,"30,794,000","47,818,148.00","14,414,111,165.00",,,,,,
17-พ.ย.-2023,1.57,+0.09,+6.08%,1.48,1.45,1.59,"28,368,000","43,287,046.00","14,461,929,313.00",,,,,,
10-พ.ย.-2023,1.48,-0.04,-2.63%,1.53,1.45,1.55,"13,243,200","19,681,347.00","14,418,642,267.00",,,,,,
03-พ.ย.-2023,1.52,+0.09,+6.29%,1.42,1.42,1.53,"23,266,900","34,162,054.00","14,438,323,614.00",,,,,,
27-ต.ค.-2023,1.43,0.00,0.00%,1.43,1.40,1.46,"25,076,900","35,732,982.00","14,404,161,560.00",,,,,,
20-ต.ค.-2023,1.43,-0.09,-5.92%,1.52,1.43,1.52,"30,376,300","44,773,275.00","14,439,894,542.00",,,,,,
13-ต.ค.-2023,1.52,-0.05,-3.18%,1.58,1.52,1.58,"28,692,100","44,181,936.00","14,484,667,817.00",,,,,,
06-ต.ค.-2023,1.57,-0.03,-1.88%,1.62,1.54,1.62,"53,311,100","84,284,472.00","14,528,849,753.00",,,,,,
29-ก.ย.-2023,1.60,-0.03,-1.84%,1.62,1.57,1.63,"20,598,200","32,858,443.00","14,613,134,225.00",,,,,,
22-ก.ย.-2023,1.63,-0.08,-4.68%,1.70,1.61,1.71,"40,501,300","67,275,134.00","14,645,992,668.00",,,,,,
15-ก.ย.-2023,1.71,-0.01,-0.58%,1.74,1.68,1.78,"73,930,900","127,122,629.00","14,713,267,802.00",,,,,,
08-ก.ย.-2023,1.72,-0.03,-1.71%,1.76,1.71,1.76,"64,263,300","110,868,984.00","14,840,390,431.00",,,,,,
01-ก.ย.-2023,1.75,-0.06,-3.31%,1.81,1.75,1.84,"42,507,000","75,998,411.00","14,951,259,415.00",,,,,,
25-ส.ค.-2023,1.81,+0.07,+4.02%,1.73,1.72,1.83,"32,295,700","57,291,961.00","15,027,257,826.00",,,,,,
18-ส.ค.-2023,1.74,-0.04,-2.25%,1.77,1.71,1.78,"20,852,400","36,251,060.00","14,969,965,865.00",,,,,,
11-ส.ค.-2023,1.78,-0.04,-2.20%,1.82,1.76,1.83,"22,601,800","40,445,932.00","15,006,216,925.00",,,,,,
04-ส.ค.-2023,1.82,-0.07,-3.70%,1.89,1.81,1.90,"49,770,700","92,501,276.00","15,046,662,857.00",,,,,,
28-ก.ค.-2023,1.89,+0.03,+1.61%,1.86,1.78,1.89,"83,249,600","153,248,888.00","15,139,164,133.00",,,,,,
21-ก.ค.-2023,1.86,+0.02,+1.09%,1.84,1.84,1.91,"87,035,400","163,368,947.00","14,985,915,245.00",,,,,,
14-ก.ค.-2023,1.84,-0.04,-2.13%,1.92,1.50,1.92,"89,825,700","164,807,171.00","14,822,546,298.00",,,,,,
07-ก.ค.-2023,1.88,-0.07,-3.59%,1.95,1.86,1.98,"82,499,400","158,658,972.00","14,987,353,469.00",,,,,,
30-มิ.ย.-2023,1.95,+0.06,+3.17%,1.87,1.83,1.97,"88,542,700","169,129,816.00","15,146,012,441.00",,,,,,
23-มิ.ย.-2023,1.89,-0.13,-6.44%,2.04,1.88,2.06,"87,119,700","171,676,934.00","14,976,882,625.00",,,,,,
16-มิ.ย.-2023,2.02,+0.04,+2.02%,1.99,1.98,2.08,"79,589,500","161,371,906.00","15,148,559,559.00",,,,,,
09-มิ.ย.-2023,1.98,+0.04,+2.06%,1.96,1.90,2.02,"70,561,400","138,198,008.00","14,987,187,653.00",,,,,,
02-มิ.ย.-2023,1.94,-0.02,-1.02%,1.96,1.89,1.99,"80,617,700","156,732,893.00","14,848,989,645.00",,,,,,
26-พ.ค.-2023,1.96,+0.02,+1.03%,1.90,1.81,1.98,"112,777,700","213,631,461.00","15,005,722,538.00",,,,,,
19-พ.ค.-2023,1.94,-0.16,-7.62%,2.14,1.92,2.14,"119,724,500","240,022,978.00","14,792,091,077.00",,,,,,
12-พ.ค.-2023,2.10,+0.10,+5.00%,2.04,2.00,2.16,"101,335,800","212,219,620.00","15,032,114,055.00",,,,,,
05-พ.ค.-2023,2.00,0.00,0.00%,2.00,1.91,2.02,"40,322,900","79,735,613.00","14,819,894,435.00",,,,,,
28-เม.ย.-2023,2.00,-0.18,-8.26%,2.16,1.97,2.18,"79,745,500","163,402,837.00","14,899,630,048.00",,,,,,
21-เม.ย.-2023,2.18,-0.06,-2.68%,2.26,2.16,2.30,"86,136,000","192,391,912.00","15,063,032,885.00",,,,,,
14-เม.ย.-2023,2.24,-0.04,-1.75%,2.28,2.24,2.30,"28,202,500","64,144,960.00","15,255,424,797.00",,,,,,
07-เม.ย.-2023,2.28,0.00,0.00%,2.30,2.24,2.32,"70,697,300","161,860,496.00","15,319,569,757.00",,,,,,
31-มี.ค.-2023,2.28,-0.10,-4.20%,2.40,2.26,2.42,"62,399,500","148,055,150.00","15,481,430,253.00",,,,,,
24-มี.ค.-2023,2.38,+0.16,+7.21%,2.24,2.22,2.46,"139,508,800","329,589,960.00","15,629,485,403.00",,,,,,
17-มี.ค.-2023,2.22,-0.22,-9.02%,2.42,2.12,2.42,"110,181,600","249,756,226.00","15,299,895,443.00",,,,,,
10-มี.ค.-2023,2.44,+0.02,+0.83%,2.42,2.40,2.46,"66,931,000","163,381,262.00","15,549,651,669.00",,,,,,
03-มี.ค.-2023,2.42,-0.04,-1.63%,2.46,2.40,2.52,"55,615,600","136,022,188.00","15,386,270,407.00",,,,,,
24-ก.พ.-2023,2.46,0.00,0.00%,2.48,2.44,2.52,"63,987,700","158,969,582.00","15,522,292,595.00",,,,,,
17-ก.พ.-2023,2.46,-0.02,-0.81%,2.46,2.40,2.56,"97,361,000","240,109,896.00","15,681,262,177.00",,,,,,
10-ก.พ.-2023,2.48,-0.06,-2.36%,2.54,2.48,2.58,"101,143,700","256,927,608.00","15,921,372,073.00",,,,,,
03-ก.พ.-2023,2.54,-0.02,-0.78%,2.56,2.54,2.60,"92,340,600","237,035,468.00","16,178,299,681.00",,,,,,
27-ม.ค.-2023,2.56,-0.10,-3.76%,2.66,2.56,2.66,"98,864,100","258,860,640.00","16,415,335,149.00",,,,,,
20-ม.ค.-2023,2.66,-0.02,-0.75%,2.68,2.64,2.72,"116,385,400","310,822,894.00","16,674,195,789.00",,,,,,
13-ม.ค.-2023,2.68,+0.02,+0.75%,2.66,2.64,2.74,"109,930,700","295,866,910.00","16,985,018,683.00",,,,,,
06-ม.ค.-2023,2.66,-0.04,-1.48%,2.70,2.64,2.74,"61,625,100","164,622,708.00","16,689,151,773.00",,,,,,
30-ธ.ค.-2022,2.70,+0.14,+5.47%,2.58,2.58,2.76,"87,780,300","233,010,970.00","16,853,774,481.00",,,,,,
23-ธ.ค.-2022,2.56,-0.08,-3.03%,2.64,2.52,2.66,"91,643,500","236,531,984.00","16,620,763,511.00",,,,,,
16-ธ.ค.-2022,2.64,-0.02,-0.75%,2.66,2.64,2.68,"58,809,400","156,503,636.00","16,857,295,495.00",,,,,,
09-ธ.ค.-2022,2.66,-0.04,-1.48%,2.68,2.66,2.70,"79,323,300","212,297,990.00","17,013,799,131.00",,,,,,
02-ธ.ค.-2022,2.70,+0.02,+0.75%,2.68,2.66,2.70,"66,101,700","177,444,120.00","17,226,097,121.00",,,,,,
25-พ.ย.-2022,2.68,-0.02,-0.74%,2.68,2.66,2.70,"85,969,300","230,362,194.00","17,048,653,001.00",,,,,,
18-พ.ย.-2022,2.70,+0.02,+0.75%,2.70,2.68,2.74,"85,075,100","229,843,068.00","17,279,015,195.00",,,,,,
11-พ.ย.-2022,2.68,-0.04,-1.47%,2.72,2.68,2.76,"104,796,500","284,043,958.00","17,049,172,127.00",,,,,,
04-พ.ย.-2022,2.72,0.00,0.00%,2.74,2.70,2.78,"91,504,000","250,585,458.00","17,333,216,085.00",,,,,,
28-ต.ค.-2022,2.72,+0.02,+0.74%,2.68,2.66,2.76,"92,857,100","252,285,522.00","17,082,630,627.00",,,,,,
21-ต.ค.-2022,2.70,+0.04,+1.50%,2.66,2.66,2.74,"100,419,500","271,134,822.00","16,830,345,105.00",,,,,,
14-ต.ค.-2022,2.66,-0.02,-0.75%,2.66,2.66,2.70,"54,956,700","147,273,196.00","16,559,210,283.00",,,,,,
07-ต.ค.-2022,2.68,0.00,0.00%,2.70,2.64,2.74,"75,080,200","200,898,656.00","16,706,483,479.00",,,,,,
30-ก.ย.-2022,2.68,-0.02,-0.74%,2.68,2.66,2.78,"146,651,000","396,251,138.00","16,907,382,135.00",,,,,,
23-ก.ย.-2022,2.70,-0.08,-2.88%,2.80,2.70,2.82,"90,039,100","247,745,398.00","17,303,633,273.00",,,,,,
16-ก.ย.-2022,2.78,+0.06,+2.21%,2.74,2.70,2.96,"339,298,800","959,719,162.00","17,551,378,671.00",,,,,,
09-ก.ย.-2022,2.72,+0.04,+1.49%,2.68,2.66,2.80,"127,304,400","346,332,674.00","16,591,659,509.00",,,,,,
02-ก.ย.-2022,2.68,-0.04,-1.47%,2.68,2.64,2.72,"69,796,500","187,429,344.00","16,245,326,835.00",,,,,,
26-ส.ค.-2022,2.72,+0.06,+2.26%,2.66,2.64,2.74,"70,126,700","189,066,962.00","16,432,756,179.00",,,,,,
19-ส.ค.-2022,2.66,-0.02,-0.75%,2.68,2.64,2.82,"197,419,300","539,361,026.00","16,243,689,217.00",,,,,,
12-ส.ค.-2022,2.68,+0.02,+0.75%,2.66,2.66,2.70,"67,524,200","181,058,464.00","16,783,050,243.00",,,,,,
05-ส.ค.-2022,2.66,-0.02,-0.75%,2.68,2.64,2.70,"74,986,600","200,254,388.00","16,601,991,779.00",,,,,,
29-ก.ค.-2022,2.68,-0.04,-1.47%,2.72,2.66,2.76,"79,391,300","215,856,354.00","16,802,246,167.00",,,,,,
22-ก.ค.-2022,2.72,+0.06,+2.26%,2.68,2.62,2.72,"91,235,000","245,014,122.00","17,018,102,521.00",,,,,,
15-ก.ค.-2022,2.66,-0.02,-0.75%,2.68,2.62,2.76,"50,857,000","137,362,638.00","16,773,088,399.00",,,,,,
08-ก.ค.-2022,2.68,-0.16,-5.63%,2.86,2.64,2.88,"71,635,200","196,976,338.00","16,910,451,037.00",,,,,,
01-ก.ค.-2022,2.84,+0.12,+4.41%,2.72,2.72,2.88,"152,962,000","432,228,298.00","17,107,427,375.00",,,,,,
24-มิ.ย.-2022,2.72,+0.04,+1.49%,2.66,2.66,2.76,"46,585,700","126,309,266.00","16,675,199,077.00",,,,,,
17-มิ.ย.-2022,2.68,-0.10,-3.60%,2.74,2.62,2.76,"59,862,600","161,197,906.00","16,548,889,811.00",,,,,,
10-มิ.ย.-2022,2.78,-0.08,-2.80%,2.86,2.76,2.86,"73,137,200","204,851,178.00","16,710,087,717.00",,,,,,
03-มิ.ย.-2022,2.86,+0.04,+1.42%,2.84,2.84,2.96,"143,521,300","418,366,420.00","16,914,938,895.00",,,,,,
27-พ.ค.-2022,2.82,-0.04,-1.40%,2.88,2.82,2.92,"43,670,800","125,202,996.00","16,496,572,475.00",,,,,,
20-พ.ค.-2022,2.86,+0.10,+3.62%,2.78,2.78,2.90,"50,879,600","145,116,638.00","16,621,775,471.00",,,,,,
13-พ.ค.-2022,2.76,-0.28,-9.21%,3.04,2.74,3.06,"139,995,600","404,823,162.00","16,476,658,833.00",,,,,,
06-พ.ค.-2022,3.04,-0.08,-2.56%,3.10,3.02,3.18,"70,084,500","217,716,836.00","16,881,481,995.00",,,,,,
29-เม.ย.-2022,3.12,-0.04,-1.27%,3.10,3.04,3.16,"79,582,900","247,669,180.00","17,099,198,831.00",,,,,,
22-เม.ย.-2022,3.16,-0.02,-0.63%,3.20,3.12,3.20,"74,892,300","237,658,948.00","17,346,868,011.00",,,,,,
15-เม.ย.-2022,3.18,-0.04,-1.24%,3.24,3.18,3.26,"46,795,300","150,381,984.00","17,584,526,959.00",,,,,,
08-เม.ย.-2022,3.22,+0.12,+3.87%,3.12,3.10,3.32,"284,276,100","919,462,228.00","17,734,908,943.00",,,,,,
01-เม.ย.-2022,3.10,+0.04,+1.31%,3.08,3.06,3.18,"50,124,200","156,456,060.00","16,815,446,715.00",,,,,,
25-มี.ค.-2022,3.06,-0.04,-1.29%,3.12,3.06,3.18,"53,875,200","167,981,782.00","16,658,990,655.00",,,,,,
18-มี.ค.-2022,3.10,-0.02,-0.64%,3.10,3.08,3.18,"55,142,400","172,523,468.00","16,826,972,437.00",,,,,,
11-มี.ค.-2022,3.12,-0.10,-3.11%,3.20,2.98,3.26,"107,453,700","335,039,280.00","16,999,495,905.00",,,,,,
04-มี.ค.-2022,3.22,+0.12,+3.87%,3.14,3.12,3.30,"91,546,600","293,599,960.00","17,334,535,185.00",,,,,,
25-ก.พ.-2022,3.10,-0.10,-3.13%,3.20,3.08,3.22,"76,440,100","240,640,574.00","17,040,935,225.00",,,,,,
18-ก.พ.-2022,3.20,+0.04,+1.27%,3.16,3.12,3.32,"77,115,000","247,733,988.00","17,281,575,799.00",,,,,,
11-ก.พ.-2022,3.16,-0.16,-4.82%,3.30,3.14,3.40,"104,642,700","344,124,640.00","17,033,841,811.00",,,,,,
04-ก.พ.-2022,3.32,+0.06,+1.84%,3.28,3.24,3.42,"131,781,100","441,411,470.00","17,377,966,451.00",,,,,,
28-ม.ค.-2022,3.26,+0.02,+0.62%,3.22,3.02,3.38,"330,858,800","1,071,539,040.00","16,936,554,981.00",,,,,,
21-ม.ค.-2022,3.24,-0.16,-4.71%,3.40,3.20,3.40,"95,482,600","314,031,938.00","15,865,015,941.00",,,,,,
14-ม.ค.-2022,3.40,-0.08,-2.30%,3.48,3.34,3.50,"154,984,400","526,420,390.00","16,179,047,879.00",,,,,,
07-ม.ค.-2022,3.48,-0.02,-0.57%,3.52,3.48,3.60,"98,175,900","345,630,872.00","16,705,468,269.00",,,,,,
31-ธ.ค.-2021,3.50,+0.02,+0.57%,3.50,3.48,3.64,"280,779,300","1,004,395,816.00","17,051,099,141.00",,,,,,
24-ธ.ค.-2021,3.48,-0.08,-2.25%,3.56,3.48,3.58,"145,848,400","514,143,186.00","16,046,703,325.00",,,,,,
17-ธ.ค.-2021,3.56,-0.06,-1.66%,3.62,3.54,3.64,"78,107,900","280,811,666.00","16,560,846,511.00",,,,,,
10-ธ.ค.-2021,3.62,+0.06,+1.69%,3.58,3.58,3.66,"48,605,200","175,743,894.00","16,841,658,177.00",,,,,,
03-ธ.ค.-2021,3.56,-0.04,-1.11%,3.58,3.50,3.70,"117,493,900","422,724,154.00","16,665,914,283.00",,,,,,
26-พ.ย.-2021,3.60,-0.04,-1.10%,3.64,3.56,3.76,"242,529,500","891,559,362.00","17,088,638,437.00",,,,,,
19-พ.ย.-2021,3.64,0.00,0.00%,3.64,3.62,3.72,"127,564,800","467,539,866.00","17,980,197,799.00",,,,,,
12-พ.ย.-2021,3.64,+0.02,+0.55%,3.64,3.60,3.72,"132,394,500","485,358,124.00","17,512,657,933.00",,,,,,
05-พ.ย.-2021,3.62,+0.02,+0.56%,3.62,3.60,3.68,"75,375,400","273,448,812.00","17,027,299,809.00",,,,,,
29-ต.ค.-2021,3.60,-0.04,-1.10%,3.64,3.60,3.72,"110,208,200","401,220,634.00","16,753,850,997.00",,,,,,
22-ต.ค.-2021,3.64,-0.02,-0.55%,3.68,3.64,3.74,"141,959,400","523,791,222.00","17,155,071,631.00",,,,,,
15-ต.ค.-2021,3.66,0.00,0.00%,3.68,3.66,3.80,"311,293,100","1,161,949,286.00","17,678,862,853.00",,,,,,
08-ต.ค.-2021,3.66,+0.02,+0.55%,3.64,3.56,3.76,"430,175,600","1,574,416,792.00","16,516,913,567.00",,,,,,
01-ต.ค.-2021,3.64,-0.32,-8.08%,4.00,3.60,4.04,"662,768,200","2,515,190,518.00","14,942,496,775.00",,,,,,
24-ก.ย.-2021,3.96,+0.06,+1.54%,3.90,3.84,4.12,"384,820,900","1,532,375,344.00","17,457,687,293.00",,,,,,
17-ก.ย.-2021,3.90,-0.14,-3.47%,4.02,3.86,4.04,"190,812,500","750,078,766.00","15,925,311,949.00",,,,,,
10-ก.ย.-2021,4.04,-0.16,-3.81%,4.20,4.00,4.20,"300,406,500","1,233,572,760.00","16,675,390,715.00",,,,,,
03-ก.ย.-2021,4.20,+0.02,+0.48%,4.20,4.14,4.34,"490,553,000","2,070,176,912.00","17,908,963,475.00",,,,,,
27-ส.ค.-2021,4.18,+0.02,+0.48%,4.18,4.10,4.24,"307,285,100","1,284,461,660.00","15,838,786,563.00",,,,,,
20-ส.ค.-2021,4.16,-0.06,-1.42%,4.20,4.02,4.34,"645,100,800","2,705,763,478.00","14,554,324,903.00",,,,,,
13-ส.ค.-2021,4.22,+0.16,+3.94%,4.08,4.02,4.60,"1,065,775,200","4,562,860,352.00","17,260,088,381.00",,,,,,
06-ส.ค.-2021,4.06,+0.16,+4.10%,3.88,3.80,4.10,"522,332,200","2,091,929,016.00","12,697,228,029.00",,,,,,
30-ก.ค.-2021,3.90,-0.12,-2.99%,4.02,3.86,4.06,"112,119,900","443,806,476.00","10,605,299,013.00",,,,,,
23-ก.ค.-2021,4.02,+0.02,+0.50%,3.86,3.86,4.12,"487,366,500","1,944,457,564.00","11,049,105,489.00",,,,,,
16-ก.ค.-2021,4.00,+0.30,+8.11%,3.74,3.74,4.16,"1,277,410,600","5,072,627,562.00","9,104,647,925.00",,,,,,
09-ก.ค.-2021,3.70,+0.06,+1.65%,3.66,3.56,3.90,"660,381,700","2,476,929,846.00","4,032,020,363.00",,,,,,
02-ก.ค.-2021,3.64,0.00,0.00%,3.64,3.62,3.70,"48,923,200","179,131,708.00","1,555,090,517.00",,,,,,
25-มิ.ย.-2021,3.64,-0.04,-1.09%,3.64,3.64,3.76,"99,698,700","368,258,208.00","1,734,222,225.00",,,,,,
18-มิ.ย.-2021,3.68,-0.04,-1.08%,3.74,3.64,3.80,"144,847,400","538,818,586.00","2,102,480,433.00",,,,,,
11-มิ.ย.-2021,3.72,+0.04,+1.09%,3.70,3.70,3.82,"240,136,300","903,713,856.00","2,641,299,019.00",,,,,,
04-มิ.ย.-2021,3.68,0.00,0.00%,3.68,3.64,3.76,"172,491,500","638,777,210.00","1,737,585,163.00",,,,,,
28-พ.ค.-2021,3.68,+0.12,+3.37%,3.58,3.58,3.82,"327,037,900","1,214,714,344.00","1,098,807,953.00",,,,,,
21-พ.ค.-2021,3.56,0.00,0.00%,3.56,3.44,3.66,"129,141,300","461,630,194.00","-115,906,391.00",,,,,,
14-พ.ค.-2021,3.56,-0.14,-3.78%,3.70,3.50,3.72,"214,468,000","778,082,942.00","345,723,803.00",,,,,,
07-พ.ค.-2021,3.70,-0.02,-0.54%,3.72,3.66,3.78,"173,093,500","640,938,804.00","1,123,806,745.00",,,,,,
30-เม.ย.-2021,3.72,+0.04,+1.09%,3.68,3.58,3.84,"324,232,600","1,208,449,868.00","1,764,745,549.00",,,,,,
23-เม.ย.-2021,3.68,-0.04,-1.08%,3.74,3.68,3.84,"314,165,100","1,181,632,514.00","556,295,681.00",,,,,,
