CPT Drives And Power PCL | Price History                                          12-Sep-2024 14:23,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
CPT.BK,,,,,,,,,,,,,,,
Interval: Weekly,,,,,,,,,,,,,,,
History Period: 10 Years,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
VAP: Total,"11,834,774,600",,,,,,,,,,,,,,
Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
2.50 - 3.00,"439,147,600",3.71%,7,1.99%,,,,,,,,,,,
2.00 - 2.50,"1,935,051,900",16.35%,29,8.24%,,,,,,,,,,,
1.50 - 2.00,"153,531,500",1.30%,6,1.70%,,,,,,,,,,,
1.00 - 1.50,"6,421,622,300",54.26%,48,13.64%,,,,,,,,,,,
0.50 - 1.00,"2,885,421,300",24.38%,262,74.43%,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
CPT.BK Statistics     Weekly     10 Years,,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down,,Price Change (Close-Close),,,Turnover,,
High,2.96,27-ก.ค.-2018,Max,"1,218,972,600",08-ก.พ.-2019,Advancing,"6,733,809,600",Up,130,Up,+40.48%,08-ก.พ.-2019,Max,"1,419,580,063.00",08-ก.พ.-2019
Low,0.50,13-มี.ค.-2020,Min,"79,100",14-เม.ย.-2023,Declining,"4,223,017,700",Down,173,Down,-21.17%,24-ส.ค.-2018,Min,"56,374.00",14-เม.ย.-2023
Avg,1.01,,Avg,"33,621,519",,Total,"11,834,774,600",Unch,48,Period,-66.97%,10 Years,Avg,"44,586,996.57",
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
CPT.BK History     Weekly     10 Years,,,,,,,,,,,,,,,
Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - THB,Flow,,,,,,
10-มิ.ย.-2022,0.89,0.00,0.00%,0.90,0.86,0.98,"36,993,300","34,601,743.00","3,996,793,052.00",,,,,,
03-มิ.ย.-2022,0.89,+0.05,+5.95%,0.84,0.84,0.91,"8,495,700","7,482,196.00","3,962,191,309.00",,,,,,
27-พ.ค.-2022,0.84,+0.04,+5.00%,0.80,0.80,0.86,"3,357,000","2,785,034.00","3,954,709,113.00",,,,,,
20-พ.ค.-2022,0.80,-0.01,-1.23%,0.80,0.78,0.81,"4,572,700","3,645,655.00","3,951,924,079.00",,,,,,
13-พ.ค.-2022,0.81,+0.01,+1.25%,0.80,0.78,0.83,"2,355,300","1,897,645.00","3,955,569,734.00",,,,,,
06-พ.ค.-2022,0.80,-0.05,-5.88%,0.85,0.80,0.86,"1,452,200","1,188,926.00","3,953,672,089.00",,,,,,
29-เม.ย.-2022,0.85,-0.02,-2.30%,0.86,0.83,0.87,"5,534,300","4,686,431.00","3,954,861,015.00",,,,,,
22-เม.ย.-2022,0.87,-0.03,-3.33%,0.91,0.87,0.91,"4,861,900","4,334,077.00","3,959,547,446.00",,,,,,
15-เม.ย.-2022,0.90,-0.03,-3.23%,0.94,0.89,0.96,"9,817,300","9,068,280.00","3,963,881,523.00",,,,,,
08-เม.ย.-2022,0.93,+0.01,+1.09%,0.91,0.87,0.95,"13,837,600","12,761,254.00","3,972,949,803.00",,,,,,
01-เม.ย.-2022,0.92,+0.04,+4.55%,0.88,0.87,1.02,"43,414,900","41,945,133.00","3,960,188,549.00",,,,,,
25-มี.ค.-2022,0.88,+0.02,+2.33%,0.86,0.85,0.92,"5,364,900","4,804,053.00","3,918,243,416.00",,,,,,
18-มี.ค.-2022,0.86,0.00,0.00%,0.86,0.83,0.86,"1,169,500","989,645.00","3,913,439,363.00",,,,,,
11-มี.ค.-2022,0.86,0.00,0.00%,0.86,0.80,0.87,"4,044,000","3,346,478.00","3,914,429,008.00",,,,,,
04-มี.ค.-2022,0.86,-0.02,-2.27%,0.86,0.86,0.90,"1,838,700","1,607,104.00","3,917,775,486.00",,,,,,
25-ก.พ.-2022,0.88,-0.03,-3.30%,0.90,0.84,0.91,"7,179,600","6,326,182.00","3,919,382,590.00",,,,,,
18-ก.พ.-2022,0.91,-0.01,-1.09%,0.92,0.90,0.92,"6,957,100","6,302,497.00","3,925,708,772.00",,,,,,
11-ก.พ.-2022,0.92,-0.03,-3.16%,0.95,0.91,0.95,"8,372,600","7,775,864.00","3,932,011,269.00",,,,,,
04-ก.พ.-2022,0.95,0.00,0.00%,0.96,0.94,0.96,"4,250,300","4,028,921.00","3,939,787,133.00",,,,,,
28-ม.ค.-2022,0.95,-0.03,-3.06%,0.98,0.91,0.99,"9,847,800","9,395,592.00","3,943,816,054.00",,,,,,
21-ม.ค.-2022,0.98,-0.03,-2.97%,1.02,0.97,1.03,"18,281,800","18,307,802.00","3,953,211,646.00",,,,,,
14-ม.ค.-2022,1.01,+0.04,+4.12%,0.97,0.96,1.05,"48,950,000","49,573,998.00","3,971,519,448.00",,,,,,
07-ม.ค.-2022,0.97,-0.01,-1.02%,0.98,0.96,0.99,"5,167,000","5,030,725.00","3,921,945,450.00",,,,,,
31-ธ.ค.-2021,0.98,0.00,0.00%,0.98,0.96,0.99,"3,380,900","3,281,415.00","3,926,976,175.00",,,,,,
24-ธ.ค.-2021,0.98,-0.02,-2.00%,1.00,0.96,1.01,"13,230,000","12,984,719.00","3,930,257,590.00",,,,,,
17-ธ.ค.-2021,1.00,0.00,0.00%,1.00,0.99,1.04,"29,949,700","30,389,314.00","3,943,242,309.00",,,,,,
10-ธ.ค.-2021,1.00,+0.02,+2.04%,1.00,0.98,1.01,"8,062,800","8,022,113.00","3,912,852,995.00",,,,,,
03-ธ.ค.-2021,0.98,-0.02,-2.00%,1.01,0.97,1.03,"63,759,500","64,193,310.00","3,904,830,882.00",,,,,,
26-พ.ย.-2021,1.00,+0.02,+2.04%,0.99,0.96,1.07,"73,034,600","73,981,753.00","3,969,024,192.00",,,,,,
19-พ.ย.-2021,0.98,0.00,0.00%,0.98,0.96,1.00,"29,967,900","29,456,893.00","3,895,042,439.00",,,,,,
12-พ.ย.-2021,0.98,-0.06,-5.77%,1.05,0.95,1.07,"42,131,100","42,977,870.00","3,924,499,332.00",,,,,,
05-พ.ย.-2021,1.04,-0.05,-4.59%,1.10,1.01,1.13,"122,200,900","131,191,475.00","3,967,477,202.00",,,,,,
29-ต.ค.-2021,1.09,+0.05,+4.81%,1.04,1.03,1.21,"574,514,300","656,067,022.00","4,098,668,677.00",,,,,,
22-ต.ค.-2021,1.04,-0.02,-1.89%,1.07,1.03,1.12,"78,381,900","84,724,142.00","3,442,601,655.00",,,,,,
15-ต.ค.-2021,1.06,-0.04,-3.64%,1.10,1.00,1.12,"93,344,400","98,922,182.00","3,527,325,797.00",,,,,,
08-ต.ค.-2021,1.10,+0.02,+1.85%,1.07,1.05,1.17,"275,926,500","304,915,647.00","3,626,247,979.00",,,,,,
01-ต.ค.-2021,1.08,+0.07,+6.93%,1.02,0.96,1.18,"420,093,600","460,721,192.00","3,321,332,332.00",,,,,,
24-ก.ย.-2021,1.01,+0.04,+4.12%,0.97,0.91,1.06,"132,219,100","133,730,533.00","2,860,611,140.00",,,,,,
17-ก.ย.-2021,0.97,-0.04,-3.96%,1.02,0.96,1.09,"215,883,800","222,578,999.00","2,726,880,607.00",,,,,,
10-ก.ย.-2021,1.01,+0.13,+14.77%,0.88,0.85,1.06,"161,926,900","163,425,806.00","2,949,459,606.00",,,,,,
03-ก.ย.-2021,0.88,+0.02,+2.33%,0.86,0.85,0.89,"1,105,100","967,647.00","2,786,033,800.00",,,,,,
27-ส.ค.-2021,0.86,+0.01,+1.18%,0.85,0.84,0.87,"1,872,800","1,587,035.00","2,785,066,153.00",,,,,,
20-ส.ค.-2021,0.85,+0.02,+2.41%,0.83,0.79,0.85,"3,042,400","2,470,997.00","2,783,479,118.00",,,,,,
13-ส.ค.-2021,0.83,-0.02,-2.35%,0.85,0.81,0.85,"1,672,800","1,391,366.00","2,781,008,121.00",,,,,,
06-ส.ค.-2021,0.85,0.00,0.00%,0.84,0.82,0.86,"1,998,800","1,684,752.00","2,782,399,487.00",,,,,,
30-ก.ค.-2021,0.85,-0.03,-3.41%,0.88,0.84,0.92,"2,373,800","2,078,422.00","2,784,084,239.00",,,,,,
23-ก.ค.-2021,0.88,0.00,0.00%,0.88,0.86,0.90,"1,823,700","1,602,770.00","2,786,162,661.00",,,,,,
16-ก.ค.-2021,0.88,+0.01,+1.15%,0.87,0.86,0.90,"1,418,400","1,243,685.00","2,784,559,891.00",,,,,,
09-ก.ค.-2021,0.87,-0.02,-2.25%,0.89,0.84,0.92,"4,214,000","3,689,898.00","2,783,316,206.00",,,,,,
02-ก.ค.-2021,0.89,-0.01,-1.11%,0.89,0.88,0.92,"2,506,200","2,263,480.00","2,787,006,104.00",,,,,,
25-มิ.ย.-2021,0.90,-0.03,-3.23%,0.91,0.88,0.93,"4,093,700","3,715,955.00","2,789,269,584.00",,,,,,
18-มิ.ย.-2021,0.93,-0.02,-2.11%,0.95,0.91,1.00,"33,957,900","32,772,399.00","2,792,985,539.00",,,,,,
11-มิ.ย.-2021,0.95,+0.04,+4.40%,0.91,0.89,0.97,"14,744,200","13,633,282.00","2,825,757,938.00",,,,,,
04-มิ.ย.-2021,0.91,+0.03,+3.41%,0.89,0.87,1.00,"9,599,400","8,780,876.00","2,812,124,656.00",,,,,,
28-พ.ค.-2021,0.88,-0.01,-1.12%,0.87,0.87,0.90,"4,927,800","4,346,411.00","2,803,343,780.00",,,,,,
21-พ.ค.-2021,0.89,+0.01,+1.14%,0.89,0.85,0.91,"16,144,100","14,091,259.00","2,807,690,191.00",,,,,,
14-พ.ค.-2021,0.88,-0.11,-11.11%,0.99,0.85,1.09,"98,749,700","99,713,936.00","2,793,598,932.00",,,,,,
07-พ.ค.-2021,0.99,-0.03,-2.94%,1.02,0.98,1.04,"11,237,800","11,262,691.00","2,893,312,868.00",,,,,,
30-เม.ย.-2021,1.02,+0.03,+3.03%,0.98,0.98,1.04,"34,191,100","34,630,417.00","2,904,575,559.00",,,,,,
23-เม.ย.-2021,0.99,+0.02,+2.06%,0.97,0.96,1.07,"25,781,000","26,390,430.00","2,869,945,142.00",,,,,,
16-เม.ย.-2021,0.97,-0.02,-2.02%,0.98,0.94,1.00,"2,802,500","2,712,849.00","2,843,554,712.00",,,,,,
09-เม.ย.-2021,0.99,-0.05,-4.81%,1.05,0.96,1.05,"15,051,700","15,159,483.00","2,846,267,561.00",,,,,,
02-เม.ย.-2021,1.04,+0.02,+1.96%,1.03,1.01,1.08,"32,069,700","33,248,236.00","2,861,427,044.00",,,,,,
26-มี.ค.-2021,1.02,+0.02,+2.00%,1.01,0.99,1.12,"60,476,200","63,780,976.00","2,828,178,808.00",,,,,,
19-มี.ค.-2021,1.00,0.00,0.00%,1.00,0.96,1.04,"16,996,200","17,077,873.00","2,764,397,832.00",,,,,,
12-มี.ค.-2021,1.00,+0.05,+5.26%,0.95,0.95,1.08,"65,765,000","67,107,988.00","2,747,319,959.00",,,,,,
05-มี.ค.-2021,0.95,+0.09,+10.47%,0.86,0.82,0.99,"34,341,500","31,819,193.00","2,680,211,971.00",,,,,,
26-ก.พ.-2021,0.86,-0.07,-7.53%,0.92,0.86,0.95,"8,716,700","7,714,546.00","2,648,392,778.00",,,,,,
19-ก.พ.-2021,0.93,+0.11,+13.41%,0.82,0.80,1.01,"36,022,600","33,760,534.00","2,656,107,324.00",,,,,,
12-ก.พ.-2021,0.82,-0.02,-2.38%,0.84,0.81,0.84,"2,174,300","1,787,817.00","2,622,346,790.00",,,,,,
05-ก.พ.-2021,0.84,+0.01,+1.20%,0.83,0.83,0.84,"747,000","621,955.00","2,624,134,607.00",,,,,,
29-ม.ค.-2021,0.83,-0.01,-1.19%,0.84,0.83,0.85,"1,693,700","1,423,418.00","2,623,512,652.00",,,,,,
22-ม.ค.-2021,0.84,-0.01,-1.18%,0.85,0.83,0.86,"2,097,200","1,775,919.00","2,624,936,070.00",,,,,,
15-ม.ค.-2021,0.85,-0.01,-1.16%,0.86,0.84,0.86,"2,782,700","2,362,785.00","2,626,711,989.00",,,,,,
08-ม.ค.-2021,0.86,0.00,0.00%,0.85,0.83,0.87,"3,685,200","3,152,036.00","2,629,074,774.00",,,,,,
01-ม.ค.-2021,0.86,0.00,0.00%,0.86,0.85,0.87,"1,138,700","982,188.00","2,632,226,810.00",,,,,,
25-ธ.ค.-2020,0.86,-0.02,-2.27%,0.84,0.82,0.88,"2,763,600","2,359,296.00","2,633,208,998.00",,,,,,
18-ธ.ค.-2020,0.88,+0.03,+3.53%,0.84,0.84,0.91,"5,539,500","4,826,991.00","2,635,568,294.00",,,,,,
11-ธ.ค.-2020,0.85,+0.01,+1.19%,0.85,0.84,0.86,"1,670,500","1,417,944.00","2,630,741,303.00",,,,,,
04-ธ.ค.-2020,0.84,+0.01,+1.20%,0.83,0.82,0.86,"2,618,600","2,185,670.00","2,629,323,359.00",,,,,,
27-พ.ย.-2020,0.83,+0.01,+1.22%,0.82,0.81,0.84,"2,385,600","1,953,906.00","2,627,137,689.00",,,,,,
20-พ.ย.-2020,0.82,-0.01,-1.20%,0.83,0.80,0.83,"1,794,100","1,458,715.00","2,625,183,783.00",,,,,,
13-พ.ย.-2020,0.83,+0.02,+2.47%,0.82,0.80,0.85,"2,354,700","1,931,664.00","2,626,642,498.00",,,,,,
06-พ.ย.-2020,0.81,-0.01,-1.22%,0.83,0.81,0.83,"1,247,200","1,024,229.00","2,624,710,834.00",,,,,,
30-ต.ค.-2020,0.82,+0.01,+1.23%,0.83,0.82,0.84,"1,345,900","1,117,531.00","2,625,735,063.00",,,,,,
23-ต.ค.-2020,0.81,-0.03,-3.57%,0.83,0.75,0.84,"1,572,600","1,269,710.00","2,624,617,532.00",,,,,,
16-ต.ค.-2020,0.84,-0.01,-1.18%,0.86,0.83,0.87,"1,722,200","1,457,793.00","2,625,887,242.00",,,,,,
09-ต.ค.-2020,0.85,-0.01,-1.16%,0.87,0.83,0.90,"5,732,200","4,941,851.00","2,627,345,035.00",,,,,,
02-ต.ค.-2020,0.86,+0.04,+4.88%,0.83,0.80,0.93,"14,693,600","12,917,434.00","2,632,286,886.00",,,,,,
25-ก.ย.-2020,0.82,+0.02,+2.50%,0.79,0.79,0.83,"318,200","256,915.00","2,619,369,452.00",,,,,,
18-ก.ย.-2020,0.80,-0.05,-5.88%,0.85,0.72,0.85,"2,100,300","1,679,423.00","2,619,112,537.00",,,,,,
11-ก.ย.-2020,0.85,0.00,0.00%,0.86,0.84,0.86,"730,200","619,223.00","2,620,791,960.00",,,,,,
04-ก.ย.-2020,0.85,-0.01,-1.16%,0.90,0.85,0.90,"1,357,300","1,177,780.00","2,621,411,183.00",,,,,,
28-ส.ค.-2020,0.86,+0.03,+3.61%,0.83,0.83,0.90,"1,426,000","1,212,650.00","2,622,588,963.00",,,,,,
21-ส.ค.-2020,0.83,-0.02,-2.35%,0.85,0.82,0.86,"1,678,600","1,409,278.00","2,621,376,313.00",,,,,,
14-ส.ค.-2020,0.85,+0.01,+1.19%,0.84,0.84,0.87,"908,500","769,388.00","2,622,785,591.00",,,,,,
07-ส.ค.-2020,0.84,-0.01,-1.18%,0.84,0.83,0.87,"2,069,200","1,747,829.00","2,622,016,203.00",,,,,,
31-ก.ค.-2020,0.85,-0.02,-2.30%,0.87,0.83,0.87,"1,273,700","1,076,441.00","2,623,764,032.00",,,,,,
24-ก.ค.-2020,0.87,0.00,0.00%,0.86,0.85,0.88,"2,275,400","1,958,422.00","2,624,840,473.00",,,,,,
17-ก.ค.-2020,0.87,+0.02,+2.35%,0.85,0.83,0.92,"5,085,700","4,419,515.00","2,622,882,051.00",,,,,,
10-ก.ค.-2020,0.85,-0.01,-1.16%,0.88,0.83,0.88,"3,953,900","3,364,330.00","2,618,462,536.00",,,,,,
03-ก.ค.-2020,0.86,-0.01,-1.15%,0.86,0.85,0.88,"1,855,400","1,612,501.00","2,621,826,866.00",,,,,,
26-มิ.ย.-2020,0.87,-0.01,-1.14%,0.88,0.86,0.91,"3,590,800","3,151,261.00","2,623,439,367.00",,,,,,
19-มิ.ย.-2020,0.88,0.00,0.00%,0.87,0.87,0.89,"3,161,200","2,776,427.00","2,626,590,628.00",,,,,,
12-มิ.ย.-2020,0.88,+0.01,+1.15%,0.88,0.83,0.90,"5,532,100","4,809,495.00","2,623,814,201.00",,,,,,
05-มิ.ย.-2020,0.87,+0.03,+3.57%,0.82,0.82,0.88,"5,409,700","4,612,433.00","2,619,004,706.00",,,,,,
29-พ.ค.-2020,0.84,+0.12,+16.67%,0.72,0.72,0.96,"22,260,900","19,734,550.00","2,614,392,273.00",,,,,,
22-พ.ค.-2020,0.72,+0.03,+4.35%,0.70,0.69,0.74,"6,441,600","4,533,506.00","2,594,657,723.00",,,,,,
15-พ.ค.-2020,0.69,0.00,0.00%,0.69,0.68,0.70,"3,109,800","2,147,286.00","2,590,124,217.00",,,,,,
08-พ.ค.-2020,0.69,0.00,0.00%,0.69,0.68,0.72,"7,377,200","5,091,284.00","2,592,271,503.00",,,,,,
01-พ.ค.-2020,0.69,-0.01,-1.43%,0.70,0.67,0.75,"8,342,500","5,874,255.00","2,597,362,787.00",,,,,,
24-เม.ย.-2020,0.70,0.00,0.00%,0.72,0.69,0.72,"830,200","582,064.00","2,603,237,042.00",,,,,,
17-เม.ย.-2020,0.70,+0.04,+6.06%,0.67,0.66,0.74,"4,915,800","3,462,343.00","2,602,654,978.00",,,,,,
10-เม.ย.-2020,0.66,+0.01,+1.54%,0.66,0.64,0.67,"3,268,900","2,114,582.00","2,599,192,635.00",,,,,,
03-เม.ย.-2020,0.65,+0.03,+4.84%,0.64,0.62,0.66,"4,093,800","2,599,705.00","2,597,078,053.00",,,,,,
27-มี.ค.-2020,0.62,+0.02,+3.33%,0.60,0.59,0.66,"3,733,500","2,275,806.00","2,594,478,348.00",,,,,,
20-มี.ค.-2020,0.60,0.00,0.00%,0.52,0.52,0.63,"4,829,600","2,887,071.00","2,592,202,542.00",,,,,,
13-มี.ค.-2020,0.60,-0.05,-7.69%,0.63,0.50,0.65,"8,509,400","5,086,059.00","2,595,089,613.00",,,,,,
06-มี.ค.-2020,0.65,+0.04,+6.56%,0.61,0.59,0.65,"7,212,500","4,529,271.00","2,600,175,672.00",,,,,,
28-ก.พ.-2020,0.61,-0.10,-14.08%,0.71,0.54,0.72,"6,064,900","3,837,989.00","2,595,646,401.00",,,,,,
21-ก.พ.-2020,0.71,-0.03,-4.05%,0.75,0.71,0.75,"2,883,800","2,102,755.00","2,599,484,390.00",,,,,,
14-ก.พ.-2020,0.74,-0.01,-1.33%,0.75,0.74,0.78,"2,358,900","1,770,206.00","2,601,587,145.00",,,,,,
07-ก.พ.-2020,0.75,-0.01,-1.32%,0.76,0.74,0.77,"1,634,800","1,224,703.00","2,603,357,351.00",,,,,,
31-ม.ค.-2020,0.76,-0.02,-2.56%,0.77,0.75,0.78,"2,859,300","2,179,864.00","2,604,582,054.00",,,,,,
24-ม.ค.-2020,0.78,-0.01,-1.27%,0.80,0.76,0.81,"12,662,300","9,891,291.00","2,606,761,918.00",,,,,,
17-ม.ค.-2020,0.79,-0.01,-1.25%,0.80,0.79,0.83,"6,678,500","5,351,049.00","2,616,653,209.00",,,,,,
10-ม.ค.-2020,0.80,-0.01,-1.23%,0.81,0.79,0.81,"2,773,400","2,203,030.00","2,622,004,258.00",,,,,,
03-ม.ค.-2020,0.81,0.00,0.00%,0.81,0.80,0.82,"4,955,300","3,985,070.00","2,624,207,288.00",,,,,,
27-ธ.ค.-2019,0.81,-0.04,-4.71%,0.85,0.80,0.86,"4,024,500","3,297,150.00","2,628,192,358.00",,,,,,
20-ธ.ค.-2019,0.85,0.00,0.00%,0.85,0.83,0.87,"2,952,400","2,501,930.00","2,631,489,508.00",,,,,,
13-ธ.ค.-2019,0.85,-0.01,-1.16%,0.85,0.83,0.85,"2,598,000","2,179,430.00","2,633,991,438.00",,,,,,
06-ธ.ค.-2019,0.86,-0.01,-1.15%,0.87,0.85,0.88,"2,365,700","2,047,990.00","2,636,170,868.00",,,,,,
29-พ.ย.-2019,0.87,+0.06,+7.41%,0.81,0.81,0.89,"8,570,500","7,350,000.00","2,638,218,858.00",,,,,,
22-พ.ย.-2019,0.81,+0.01,+1.25%,0.80,0.80,0.83,"3,353,400","2,732,600.00","2,630,868,858.00",,,,,,
15-พ.ย.-2019,0.80,-0.06,-6.98%,0.87,0.80,0.87,"6,457,600","5,381,060.00","2,628,136,258.00",,,,,,
08-พ.ย.-2019,0.86,-0.01,-1.15%,0.88,0.86,0.89,"5,488,100","4,769,110.00","2,633,517,318.00",,,,,,
01-พ.ย.-2019,0.87,-0.02,-2.25%,0.89,0.87,0.92,"8,575,400","7,640,800.00","2,638,286,428.00",,,,,,
25-ต.ค.-2019,0.89,-0.04,-4.30%,0.93,0.88,0.93,"4,596,100","4,172,140.00","2,645,927,228.00",,,,,,
18-ต.ค.-2019,0.93,-0.06,-6.06%,1.00,0.91,1.00,"24,068,700","22,543,780.00","2,650,099,368.00",,,,,,
11-ต.ค.-2019,0.99,-0.12,-10.81%,1.11,0.95,1.11,"46,937,200","49,209,090.00","2,672,643,148.00",,,,,,
04-ต.ค.-2019,1.11,+0.17,+18.09%,0.94,0.94,1.15,"199,860,500","218,378,570.00","2,721,852,238.00",,,,,,
27-ก.ย.-2019,0.94,+0.01,+1.08%,0.93,0.92,0.97,"4,461,000","4,209,000.00","2,503,473,668.00",,,,,,
20-ก.ย.-2019,0.93,-0.01,-1.06%,0.94,0.92,0.95,"4,056,100","3,780,510.00","2,499,264,668.00",,,,,,
13-ก.ย.-2019,0.94,-0.03,-3.09%,0.98,0.93,1.00,"8,531,900","8,232,140.00","2,503,045,178.00",,,,,,
06-ก.ย.-2019,0.97,0.00,0.00%,0.97,0.94,0.99,"5,028,900","4,855,220.00","2,511,277,318.00",,,,,,
30-ส.ค.-2019,0.97,-0.03,-3.00%,0.99,0.95,1.02,"10,280,900","10,122,140.00","2,516,132,538.00",,,,,,
23-ส.ค.-2019,1.00,+0.13,+14.94%,0.87,0.87,1.04,"39,073,500","37,954,040.00","2,526,254,678.00",,,,,,
16-ส.ค.-2019,0.87,-0.10,-10.31%,0.97,0.82,0.98,"14,242,400","12,659,580.00","2,488,300,638.00",,,,,,
09-ส.ค.-2019,0.97,-0.02,-2.02%,0.99,0.97,1.03,"10,285,100","10,288,540.00","2,500,960,218.00",,,,,,
02-ส.ค.-2019,0.99,+0.03,+3.13%,0.96,0.96,1.08,"36,290,300","37,622,810.00","2,511,248,758.00",,,,,,
26-ก.ค.-2019,0.96,-0.10,-9.43%,1.06,0.96,1.07,"14,629,100","14,796,610.00","2,473,625,948.00",,,,,,
19-ก.ค.-2019,1.06,-0.01,-0.93%,1.08,1.05,1.11,"12,341,900","13,302,240.00","2,488,422,558.00",,,,,,
12-ก.ค.-2019,1.07,-0.02,-1.83%,1.09,1.07,1.11,"12,489,300","13,637,070.00","2,501,724,798.00",,,,,,
05-ก.ค.-2019,1.09,-0.06,-5.22%,1.16,1.09,1.17,"20,395,900","22,791,130.00","2,515,361,868.00",,,,,,
28-มิ.ย.-2019,1.15,-0.04,-3.36%,1.20,1.15,1.20,"20,886,400","24,437,910.00","2,538,152,998.00",,,,,,
21-มิ.ย.-2019,1.19,-0.01,-0.83%,1.21,1.19,1.22,"16,923,200","20,281,060.00","2,562,590,908.00",,,,,,
14-มิ.ย.-2019,1.20,+0.01,+0.84%,1.20,1.18,1.23,"16,578,300","19,981,190.00","2,582,871,968.00",,,,,,
07-มิ.ย.-2019,1.19,-0.01,-0.83%,1.19,1.19,1.22,"9,095,000","10,958,855.00","2,562,890,778.00",,,,,,
31-พ.ค.-2019,1.20,-0.06,-4.76%,1.26,1.18,1.29,"57,181,000","70,401,202.00","2,573,849,633.00",,,,,,
24-พ.ค.-2019,1.26,+0.05,+4.13%,1.22,1.20,1.27,"33,731,400","41,811,346.00","2,644,250,835.00",,,,,,
17-พ.ค.-2019,1.21,-0.04,-3.20%,1.26,1.18,1.27,"38,425,000","47,096,224.00","2,602,439,489.00",,,,,,
10-พ.ค.-2019,1.25,-0.04,-3.10%,1.26,1.20,1.32,"89,962,500","114,627,048.00","2,649,535,713.00",,,,,,
03-พ.ค.-2019,1.29,+0.05,+4.03%,1.24,1.18,1.30,"79,307,500","99,185,009.00","2,764,162,761.00",,,,,,
26-เม.ย.-2019,1.24,+0.08,+6.90%,1.17,1.16,1.30,"154,203,600","191,720,934.00","2,664,977,752.00",,,,,,
19-เม.ย.-2019,1.16,-0.02,-1.69%,1.18,1.06,1.18,"52,814,600","59,332,994.00","2,473,256,818.00",,,,,,
12-เม.ย.-2019,1.18,0.00,0.00%,1.19,1.18,1.24,"55,770,800","67,329,145.00","2,532,589,812.00",,,,,,
05-เม.ย.-2019,1.18,+0.01,+0.85%,1.18,1.16,1.22,"78,856,300","93,996,407.00","2,465,260,667.00",,,,,,
29-มี.ค.-2019,1.17,+0.05,+4.46%,1.11,1.09,1.22,"90,474,800","106,315,514.00","2,371,264,260.00",,,,,,
22-มี.ค.-2019,1.12,-0.01,-0.88%,1.14,1.09,1.15,"58,179,700","64,818,005.00","2,264,948,746.00",,,,,,
15-มี.ค.-2019,1.13,-0.01,-0.88%,1.15,1.13,1.24,"168,804,100","199,390,150.00","2,329,766,751.00",,,,,,
08-มี.ค.-2019,1.14,-0.01,-0.87%,1.14,1.06,1.20,"269,599,800","309,443,699.00","2,529,156,901.00",,,,,,
01-มี.ค.-2019,1.15,+0.12,+11.65%,1.04,1.02,1.17,"234,495,400","258,165,993.00","2,838,600,600.00",,,,,,
22-ก.พ.-2019,1.03,-0.04,-3.74%,1.08,1.01,1.11,"69,556,900","73,894,478.00","2,580,434,607.00",,,,,,
15-ก.พ.-2019,1.07,-0.11,-9.32%,1.19,1.05,1.19,"368,071,500","416,377,804.00","2,654,329,085.00",,,,,,
08-ก.พ.-2019,1.18,+0.34,+40.48%,0.85,0.85,1.42,"1,218,972,600","1,419,580,063.00","3,070,706,889.00",,,,,,
01-ก.พ.-2019,0.84,-0.02,-2.33%,0.87,0.82,0.88,"77,769,200","65,746,369.00","1,651,126,826.00",,,,,,
25-ม.ค.-2019,0.86,+0.12,+16.22%,0.75,0.74,0.88,"214,813,500","175,595,982.00","1,716,873,195.00",,,,,,
18-ม.ค.-2019,0.74,+0.01,+1.37%,0.73,0.70,0.77,"83,377,800","61,825,126.00","1,541,277,213.00",,,,,,
11-ม.ค.-2019,0.73,-0.10,-12.05%,0.84,0.73,0.87,"154,867,700","124,899,975.00","1,479,452,087.00",,,,,,
04-ม.ค.-2019,0.83,+0.18,+27.69%,0.65,0.65,0.86,"234,637,900","184,626,611.00","1,604,352,062.00",,,,,,
28-ธ.ค.-2018,0.65,-0.03,-4.41%,0.67,0.64,0.70,"35,323,000","23,496,216.00","1,419,725,451.00",,,,,,
21-ธ.ค.-2018,0.68,-0.17,-20.00%,0.85,0.66,0.86,"33,075,700","23,983,359.00","1,443,221,667.00",,,,,,
14-ธ.ค.-2018,0.85,-0.08,-8.60%,0.93,0.85,0.93,"16,980,300","15,111,116.00","1,467,205,026.00",,,,,,
07-ธ.ค.-2018,0.93,-0.05,-5.10%,0.98,0.92,1.00,"23,329,300","22,478,034.00","1,482,316,142.00",,,,,,
30-พ.ย.-2018,0.98,+0.09,+10.11%,0.90,0.88,1.03,"114,394,100","111,987,557.00","1,504,794,176.00",,,,,,
23-พ.ย.-2018,0.89,-0.06,-6.32%,0.96,0.87,0.96,"40,104,500","36,321,276.00","1,392,806,619.00",,,,,,
16-พ.ย.-2018,0.95,-0.09,-8.65%,1.06,0.95,1.07,"55,305,300","55,628,443.00","1,429,127,895.00",,,,,,
