Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
90.00 - 100.00,"2,234,125,900",4.78%,28,5.35%,,,,,,,,,,,
80.00 - 90.00,"2,112,232,100",4.52%,34,6.50%,,,,,,,,,,,
70.00 - 80.00,"845,912,000",1.81%,13,2.49%,,,,,,,,,,,
60.00 - 70.00,"4,679,864,500",10.01%,46,8.80%,,,,,,,,,,,
50.00 - 60.00,"3,864,788,600",8.26%,55,10.52%,,,,,,,,,,,
40.00 - 50.00,"8,583,623,500",18.35%,112,21.41%,,,,,,,,,,,
30.00 - 40.00,"5,754,243,100",12.30%,78,14.91%,,,,,,,,,,,
20.00 - 30.00,"4,715,787,200",10.08%,142,27.15%,,,,,,,,,,,
10.00 - 20.00,"3,545,773,100",7.58%,6,1.15%,,,,,,,,,,,
0.00 - 10.00,"10,428,463,800",22.30%,9,1.72%,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
EA.BK Statistics     Weekly     10 Years,,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down,,Price Change (Close-Close),,,Turnover,,
High,105.50,17-ธ.ค.-2021,Max,"1,547,347,800",23-ส.ค.-2024,Advancing,"22,349,119,700",Up,240,Up,+78.07%,23-ส.ค.-2024,Max,"34,649,132,725.00",08-ม.ค.-2021
Low,3.10,02-ส.ค.-2024,Min,"2,498,000",17-เม.ย.-2015,Declining,"23,479,165,400",Down,253,Down,-61.45%,19-ก.ค.-2024,Min,"59,272,120.00",15-เม.ย.-2016
Avg,46.08,,Avg,"89,416,470",,Total,"46,764,813,800",Unch,29,Period,-70.42%,10 Years,Avg,"3,439,734,335.95",
,,,,,,,,,,,,,,,
24-ธ.ค.-2021,93.50,+0.25,+0.27%,93.00,91.50,95.75,"127,722,200","11,944,563,600.00","158,711,092,770.00",,,,,,
17-ธ.ค.-2021,93.25,+10.75,+13.03%,83.25,82.75,105.50,"237,023,500","21,708,186,800.00","146,766,529,170.00",,,,,,
10-ธ.ค.-2021,82.50,+0.25,+0.30%,82.25,81.00,85.00,"49,100,200","4,069,550,500.00","125,058,342,370.00",,,,,,
03-ธ.ค.-2021,82.25,+3.75,+4.78%,79.50,78.75,84.50,"150,713,700","12,298,236,275.00","120,988,791,870.00",,,,,,
26-พ.ย.-2021,78.50,+0.25,+0.32%,77.25,77.00,82.25,"111,281,700","8,866,250,250.00","108,690,555,595.00",,,,,,
19-พ.ย.-2021,78.25,+11.75,+17.67%,67.00,66.75,79.00,"160,386,900","11,677,794,125.00","99,824,305,345.00",,,,,,
12-พ.ย.-2021,66.50,+0.25,+0.38%,66.50,64.25,67.00,"35,680,800","2,339,820,650.00","88,146,511,220.00",,,,,,
05-พ.ย.-2021,66.25,+0.75,+1.15%,65.75,64.00,67.25,"37,911,300","2,489,716,475.00","85,806,690,570.00",,,,,,
29-ต.ค.-2021,65.50,+0.50,+0.77%,65.25,63.75,66.75,"43,756,700","2,852,900,625.00","83,316,974,095.00",,,,,,
22-ต.ค.-2021,65.00,+1.50,+2.36%,63.75,63.25,66.00,"27,951,800","1,808,014,900.00","80,464,073,470.00",,,,,,
15-ต.ค.-2021,63.50,+0.50,+0.79%,63.25,62.00,65.00,"33,584,600","2,127,246,775.00","78,656,058,570.00",,,,,,
08-ต.ค.-2021,63.00,+1.75,+2.86%,61.25,60.50,63.00,"59,041,700","3,635,233,250.00","76,528,811,795.00",,,,,,
01-ต.ค.-2021,61.25,-2.00,-3.16%,63.50,60.50,64.00,"36,883,700","2,296,372,550.00","72,893,578,545.00",,,,,,
24-ก.ย.-2021,63.25,-0.50,-0.78%,63.50,62.75,65.00,"37,998,700","2,428,191,725.00","75,189,951,095.00",,,,,,
17-ก.ย.-2021,63.75,-3.75,-5.56%,67.50,63.25,68.50,"86,647,400","5,647,196,600.00","77,618,142,820.00",,,,,,
10-ก.ย.-2021,67.50,+1.00,+1.50%,66.25,64.75,68.00,"82,299,500","5,491,196,400.00","83,265,339,420.00",,,,,,
03-ก.ย.-2021,66.50,+1.75,+2.70%,64.75,64.00,67.00,"88,678,100","5,812,234,950.00","77,774,143,020.00",,,,,,
27-ส.ค.-2021,64.75,+6.75,+11.64%,58.25,58.25,65.50,"123,753,600","7,717,219,075.00","71,961,908,070.00",,,,,,
20-ส.ค.-2021,58.00,-0.50,-0.85%,58.50,57.75,59.50,"40,451,600","2,366,280,750.00","64,244,688,995.00",,,,,,
13-ส.ค.-2021,58.50,-0.50,-0.85%,59.00,58.25,60.25,"34,642,200","2,047,610,250.00","66,610,969,745.00",,,,,,
06-ส.ค.-2021,59.00,-0.50,-0.84%,59.50,58.25,61.00,"49,606,100","2,958,845,400.00","68,658,579,995.00",,,,,,
30-ก.ค.-2021,59.50,+1.00,+1.71%,58.50,58.50,61.50,"50,645,800","3,049,549,800.00","71,617,425,395.00",,,,,,
23-ก.ค.-2021,58.50,-1.25,-2.09%,58.75,57.00,59.50,"51,693,100","3,013,835,300.00","68,567,875,595.00",,,,,,
16-ก.ค.-2021,59.75,+0.50,+0.84%,59.50,58.50,61.00,"68,921,800","4,115,170,900.00","71,581,710,895.00",,,,,,
09-ก.ค.-2021,59.25,-0.50,-0.84%,60.25,58.50,61.75,"58,563,500","3,520,901,550.00","67,466,539,995.00",,,,,,
02-ก.ค.-2021,59.75,+0.75,+1.27%,58.50,58.50,62.00,"58,495,500","3,535,980,475.00","70,987,441,545.00",,,,,,
25-มิ.ย.-2021,59.00,-3.25,-5.22%,61.75,58.25,62.00,"51,582,800","3,088,180,400.00","67,451,461,070.00",,,,,,
18-มิ.ย.-2021,62.25,-0.75,-1.19%,63.25,61.50,64.50,"63,660,600","4,006,578,250.00","70,539,641,470.00",,,,,,
11-มิ.ย.-2021,63.00,+3.25,+5.44%,60.00,59.50,64.50,"103,897,600","6,518,635,375.00","74,546,219,720.00",,,,,,
04-มิ.ย.-2021,59.75,+0.25,+0.42%,59.50,59.00,61.75,"37,447,900","2,269,425,600.00","68,027,584,345.00",,,,,,
28-พ.ค.-2021,59.50,+1.25,+2.15%,58.50,58.00,61.75,"59,981,300","3,599,560,775.00","65,758,158,745.00",,,,,,
21-พ.ค.-2021,58.25,-1.50,-2.51%,59.75,57.25,60.00,"55,487,100","3,236,502,525.00","62,158,597,970.00",,,,,,
14-พ.ค.-2021,59.75,-1.50,-2.45%,61.75,57.50,62.00,"55,092,900","3,324,434,550.00","65,395,100,495.00",,,,,,
07-พ.ค.-2021,61.25,+0.25,+0.41%,60.50,58.50,61.25,"46,204,200","2,755,034,100.00","68,719,535,045.00",,,,,,
30-เม.ย.-2021,61.00,+1.25,+2.09%,59.50,59.25,62.50,"64,523,700","3,950,380,775.00","65,964,500,945.00",,,,,,
23-เม.ย.-2021,59.75,+1.00,+1.70%,58.75,58.75,61.75,"49,438,900","2,986,271,125.00","62,014,120,170.00",,,,,,
16-เม.ย.-2021,58.75,-1.00,-1.67%,59.50,58.25,60.00,"18,546,400","1,095,808,250.00","59,027,849,045.00",,,,,,
09-เม.ย.-2021,59.75,-2.00,-3.24%,61.75,59.00,62.00,"40,793,500","2,451,867,300.00","60,123,657,295.00",,,,,,
02-เม.ย.-2021,61.75,+1.00,+1.65%,61.00,59.50,64.00,"114,757,500","7,111,665,050.00","62,575,524,595.00",,,,,,
26-มี.ค.-2021,60.75,+1.25,+2.10%,59.25,57.75,62.75,"100,270,800","6,092,111,275.00","55,463,859,545.00",,,,,,
19-มี.ค.-2021,59.50,0.00,0.00%,59.50,58.25,60.50,"50,459,600","3,005,652,300.00","49,371,748,270.00",,,,,,
12-มี.ค.-2021,59.50,-3.75,-5.93%,63.50,57.00,63.75,"190,345,100","11,324,703,950.00","52,377,400,570.00",,,,,,
05-มี.ค.-2021,63.25,+0.75,+1.20%,61.50,61.00,65.25,"83,683,600","5,309,983,775.00","63,702,104,520.00",,,,,,
26-ก.พ.-2021,62.50,-3.25,-4.94%,65.75,62.25,66.50,"81,036,700","5,186,831,050.00","58,392,120,745.00",,,,,,
19-ก.พ.-2021,65.75,+0.25,+0.38%,65.50,64.75,71.75,"191,115,500","13,004,368,400.00","63,578,951,795.00",,,,,,
12-ก.พ.-2021,65.50,+0.75,+1.16%,65.50,63.75,66.50,"84,332,000","5,511,857,625.00","50,574,583,395.00",,,,,,
05-ก.พ.-2021,64.75,-0.25,-0.38%,64.75,63.00,66.50,"127,105,900","8,231,607,800.00","45,062,725,770.00",,,,,,
29-ม.ค.-2021,65.00,+3.25,+5.26%,61.75,61.75,69.50,"313,018,600","20,703,821,875.00","53,294,333,570.00",,,,,,
22-ม.ค.-2021,61.75,-0.50,-0.80%,61.75,61.50,65.25,"116,321,700","7,388,189,750.00","32,590,511,695.00",,,,,,
15-ม.ค.-2021,62.25,-0.75,-1.19%,63.25,61.75,67.50,"303,240,900","19,700,342,025.00","39,978,701,445.00",,,,,,
08-ม.ค.-2021,63.00,+13.75,+27.92%,48.50,48.25,69.25,"565,634,300","34,649,132,725.00","59,679,043,470.00",,,,,,
01-ม.ค.-2021,49.25,+4.25,+9.44%,45.50,45.25,51.00,"128,988,000","6,327,702,750.00","25,029,910,745.00",,,,,,
25-ธ.ค.-2020,45.00,-2.00,-4.26%,46.00,43.25,46.00,"38,875,600","1,744,460,375.00","18,702,207,995.00",,,,,,
18-ธ.ค.-2020,47.00,-1.25,-2.59%,48.50,44.75,48.75,"65,074,500","3,010,174,900.00","20,446,668,370.00",,,,,,
11-ธ.ค.-2020,48.25,+3.00,+6.63%,45.00,44.25,49.00,"45,225,900","2,125,208,800.00","23,456,843,270.00",,,,,,
04-ธ.ค.-2020,45.25,-0.75,-1.63%,46.00,44.00,46.00,"39,388,900","1,769,828,100.00","21,331,634,470.00",,,,,,
27-พ.ย.-2020,46.00,+2.00,+4.55%,44.00,43.50,46.75,"57,093,200","2,593,483,775.00","23,101,462,570.00",,,,,,
20-พ.ย.-2020,44.00,-1.00,-2.22%,45.50,42.50,45.50,"36,939,700","1,625,650,150.00","20,507,978,795.00",,,,,,
13-พ.ย.-2020,45.00,+1.75,+4.05%,44.50,43.25,46.00,"58,672,800","2,624,592,750.00","22,133,628,945.00",,,,,,
06-พ.ย.-2020,43.25,+5.25,+13.82%,38.00,38.00,44.25,"69,941,100","2,904,289,300.00","19,509,036,195.00",,,,,,
30-ต.ค.-2020,38.00,-3.00,-7.32%,41.00,38.00,41.50,"30,677,600","1,211,862,375.00","16,604,746,895.00",,,,,,
23-ต.ค.-2020,41.00,-0.75,-1.80%,41.00,40.00,42.25,"23,683,200","970,802,300.00","17,816,609,270.00",,,,,,
16-ต.ค.-2020,41.75,-1.75,-4.02%,43.50,41.25,44.75,"36,419,400","1,563,104,225.00","18,787,411,570.00",,,,,,
09-ต.ค.-2020,43.50,+4.75,+12.26%,39.25,38.25,43.50,"56,307,300","2,302,595,150.00","20,350,515,795.00",,,,,,
02-ต.ค.-2020,38.75,-0.75,-1.90%,39.75,38.75,40.75,"27,488,400","1,094,301,850.00","18,047,920,645.00",,,,,,
25-ก.ย.-2020,39.50,-2.00,-4.82%,42.00,39.00,42.00,"28,213,700","1,128,077,650.00","19,142,222,495.00",,,,,,
18-ก.ย.-2020,41.50,-0.25,-0.60%,42.00,41.00,42.25,"22,918,500","952,049,100.00","20,270,300,145.00",,,,,,
11-ก.ย.-2020,41.75,0.00,0.00%,41.50,40.75,43.00,"35,333,500","1,474,554,050.00","21,222,349,245.00",,,,,,
04-ก.ย.-2020,41.75,-1.25,-2.91%,43.25,41.50,43.50,"30,684,900","1,291,254,975.00","22,696,903,295.00",,,,,,
28-ส.ค.-2020,43.00,-0.50,-1.15%,44.25,42.00,45.50,"50,669,600","2,223,933,275.00","23,988,158,270.00",,,,,,
21-ส.ค.-2020,43.50,-2.50,-5.43%,46.50,43.25,46.50,"51,892,800","2,318,951,300.00","26,212,091,545.00",,,,,,
14-ส.ค.-2020,46.00,-1.25,-2.65%,46.00,45.50,47.75,"55,596,800","2,587,657,725.00","28,531,042,845.00",,,,,,
07-ส.ค.-2020,47.25,0.00,0.00%,47.00,46.50,50.25,"92,021,300","4,470,375,600.00","31,118,700,570.00",,,,,,
31-ก.ค.-2020,47.25,-0.50,-1.05%,49.00,45.50,50.25,"50,663,400","2,417,602,000.00","35,589,076,170.00",,,,,,
24-ก.ค.-2020,47.75,-1.50,-3.05%,49.50,47.25,51.50,"137,667,600","6,837,919,425.00","38,006,678,170.00",,,,,,
17-ก.ค.-2020,49.25,+3.50,+7.65%,46.50,44.75,49.50,"164,675,400","7,878,752,400.00","44,844,597,595.00",,,,,,
10-ก.ค.-2020,45.75,+2.00,+4.57%,45.00,44.75,49.50,"174,738,600","8,230,453,250.00","36,965,845,195.00",,,,,,
03-ก.ค.-2020,43.75,+4.50,+11.46%,38.75,38.50,44.50,"63,152,800","2,637,124,350.00","28,735,391,945.00",,,,,,
26-มิ.ย.-2020,39.25,-1.50,-3.68%,40.25,38.00,40.50,"19,617,100","772,307,500.00","26,098,267,595.00",,,,,,
19-มิ.ย.-2020,40.75,+1.25,+3.16%,39.25,38.25,40.75,"31,214,200","1,232,252,825.00","26,870,575,095.00",,,,,,
12-มิ.ย.-2020,39.50,-3.50,-8.14%,43.25,38.75,44.25,"44,016,900","1,843,050,775.00","25,638,322,270.00",,,,,,
05-มิ.ย.-2020,43.00,+4.00,+10.26%,39.25,39.25,44.00,"54,941,700","2,283,605,650.00","27,481,373,045.00",,,,,,
29-พ.ค.-2020,39.00,-0.50,-1.27%,39.25,38.00,40.50,"53,885,000","2,114,945,250.00","25,197,767,395.00",,,,,,
22-พ.ค.-2020,39.50,+0.50,+1.28%,39.25,38.25,41.25,"54,983,300","2,187,340,950.00","27,312,712,645.00",,,,,,
15-พ.ค.-2020,39.00,+1.25,+3.31%,38.00,37.75,40.00,"35,309,800","1,377,218,050.00","25,125,371,695.00",,,,,,
08-พ.ค.-2020,37.75,-2.50,-6.21%,39.75,37.50,40.00,"19,706,100","757,638,900.00","23,748,153,645.00",,,,,,
01-พ.ค.-2020,40.25,+1.25,+3.21%,39.50,38.75,40.75,"31,906,200","1,272,176,650.00","24,505,792,545.00",,,,,,
24-เม.ย.-2020,39.00,+2.75,+7.59%,36.50,35.75,39.75,"55,889,400","2,122,397,900.00","23,233,615,895.00",,,,,,
17-เม.ย.-2020,36.25,-0.25,-0.68%,36.50,35.25,38.50,"55,227,600","2,046,452,200.00","21,111,217,995.00",,,,,,
10-เม.ย.-2020,36.50,+3.25,+9.77%,35.00,34.50,38.00,"38,714,800","1,402,678,750.00","23,157,670,195.00",,,,,,
03-เม.ย.-2020,33.25,+0.25,+0.76%,33.00,32.25,34.50,"33,484,800","1,118,931,425.00","21,754,991,445.00",,,,,,
27-มี.ค.-2020,33.00,-3.25,-8.97%,33.00,31.00,35.00,"37,232,700","1,234,561,000.00","20,636,060,020.00",,,,,,
20-มี.ค.-2020,36.25,+3.50,+10.69%,30.00,29.00,39.00,"59,046,900","1,889,863,800.00","21,870,621,020.00",,,,,,
13-มี.ค.-2020,32.75,-7.75,-19.14%,37.50,27.50,39.25,"85,559,500","2,951,297,275.00","19,980,757,220.00",,,,,,
06-มี.ค.-2020,40.50,+1.50,+3.85%,40.00,37.50,43.50,"69,676,300","2,813,243,925.00","22,932,054,495.00",,,,,,
28-ก.พ.-2020,39.00,-8.00,-17.02%,46.00,37.25,47.50,"104,581,400","4,466,345,850.00","20,118,810,570.00",,,,,,
21-ก.พ.-2020,47.00,-1.75,-3.59%,48.50,44.75,49.00,"59,670,600","2,789,986,725.00","24,585,156,420.00",,,,,,
14-ก.พ.-2020,48.75,+1.00,+2.09%,48.00,47.00,49.75,"84,971,200","4,142,686,375.00","27,375,143,145.00",,,,,,
07-ก.พ.-2020,47.75,+4.50,+10.40%,42.75,42.50,48.25,"102,493,600","4,714,275,950.00","23,232,456,770.00",,,,,,
31-ม.ค.-2020,43.25,-1.25,-2.81%,43.75,41.75,43.75,"51,620,100","2,210,753,700.00","18,518,180,820.00",,,,,,
24-ม.ค.-2020,44.50,+3.50,+8.54%,41.00,40.00,44.75,"63,091,800","2,673,944,175.00","20,728,934,520.00",,,,,,
17-ม.ค.-2020,41.00,+1.75,+4.46%,39.50,39.25,42.25,"65,160,100","2,669,125,400.00","18,054,990,345.00",,,,,,
10-ม.ค.-2020,39.25,-4.25,-9.77%,42.25,38.00,42.50,"122,869,800","4,917,023,705.00","15,385,864,945.00",,,,,,
03-ม.ค.-2020,43.50,-0.25,-0.57%,44.00,43.50,44.50,"19,332,400","849,565,300.00","20,302,888,650.00",,,,,,
27-ธ.ค.-2019,43.75,+0.50,+1.16%,43.50,42.75,44.25,"25,300,900","1,099,260,240.00","21,152,453,950.00",,,,,,
20-ธ.ค.-2019,43.25,-0.25,-0.57%,43.50,42.25,44.25,"29,787,500","1,283,728,940.00","20,053,193,710.00",,,,,,
13-ธ.ค.-2019,43.50,+1.00,+2.35%,42.75,42.25,45.00,"32,282,600","1,406,503,030.00","21,336,922,650.00",,,,,,
06-ธ.ค.-2019,42.50,-0.25,-0.58%,42.75,42.25,43.50,"26,034,500","1,110,232,140.00","19,930,419,620.00",,,,,,
29-พ.ย.-2019,42.75,-0.75,-1.72%,43.75,42.25,45.25,"54,895,900","2,416,471,120.00","21,040,651,760.00",,,,,,
22-พ.ย.-2019,43.50,-0.25,-0.57%,44.00,43.00,44.75,"34,202,800","1,501,707,990.00","23,457,122,880.00",,,,,,
15-พ.ย.-2019,43.75,-1.00,-2.23%,44.75,42.50,45.75,"95,505,300","4,211,770,240.00","24,958,830,870.00",,,,,,
08-พ.ย.-2019,44.75,+3.00,+7.19%,42.25,41.75,45.25,"124,367,500","5,460,520,050.00","29,170,601,110.00",,,,,,
01-พ.ย.-2019,41.75,-5.75,-12.11%,47.25,41.00,48.00,"206,648,300","8,864,368,420.00","23,710,081,060.00",,,,,,
25-ต.ค.-2019,47.50,-2.25,-4.52%,49.75,47.50,50.00,"41,786,400","2,036,613,040.00","32,574,449,480.00",,,,,,
18-ต.ค.-2019,49.75,-1.50,-2.93%,51.75,49.50,52.00,"38,377,500","1,948,454,130.00","34,611,062,520.00",,,,,,
11-ต.ค.-2019,51.25,+4.25,+9.04%,47.50,47.25,51.50,"62,118,600","3,075,613,720.00","36,559,516,650.00",,,,,,
04-ต.ค.-2019,47.00,-1.75,-3.59%,48.75,46.25,49.00,"33,593,100","1,588,927,330.00","33,483,902,930.00",,,,,,
27-ก.ย.-2019,48.75,+0.25,+0.52%,48.25,47.25,49.00,"37,870,400","1,823,202,230.00","35,072,830,260.00",,,,,,
20-ก.ย.-2019,48.50,-2.00,-3.96%,50.75,47.75,51.50,"60,219,100","2,984,019,190.00","33,249,628,030.00",,,,,,
13-ก.ย.-2019,50.50,+0.50,+1.00%,50.00,49.25,52.25,"74,680,200","3,791,231,070.00","36,233,647,220.00",,,,,,
06-ก.ย.-2019,50.00,+2.75,+5.82%,47.75,47.50,51.25,"120,439,800","5,912,007,080.00","32,442,416,150.00",,,,,,
30-ส.ค.-2019,47.25,-1.00,-2.07%,47.25,45.50,49.00,"97,670,900","4,593,531,130.00","26,530,409,070.00",,,,,,
23-ส.ค.-2019,48.25,-0.25,-0.52%,49.00,47.50,49.50,"74,649,200","3,612,116,480.00","31,123,940,200.00",,,,,,
16-ส.ค.-2019,48.50,-2.50,-4.90%,51.00,47.00,51.25,"78,638,800","3,814,959,190.00","34,736,056,680.00",,,,,,
09-ส.ค.-2019,51.00,-1.50,-2.86%,52.00,50.50,52.50,"51,627,100","2,662,994,810.00","38,551,015,870.00",,,,,,
02-ส.ค.-2019,52.50,+0.25,+0.48%,52.00,51.25,54.00,"60,945,000","3,216,267,190.00","41,214,010,680.00",,,,,,
26-ก.ค.-2019,52.25,-1.75,-3.24%,53.75,51.75,54.00,"46,894,600","2,473,176,440.00","37,997,743,490.00",,,,,,
19-ก.ค.-2019,54.00,-0.75,-1.37%,54.75,52.25,55.00,"40,114,100","2,142,721,900.00","40,470,919,930.00",,,,,,
12-ก.ค.-2019,54.75,+0.50,+0.92%,54.00,54.00,55.75,"65,996,800","3,624,451,310.00","42,613,641,830.00",,,,,,
05-ก.ค.-2019,54.25,-1.50,-2.69%,56.25,53.25,56.50,"105,252,400","5,775,442,880.00","38,989,190,520.00",,,,,,
28-มิ.ย.-2019,55.75,+2.00,+3.72%,54.00,53.25,57.00,"105,299,200","5,827,734,190.00","44,764,633,400.00",,,,,,
21-มิ.ย.-2019,53.75,+1.25,+2.38%,52.50,52.25,55.50,"112,172,700","6,062,445,540.00","38,936,899,210.00",,,,,,
14-มิ.ย.-2019,52.50,-1.50,-2.78%,54.25,51.50,54.50,"107,600,800","5,676,122,740.00","32,874,453,670.00",,,,,,
07-มิ.ย.-2019,54.00,+0.25,+0.47%,54.25,53.75,55.25,"59,432,600","3,235,600,525.00","38,550,576,410.00",,,,,,
31-พ.ค.-2019,53.75,+2.25,+4.37%,51.50,50.75,54.25,"134,769,100","7,112,781,850.00","35,314,975,885.00",,,,,,
24-พ.ค.-2019,51.50,+1.00,+1.98%,50.25,49.00,51.75,"87,438,900","4,413,145,700.00","28,202,194,035.00",,,,,,
17-พ.ค.-2019,50.50,-3.50,-6.48%,53.50,50.00,54.25,"122,574,800","6,393,513,875.00","23,789,048,335.00",,,,,,
10-พ.ค.-2019,54.00,-3.25,-5.68%,56.75,52.50,58.50,"149,135,400","8,210,827,675.00","30,182,562,210.00",,,,,,
03-พ.ค.-2019,57.25,+3.00,+5.53%,54.50,54.25,58.25,"103,629,800","5,826,120,700.00","38,393,389,885.00",,,,,,
26-เม.ย.-2019,54.25,+1.00,+1.88%,53.50,52.00,54.50,"89,159,500","4,765,137,775.00","32,567,269,185.00",,,,,,
19-เม.ย.-2019,53.25,+2.75,+5.45%,50.75,50.50,53.75,"65,952,700","3,485,296,600.00","27,802,131,410.00",,,,,,
12-เม.ย.-2019,50.50,+1.75,+3.59%,49.50,49.25,51.00,"70,998,600","3,573,324,575.00","24,316,834,810.00",,,,,,
05-เม.ย.-2019,48.75,+0.75,+1.56%,48.25,48.25,49.75,"56,430,600","2,769,859,475.00","20,743,510,235.00",,,,,,
29-มี.ค.-2019,48.00,-1.00,-2.04%,48.50,47.50,48.75,"56,840,900","2,740,100,825.00","17,973,650,760.00",,,,,,
22-มี.ค.-2019,49.00,+1.00,+2.08%,48.00,47.00,49.25,"63,365,800","3,075,983,825.00","20,713,751,585.00",,,,,,
15-มี.ค.-2019,48.00,+0.75,+1.59%,47.50,46.50,48.50,"54,904,100","2,614,014,325.00","17,637,767,760.00",,,,,,
08-มี.ค.-2019,47.25,-0.25,-0.53%,47.25,46.25,48.25,"61,503,200","2,901,023,925.00","15,023,753,435.00",,,,,,
01-มี.ค.-2019,47.50,-0.75,-1.55%,48.50,47.00,49.50,"91,929,300","4,436,323,550.00","17,924,777,360.00",,,,,,
22-ก.พ.-2019,48.25,+1.00,+2.12%,47.50,46.25,48.50,"91,377,700","4,324,116,800.00","22,361,100,910.00",,,,,,
15-ก.พ.-2019,47.25,-2.50,-5.03%,49.25,47.00,51.25,"219,302,500","10,796,959,600.00","18,036,984,110.00",,,,,,
08-ก.พ.-2019,49.75,+2.75,+5.85%,47.50,46.75,50.25,"116,593,400","5,731,146,825.00","28,833,943,710.00",,,,,,
01-ก.พ.-2019,47.00,-0.50,-1.05%,48.00,45.50,48.50,"82,678,600","3,884,364,200.00","23,102,796,885.00",,,,,,
25-ม.ค.-2019,47.50,+2.50,+5.56%,45.00,44.25,47.75,"71,722,900","3,312,900,100.00","26,987,161,085.00",,,,,,
18-ม.ค.-2019,45.00,-1.00,-2.17%,45.75,43.50,46.25,"52,875,900","2,379,377,425.00","23,674,260,985.00",,,,,,
11-ม.ค.-2019,46.00,+1.75,+3.95%,44.50,44.50,46.75,"72,630,200","3,307,725,850.00","26,053,638,410.00",,,,,,
04-ม.ค.-2019,44.25,+1.75,+4.12%,42.75,42.50,44.50,"42,993,700","1,871,620,175.00","22,745,912,560.00",,,,,,
28-ธ.ค.-2018,42.50,-2.75,-6.08%,45.00,40.75,45.50,"66,918,900","2,872,656,475.00","20,874,292,385.00",,,,,,
21-ธ.ค.-2018,45.25,-2.00,-4.23%,47.50,44.25,47.75,"78,854,400","3,573,011,475.00","23,746,948,860.00",,,,,,
14-ธ.ค.-2018,47.25,-1.50,-3.08%,48.50,46.50,48.75,"38,579,800","1,838,599,825.00","27,319,960,335.00",,,,,,
07-ธ.ค.-2018,48.75,+0.75,+1.56%,48.75,48.50,50.50,"65,296,500","3,239,767,125.00","29,158,560,160.00",,,,,,
30-พ.ย.-2018,48.00,+0.75,+1.59%,47.00,46.25,49.25,"49,242,100","2,366,722,900.00","25,918,793,035.00",,,,,,
23-พ.ย.-2018,47.25,-1.25,-2.58%,48.75,45.50,49.25,"63,523,300","3,030,264,275.00","23,552,070,135.00",,,,,,
16-พ.ย.-2018,48.50,-1.25,-2.51%,50.00,48.00,50.25,"54,225,600","2,647,194,750.00","26,582,334,410.00",,,,,,
09-พ.ย.-2018,49.75,-0.25,-0.50%,49.50,49.50,51.50,"100,121,500","5,054,740,575.00","29,229,529,160.00",,,,,,
02-พ.ย.-2018,50.00,+5.25,+11.73%,45.25,45.25,50.50,"101,965,100","4,955,294,450.00","34,284,269,735.00",,,,,,
26-ต.ค.-2018,44.75,-1.50,-3.24%,46.50,42.25,46.75,"83,700,700","3,736,055,050.00","29,328,975,285.00",,,,,,
19-ต.ค.-2018,46.25,-0.75,-1.60%,47.25,45.75,48.25,"50,481,700","2,384,600,300.00","33,065,030,335.00",,,,,,
12-ต.ค.-2018,47.00,-0.25,-0.53%,47.50,44.00,47.75,"159,746,200","7,346,406,950.00","35,449,630,635.00",,,,,,
05-ต.ค.-2018,47.25,-1.00,-2.07%,48.50,46.50,50.75,"193,362,600","9,430,768,925.00","42,796,037,585.00",,,,,,
28-ก.ย.-2018,48.25,+1.00,+2.12%,47.00,46.50,49.00,"120,515,300","5,752,200,300.00","52,226,806,510.00",,,,,,
21-ก.ย.-2018,47.25,+2.50,+5.59%,44.50,44.25,49.25,"225,595,600","10,646,571,400.00","46,474,606,210.00",,,,,,
14-ก.ย.-2018,44.75,+5.75,+14.74%,39.25,39.00,45.00,"209,764,500","8,818,388,150.00","35,828,034,810.00",,,,,,
07-ก.ย.-2018,39.00,+0.25,+0.65%,38.75,38.00,40.25,"129,278,700","5,072,542,525.00","27,009,646,660.00",,,,,,
31-ส.ค.-2018,38.75,+0.50,+1.31%,38.50,37.75,39.25,"50,612,000","1,954,848,200.00","21,937,104,135.00",,,,,,
24-ส.ค.-2018,38.25,+2.75,+7.75%,36.00,35.75,38.75,"93,051,200","3,481,013,300.00","19,982,255,935.00",,,,,,
17-ส.ค.-2018,35.50,-0.50,-1.39%,35.50,33.25,36.50,"63,782,100","2,219,874,175.00","16,501,242,635.00",,,,,,
10-ส.ค.-2018,36.00,-0.75,-2.04%,36.75,35.25,37.00,"59,227,800","2,139,270,975.00","18,721,116,810.00",,,,,,
03-ส.ค.-2018,36.75,+1.25,+3.52%,35.75,35.00,37.50,"72,643,900","2,648,861,600.00","20,860,387,785.00",,,,,,
27-ก.ค.-2018,35.50,+0.50,+1.43%,35.25,33.75,36.25,"68,468,000","2,427,091,050.00","18,211,526,185.00",,,,,,
20-ก.ค.-2018,35.00,+2.50,+7.69%,32.50,32.00,35.25,"88,880,500","3,018,191,125.00","15,784,435,135.00",,,,,,
13-ก.ค.-2018,32.50,+3.00,+10.17%,30.25,29.25,33.50,"108,448,300","3,404,708,725.00","12,766,244,010.00",,,,,,
06-ก.ค.-2018,29.50,-3.25,-9.92%,32.75,27.50,33.00,"152,846,500","4,651,068,725.00","9,361,535,285.00",,,,,,
