Price,,,Volume,,,,,Up/Down,,Price Change (Close-Close),,,Turnover,,
High,13.67,05-มี.ค.-2021,Max,"880,373,714",29-ก.ย.-2017,Advancing,"4,151,494,472",Up,156,Up,+15.08%,15-พ.ค.-2020,Max,"6,082,308,850.00",29-ก.ย.-2017
Low,4.23,27-มี.ค.-2020,Min,"429,380",03-ม.ค.-2020,Declining,"3,612,714,780",Down,173,Down,-11.56%,10-พ.ย.-2017,Min,"2,361,980.00",03-ม.ค.-2020
Avg,7.47,,Avg,"25,290,569",,Total,"9,256,348,194",Unch,36,Period,-5.53%,10 Years,Avg,"208,755,207.30",
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
06-ส.ค.-2021,10.33,0.00,0.00%,10.25,10.25,10.74,"31,716,151","334,452,130.00","3,336,886,755.00",,,,,,
30-ก.ค.-2021,10.33,-0.25,-2.34%,10.58,10.17,10.99,"21,281,839","225,641,770.00","3,671,338,885.00",,,,,,
23-ก.ค.-2021,10.58,-0.74,-6.57%,11.16,10.50,11.32,"20,911,700","226,484,660.00","3,896,980,655.00",,,,,,
16-ก.ค.-2021,11.32,-0.08,-0.72%,11.57,10.99,11.82,"54,502,019","619,501,090.00","4,123,465,315.00",,,,,,
09-ก.ค.-2021,11.40,0.00,0.00%,11.49,11.24,12.98,"194,850,254","2,363,535,990.00","4,742,966,405.00",,,,,,
02-ก.ค.-2021,11.40,+1.07,+10.40%,10.25,10.17,11.65,"91,163,560","1,017,472,550.00","2,379,430,415.00",,,,,,
25-มิ.ย.-2021,10.33,0.00,0.00%,10.17,10.00,10.74,"22,061,442","230,773,240.00","1,361,957,865.00",,,,,,
18-มิ.ย.-2021,10.33,-0.86,-7.72%,10.50,10.17,11.07,"33,608,106","355,932,010.00","1,592,731,105.00",,,,,,
11-มิ.ย.-2021,11.19,-0.25,-2.14%,11.52,11.03,11.77,"71,488,722","820,466,210.00","1,948,663,115.00",,,,,,
04-มิ.ย.-2021,11.44,+0.90,+8.53%,10.54,10.38,11.68,"69,612,254","795,344,400.00","2,769,129,325.00",,,,,,
28-พ.ค.-2021,10.54,0.00,0.00%,10.54,10.05,10.70,"31,912,292","336,017,280.00","1,973,784,925.00",,,,,,
21-พ.ค.-2021,10.54,0.00,0.00%,10.38,10.30,10.95,"28,169,278","302,806,700.00","2,309,802,205.00",,,,,,
14-พ.ค.-2021,10.54,-0.38,-3.47%,11.22,10.38,11.96,"97,720,735","1,121,093,480.00","2,612,608,905.00",,,,,,
07-พ.ค.-2021,10.92,+0.15,+1.38%,10.85,10.55,10.99,"10,920,719","118,775,000.00","3,733,702,385.00",,,,,,
30-เม.ย.-2021,10.77,-0.22,-2.03%,10.92,10.77,11.14,"12,195,417","134,722,490.00","3,614,927,385.00",,,,,,
23-เม.ย.-2021,10.99,+0.45,+4.23%,10.55,10.55,11.44,"25,146,709","282,134,440.00","3,749,649,875.00",,,,,,
16-เม.ย.-2021,10.55,-0.15,-1.39%,10.62,10.40,10.62,"5,155,228","54,969,200.00","3,467,515,435.00",,,,,,
09-เม.ย.-2021,10.70,-0.22,-2.04%,10.99,10.47,11.07,"25,994,822","280,228,990.00","3,522,484,635.00",,,,,,
02-เม.ย.-2021,10.92,+0.07,+0.68%,10.70,10.62,11.66,"75,337,239","845,648,090.00","3,802,713,625.00",,,,,,
26-มี.ค.-2021,10.85,-0.59,-5.19%,11.51,10.55,11.59,"63,725,200","708,446,820.00","2,957,065,535.00",,,,,,
19-มี.ค.-2021,11.44,-0.22,-1.91%,11.74,10.85,11.96,"56,506,124","653,328,310.00","3,665,512,355.00",,,,,,
12-มี.ค.-2021,11.66,-0.37,-3.09%,12.03,10.40,12.11,"93,303,738","1,062,502,840.00","4,318,840,665.00",,,,,,
05-มี.ค.-2021,12.03,-0.22,-1.82%,12.33,12.03,13.67,"112,050,334","1,450,163,570.00","5,381,343,505.00",,,,,,
26-ก.พ.-2021,12.26,+0.74,+6.45%,11.51,11.44,12.48,"29,833,424","361,356,240.00","6,831,507,075.00",,,,,,
19-ก.พ.-2021,11.51,+0.15,+1.31%,11.44,11.29,11.89,"34,041,380","398,807,730.00","6,470,150,835.00",,,,,,
12-ก.พ.-2021,11.37,+0.30,+2.68%,11.07,10.99,11.51,"27,916,119","317,357,000.00","6,071,343,105.00",,,,,,
05-ก.พ.-2021,11.07,+0.22,+2.05%,10.70,10.62,11.37,"38,332,789","425,893,360.00","5,753,986,105.00",,,,,,
29-ม.ค.-2021,10.85,+0.22,+2.10%,10.77,10.25,11.51,"52,589,258","574,676,350.00","5,328,092,745.00",,,,,,
22-ม.ค.-2021,10.62,+0.82,+8.33%,9.81,9.66,11.66,"68,813,877","749,206,770.00","4,753,416,395.00",,,,,,
15-ม.ค.-2021,9.81,+0.22,+2.33%,9.58,8.77,10.10,"74,509,491","709,376,380.00","4,004,209,625.00",,,,,,
08-ม.ค.-2021,9.58,+0.97,+11.21%,8.62,8.39,9.88,"120,629,292","1,112,430,980.00","3,294,833,245.00",,,,,,
01-ม.ค.-2021,8.62,+0.07,+0.87%,8.47,8.47,8.91,"21,051,090","184,675,770.00","2,182,402,265.00",,,,,,
25-ธ.ค.-2020,8.54,-0.22,-2.54%,8.54,7.95,8.91,"40,151,067","346,378,800.00","1,997,726,495.00",,,,,,
18-ธ.ค.-2020,8.77,+0.07,+0.85%,8.77,8.32,9.14,"33,456,805","295,586,730.00","2,344,105,295.00",,,,,,
11-ธ.ค.-2020,8.69,+0.15,+1.74%,8.47,8.47,9.14,"30,230,994","269,110,070.00","2,048,518,565.00",,,,,,
04-ธ.ค.-2020,8.54,+1.11,+15.00%,7.58,7.43,8.84,"78,992,697","654,009,530.00","1,779,408,495.00",,,,,,
27-พ.ย.-2020,7.43,+0.85,+12.99%,6.65,6.65,7.87,"70,542,180","521,652,705.00","1,125,398,965.00",,,,,,
20-พ.ย.-2020,6.57,+0.67,+11.32%,5.87,5.87,6.65,"44,694,967","285,852,500.00","603,746,260.00",,,,,,
13-พ.ย.-2020,5.91,+0.59,+11.19%,5.24,5.24,5.94,"11,145,791","64,117,520.00","317,893,760.00",,,,,,
06-พ.ย.-2020,5.31,+0.19,+3.62%,5.13,5.13,5.35,"1,645,116","8,729,090.00","253,776,240.00",,,,,,
30-ต.ค.-2020,5.13,+0.15,+2.99%,4.98,4.94,5.16,"1,678,257","8,517,365.00","245,047,150.00",,,,,,
23-ต.ค.-2020,4.98,-0.19,-3.60%,5.16,4.98,5.16,"2,477,256","12,642,890.00","236,529,785.00",,,,,,
16-ต.ค.-2020,5.16,-0.19,-3.47%,5.31,5.13,5.39,"1,375,721","7,256,145.00","249,172,675.00",,,,,,
09-ต.ค.-2020,5.35,+0.11,+2.13%,5.27,5.20,5.39,"1,711,665","9,196,435.00","256,428,820.00",,,,,,
02-ต.ค.-2020,5.24,+0.04,+0.71%,5.20,5.16,5.31,"2,122,811","11,196,270.00","247,232,385.00",,,,,,
25-ก.ย.-2020,5.20,-0.15,-2.78%,5.39,5.16,5.39,"2,934,721","15,556,660.00","236,036,115.00",,,,,,
18-ก.ย.-2020,5.35,0.00,0.00%,5.35,5.24,5.46,"1,718,720","9,268,490.00","251,592,775.00",,,,,,
11-ก.ย.-2020,5.35,-0.11,-2.04%,5.46,5.24,5.46,"1,440,008","7,810,765.00","260,861,265.00",,,,,,
04-ก.ย.-2020,5.46,-0.07,-1.34%,5.53,5.42,5.53,"1,448,926","8,011,300.00","268,672,030.00",,,,,,
28-ส.ค.-2020,5.53,0.00,0.00%,5.53,5.46,5.61,"3,873,209","21,611,470.00","276,683,330.00",,,,,,
21-ส.ค.-2020,5.53,-0.11,-1.97%,5.61,5.46,5.65,"6,952,743","39,044,485.00","298,294,800.00",,,,,,
14-ส.ค.-2020,5.65,+0.07,+1.33%,5.61,5.50,5.72,"7,248,091","41,127,190.00","337,339,285.00",,,,,,
07-ส.ค.-2020,5.57,-0.19,-3.23%,5.76,5.46,6.02,"25,499,157","149,157,680.00","296,212,095.00",,,,,,
31-ก.ค.-2020,5.76,-0.07,-1.27%,5.87,5.72,5.98,"6,627,313","38,996,095.00","445,369,775.00",,,,,,
24-ก.ค.-2020,5.83,+0.07,+1.29%,5.83,5.72,6.02,"18,206,877","108,404,710.00","484,365,870.00",,,,,,
17-ก.ค.-2020,5.76,+0.26,+4.73%,5.53,5.39,5.79,"8,000,639","45,608,435.00","375,961,160.00",,,,,,
10-ก.ค.-2020,5.50,-0.07,-1.33%,5.57,5.50,5.72,"4,219,934","23,863,595.00","330,352,725.00",,,,,,
03-ก.ค.-2020,5.57,+0.15,+2.74%,5.42,5.39,5.61,"1,782,342","9,922,685.00","354,216,320.00",,,,,,
26-มิ.ย.-2020,5.42,-0.11,-2.01%,5.61,5.39,5.61,"5,090,408","28,342,375.00","344,293,635.00",,,,,,
19-มิ.ย.-2020,5.53,0.00,0.00%,5.53,5.31,5.57,"5,132,601","28,388,740.00","372,636,010.00",,,,,,
12-มิ.ย.-2020,5.53,-0.22,-3.87%,5.72,5.35,5.76,"5,724,629","32,342,510.00","401,024,750.00",,,,,,
05-มิ.ย.-2020,5.76,+0.11,+1.97%,5.61,5.61,5.87,"6,500,735","37,587,495.00","433,367,260.00",,,,,,
29-พ.ค.-2020,5.65,+0.04,+0.66%,5.61,5.57,5.79,"9,481,775","54,538,535.00","395,779,765.00",,,,,,
22-พ.ค.-2020,5.61,+0.22,+4.14%,5.46,5.24,5.72,"12,473,197","69,932,725.00","341,241,230.00",,,,,,
15-พ.ค.-2020,5.39,+0.71,+15.08%,4.68,4.64,5.46,"14,447,468","75,808,815.00","271,308,505.00",,,,,,
08-พ.ค.-2020,4.68,-0.37,-7.35%,4.98,4.53,4.98,"11,253,868","53,332,950.00","195,499,690.00",,,,,,
01-พ.ค.-2020,5.05,+0.30,+6.25%,4.79,4.72,5.13,"10,404,424","52,126,115.00","248,832,640.00",,,,,,
24-เม.ย.-2020,4.75,-0.04,-0.78%,4.79,4.68,4.87,"5,200,881","24,966,785.00","196,706,525.00",,,,,,
17-เม.ย.-2020,4.79,+0.04,+0.78%,4.72,4.64,4.87,"3,251,632","15,708,450.00","221,673,310.00",,,,,,
10-เม.ย.-2020,4.75,+0.30,+6.67%,4.46,4.46,4.75,"3,367,562","15,753,135.00","205,964,860.00",,,,,,
03-เม.ย.-2020,4.46,+0.04,+0.84%,4.42,4.31,4.49,"6,583,656","29,413,410.00","190,211,725.00",,,,,,
27-มี.ค.-2020,4.42,-0.07,-1.65%,4.38,4.23,4.49,"5,305,897","23,472,280.00","160,798,315.00",,,,,,
20-มี.ค.-2020,4.49,-0.26,-5.47%,4.72,4.27,4.72,"4,239,234","19,160,540.00","184,270,595.00",,,,,,
13-มี.ค.-2020,4.75,-0.41,-7.91%,5.09,4.31,5.13,"12,496,888","61,292,535.00","203,431,135.00",,,,,,
06-มี.ค.-2020,5.16,-0.07,-1.42%,5.24,5.09,5.27,"7,490,333","39,140,245.00","264,723,670.00",,,,,,
28-ก.พ.-2020,5.24,-0.19,-3.42%,5.39,5.13,5.39,"9,022,580","47,598,265.00","303,863,915.00",,,,,,
21-ก.พ.-2020,5.42,-0.04,-0.68%,5.42,5.39,5.46,"1,604,786","8,760,555.00","351,462,180.00",,,,,,
14-ก.พ.-2020,5.46,+0.11,+2.08%,5.35,5.35,5.46,"1,309,970","7,170,590.00","360,222,735.00",,,,,,
07-ก.พ.-2020,5.35,+0.07,+1.41%,5.24,5.24,5.39,"1,997,165","10,759,645.00","353,052,145.00",,,,,,
31-ม.ค.-2020,5.27,-0.11,-2.07%,5.35,5.20,5.39,"2,704,857","14,466,115.00","342,292,500.00",,,,,,
24-ม.ค.-2020,5.39,-0.07,-1.36%,5.50,5.31,5.53,"3,213,832","17,444,305.00","356,758,615.00",,,,,,
17-ม.ค.-2020,5.46,+0.07,+1.38%,5.39,5.39,5.57,"2,580,542","14,391,610.00","374,202,920.00",,,,,,
10-ม.ค.-2020,5.39,-0.07,-1.36%,5.39,5.20,5.57,"4,104,270","22,246,620.00","359,811,310.00",,,,,,
03-ม.ค.-2020,5.46,0.00,0.00%,5.42,5.39,5.50,"429,380","2,361,980.00","382,057,930.00",,,,,,
27-ธ.ค.-2019,5.46,+0.07,+1.38%,5.39,5.35,5.46,"959,518","5,235,710.00","379,695,950.00",,,,,,
20-ธ.ค.-2019,5.39,-0.11,-2.03%,5.57,5.31,5.57,"6,010,395","32,876,200.00","374,460,240.00",,,,,,
13-ธ.ค.-2019,5.50,-0.04,-0.67%,5.50,5.42,5.57,"2,268,689","12,589,980.00","407,336,440.00",,,,,,
06-ธ.ค.-2019,5.53,-0.04,-0.67%,5.50,5.42,5.57,"1,435,616","7,952,110.00","419,926,420.00",,,,,,
29-พ.ย.-2019,5.57,-0.15,-2.60%,5.68,5.50,5.72,"2,047,876","11,590,570.00","427,878,530.00",,,,,,
22-พ.ย.-2019,5.72,+0.11,+1.99%,5.61,5.53,5.76,"4,140,340","23,637,330.00","439,469,100.00",,,,,,
15-พ.ย.-2019,5.61,-0.19,-3.21%,5.83,5.39,5.87,"12,117,021","69,472,650.00","415,831,770.00",,,,,,
08-พ.ย.-2019,5.79,+0.19,+3.31%,5.61,5.61,5.87,"5,398,801","31,474,890.00","485,304,420.00",,,,,,
01-พ.ย.-2019,5.61,0.00,0.00%,5.61,5.50,5.68,"5,566,240","31,399,590.00","453,829,530.00",,,,,,
25-ต.ค.-2019,5.61,-0.19,-3.21%,5.83,5.57,5.87,"7,239,440","41,944,710.00","485,229,120.00",,,,,,
18-ต.ค.-2019,5.79,-0.11,-1.89%,5.91,5.79,6.05,"14,797,787","88,309,770.00","527,173,830.00",,,,,,
11-ต.ค.-2019,5.91,+0.11,+1.92%,5.87,5.83,5.98,"8,170,740","48,799,740.00","615,483,600.00",,,,,,
04-ต.ค.-2019,5.79,+0.07,+1.30%,5.91,5.68,5.98,"19,394,528","115,217,200.00","566,683,860.00",,,,,,
27-ก.ย.-2019,5.72,+0.22,+4.05%,5.50,5.39,5.72,"5,124,748","28,788,370.00","451,466,660.00",,,,,,
20-ก.ย.-2019,5.50,-0.33,-5.73%,5.79,5.39,5.79,"12,781,190","72,043,810.00","422,678,290.00",,,,,,
13-ก.ย.-2019,5.83,0.00,0.00%,5.83,5.65,5.91,"6,105,561","35,596,360.00","494,722,100.00",,,,,,
06-ก.ย.-2019,5.83,-0.07,-1.26%,5.87,5.79,6.02,"3,700,445","22,077,270.00","530,318,460.00",,,,,,
30-ส.ค.-2019,5.91,+0.04,+0.63%,5.79,5.72,5.91,"4,486,001","26,283,360.00","552,395,730.00",,,,,,
23-ส.ค.-2019,5.87,-0.15,-2.47%,6.02,5.83,6.09,"9,068,100","54,564,390.00","526,112,370.00",,,,,,
16-ส.ค.-2019,6.02,-0.07,-1.22%,5.98,5.91,6.13,"7,441,219","45,193,000.00","580,676,760.00",,,,,,
09-ส.ค.-2019,6.09,+0.15,+2.50%,5.94,5.87,6.13,"14,425,507","88,053,070.00","625,869,760.00",,,,,,
02-ส.ค.-2019,5.94,-0.37,-5.88%,6.31,5.91,6.35,"16,209,712","99,210,800.00","537,816,690.00",,,,,,
26-ก.ค.-2019,6.31,+0.04,+0.59%,6.28,6.20,6.57,"48,614,095","314,533,770.00","637,027,490.00",,,,,,
19-ก.ค.-2019,6.28,-0.04,-0.59%,6.35,6.13,6.35,"9,063,442","57,376,180.00","322,493,720.00",,,,,,
12-ก.ค.-2019,6.31,+0.07,+1.19%,6.24,6.17,6.50,"36,687,806","235,896,670.00","379,869,900.00",,,,,,
05-ก.ค.-2019,6.24,-0.11,-1.75%,6.39,6.09,6.46,"43,074,874","275,772,920.00","143,973,230.00",,,,,,
28-มิ.ย.-2019,6.35,+0.63,+11.04%,5.72,5.65,6.39,"40,877,527","256,496,970.00","419,746,150.00",,,,,,
21-มิ.ย.-2019,5.72,+0.04,+0.65%,5.72,5.68,5.94,"5,210,597","30,593,940.00","163,249,180.00",,,,,,
14-มิ.ย.-2019,5.68,0.00,0.00%,5.72,5.65,5.76,"1,818,811","10,496,290.00","132,655,240.00",,,,,,
07-มิ.ย.-2019,5.68,-0.07,-1.29%,5.79,5.68,5.79,"818,032","4,739,555.00","143,151,530.00",,,,,,
31-พ.ค.-2019,5.76,+0.11,+1.97%,5.65,5.53,5.79,"3,009,390","17,227,510.00","147,891,085.00",,,,,,
24-พ.ค.-2019,5.65,+0.04,+0.66%,5.57,5.46,5.68,"1,126,026","6,367,930.00","130,663,575.00",,,,,,
17-พ.ค.-2019,5.61,-0.15,-2.58%,5.76,5.50,5.79,"2,874,959","16,370,320.00","124,295,645.00",,,,,,
10-พ.ค.-2019,5.76,-0.11,-1.90%,5.79,5.72,5.83,"1,140,001","6,628,680.00","140,665,965.00",,,,,,
03-พ.ค.-2019,5.87,-0.04,-0.63%,5.91,5.79,5.94,"2,685,691","15,864,200.00","147,294,645.00",,,,,,
26-เม.ย.-2019,5.91,-0.22,-3.64%,6.09,5.53,6.13,"6,549,982","38,979,150.00","163,158,845.00",,,,,,
19-เม.ย.-2019,6.13,+0.07,+1.23%,6.05,5.98,6.13,"2,128,668","13,045,050.00","202,137,995.00",,,,,,
12-เม.ย.-2019,6.05,-0.04,-0.61%,6.09,5.94,6.17,"2,823,982","17,267,575.00","189,092,945.00",,,,,,
05-เม.ย.-2019,6.09,+0.30,+5.13%,5.83,5.76,6.17,"8,945,648","53,831,190.00","206,360,520.00",,,,,,
29-มี.ค.-2019,5.79,+0.15,+2.63%,5.65,5.57,5.98,"13,962,585","82,486,025.00","152,529,330.00",,,,,,
22-มี.ค.-2019,5.65,-0.04,-0.65%,5.65,5.57,5.72,"1,151,581","6,566,975.00","70,043,305.00",,,,,,
15-มี.ค.-2019,5.68,+0.04,+0.66%,5.65,5.65,5.83,"2,837,691","16,486,225.00","76,610,280.00",,,,,,
08-มี.ค.-2019,5.65,+0.07,+1.33%,5.61,5.46,5.76,"4,622,429","26,209,290.00","60,124,055.00",,,,,,
01-มี.ค.-2019,5.57,0.00,0.00%,5.57,5.46,5.68,"2,693,943","15,166,630.00","33,914,765.00",,,,,,
22-ก.พ.-2019,5.57,0.00,0.00%,5.57,5.46,5.57,"1,096,477","6,126,260.00","49,081,395.00",,,,,,
15-ก.พ.-2019,5.57,0.00,0.00%,5.57,5.50,5.65,"981,213","5,528,830.00","55,207,655.00",,,,,,
08-ก.พ.-2019,5.57,-0.26,-4.46%,5.87,5.53,5.87,"2,402,587","13,848,160.00","60,736,485.00",,,,,,
01-ก.พ.-2019,5.83,+0.07,+1.29%,5.79,5.68,5.87,"786,488","4,573,625.00","74,584,645.00",,,,,,
25-ม.ค.-2019,5.76,+0.19,+3.33%,5.57,5.39,5.76,"1,562,194","8,787,570.00","70,011,020.00",,,,,,
18-ม.ค.-2019,5.57,+0.04,+0.67%,5.57,5.31,5.72,"2,447,043","13,562,730.00","61,223,450.00",,,,,,
11-ม.ค.-2019,5.53,+0.04,+0.68%,5.50,5.42,5.68,"2,997,012","16,743,915.00","47,660,720.00",,,,,,
04-ม.ค.-2019,5.50,-0.04,-0.67%,5.57,5.46,5.57,"1,252,870","6,967,535.00","30,916,805.00",,,,,,
28-ธ.ค.-2018,5.53,-0.19,-3.25%,5.68,5.50,5.72,"1,741,081","9,837,660.00","37,884,340.00",,,,,,
21-ธ.ค.-2018,5.72,-0.15,-2.53%,5.87,5.61,5.94,"2,140,647","12,288,400.00","47,722,000.00",,,,,,
14-ธ.ค.-2018,5.87,+0.07,+1.28%,5.79,5.79,6.02,"3,858,169","23,151,865.00","60,010,400.00",,,,,,
07-ธ.ค.-2018,5.79,+0.11,+1.96%,5.72,5.57,5.87,"4,789,735","27,554,030.00","36,858,535.00",,,,,,
30-พ.ย.-2018,5.68,-0.07,-1.29%,5.76,5.61,5.83,"1,481,003","8,540,950.00","9,304,505.00",,,,,,
23-พ.ย.-2018,5.76,-0.07,-1.27%,5.79,5.65,5.83,"2,396,332","13,849,545.00","17,845,455.00",,,,,,
16-พ.ย.-2018,5.83,-0.11,-1.88%,5.94,5.76,5.94,"1,921,165","11,381,525.00","31,695,000.00",,,,,,
09-พ.ย.-2018,5.94,0.00,0.00%,5.91,5.83,5.94,"1,729,368","10,301,510.00","43,076,525.00",,,,,,
02-พ.ย.-2018,5.94,0.00,0.00%,5.94,5.83,6.02,"2,419,225","14,472,135.00","53,378,035.00",,,,,,
26-ต.ค.-2018,5.94,-0.22,-3.61%,6.09,5.76,6.17,"2,638,307","15,827,580.00","67,850,170.00",,,,,,
19-ต.ค.-2018,6.17,+0.04,+0.61%,6.13,5.91,6.24,"5,393,876","33,158,925.00","83,677,750.00",,,,,,
12-ต.ค.-2018,6.13,-0.11,-1.79%,6.24,6.05,6.31,"6,905,359","42,893,840.00","50,518,825.00",,,,,,
05-ต.ค.-2018,6.24,-0.33,-5.08%,6.61,6.17,6.61,"10,074,868","64,772,155.00","93,412,665.00",,,,,,
28-ก.ย.-2018,6.57,-0.11,-1.67%,6.69,6.46,6.69,"7,120,715","47,187,685.00","158,184,820.00",,,,,,
21-ก.ย.-2018,6.69,+0.30,+4.65%,6.35,6.28,6.72,"20,764,126","137,087,065.00","205,372,505.00",,,,,,
14-ก.ย.-2018,6.39,+0.04,+0.58%,6.35,6.20,6.43,"7,294,943","46,646,655.00","68,285,440.00",,,,,,
07-ก.ย.-2018,6.35,-0.11,-1.72%,6.43,6.31,6.46,"8,694,489","56,204,795.00","21,638,785.00",,,,,,
31-ส.ค.-2018,6.46,+0.07,+1.16%,6.39,6.31,6.46,"7,632,750","49,364,065.00","77,843,580.00",,,,,,
24-ส.ค.-2018,6.39,+0.07,+1.18%,6.31,6.20,6.43,"7,922,908","50,582,265.00","28,479,515.00",,,,,,
17-ส.ค.-2018,6.31,+0.19,+3.03%,6.13,6.02,6.35,"10,767,254","67,952,860.00","-22,102,750.00",,,,,,
10-ส.ค.-2018,6.13,-0.30,-4.62%,6.43,5.20,6.61,"58,530,707","364,849,235.00","-90,055,610.00",,,,,,
03-ส.ค.-2018,6.43,-0.07,-1.14%,6.50,6.35,6.57,"24,042,644","156,989,055.00","274,793,625.00",,,,,,
27-ก.ค.-2018,6.50,+0.30,+4.79%,6.20,6.17,6.54,"38,972,467","250,185,250.00","431,782,680.00",,,,,,
20-ก.ค.-2018,6.20,+0.11,+1.83%,6.09,5.98,6.24,"7,019,159","43,502,810.00","181,597,430.00",,,,,,
13-ก.ค.-2018,6.09,+0.07,+1.23%,6.05,6.02,6.17,"2,918,882","17,990,610.00","138,094,620.00",,,,,,
06-ก.ค.-2018,6.02,-0.04,-0.61%,6.02,5.94,6.28,"4,933,350","30,329,755.00","120,104,010.00",,,,,,
29-มิ.ย.-2018,6.05,-0.04,-0.61%,6.13,5.87,6.17,"8,241,150","49,939,780.00","150,433,765.00",,,,,,
22-มิ.ย.-2018,6.09,-0.22,-3.53%,6.28,5.94,6.31,"17,154,588","106,610,055.00","200,373,545.00",,,,,,
15-มิ.ย.-2018,6.31,+0.15,+2.41%,6.20,6.17,6.46,"31,938,666","205,190,190.00","306,983,600.00",,,,,,
08-มิ.ย.-2018,6.17,+0.04,+0.61%,6.17,6.02,6.28,"9,031,631","56,201,780.00","101,793,410.00",,,,,,
01-มิ.ย.-2018,6.13,-0.11,-1.79%,6.20,5.94,6.28,"12,113,694","75,290,720.00","45,591,630.00",,,,,,
25-พ.ค.-2018,6.24,+0.07,+1.20%,6.13,6.05,6.28,"29,063,973","181,310,200.00","120,882,350.00",,,,,,
18-พ.ค.-2018,6.17,+0.45,+7.79%,5.76,5.72,6.17,"33,003,998","198,401,450.00","-60,427,850.00",,,,,,
11-พ.ค.-2018,5.72,+0.22,+4.05%,5.57,5.35,5.76,"13,824,694","77,833,540.00","-258,829,300.00",,,,,,
04-พ.ค.-2018,5.50,+0.26,+4.96%,5.27,5.20,5.61,"10,957,854","60,697,410.00","-336,662,840.00",,,,,,
27-เม.ย.-2018,5.24,+0.11,+2.17%,5.09,5.09,5.31,"8,343,238","43,982,310.00","-397,360,250.00",,,,,,
20-เม.ย.-2018,5.13,-0.11,-2.13%,5.20,5.05,5.27,"4,573,448","23,794,365.00","-441,342,560.00",,,,,,
13-เม.ย.-2018,5.24,+0.04,+0.71%,5.16,4.98,5.31,"6,590,311","34,293,265.00","-417,548,195.00",,,,,,
06-เม.ย.-2018,5.20,-0.37,-6.67%,5.57,5.05,5.57,"9,180,969","49,336,400.00","-451,841,460.00",,,,,,
30-มี.ค.-2018,5.57,-0.11,-1.96%,5.68,5.42,5.76,"8,287,336","46,962,750.00","-402,505,060.00",,,,,,
23-มี.ค.-2018,5.68,-0.04,-0.65%,5.72,5.61,5.91,"13,012,118","75,893,370.00","-355,542,310.00",,,,,,
16-มี.ค.-2018,5.72,+0.19,+3.36%,5.53,5.46,5.87,"21,085,030","121,110,455.00","-279,648,940.00",,,,,,
09-มี.ค.-2018,5.53,-0.30,-5.10%,5.87,5.42,5.87,"19,950,220","114,592,710.00","-400,759,395.00",,,,,,
02-มี.ค.-2018,5.83,+0.07,+1.29%,5.79,5.72,6.02,"28,584,281","170,509,865.00","-286,166,685.00",,,,,,
23-ก.พ.-2018,5.76,-0.11,-1.90%,5.91,5.72,5.94,"15,593,858","92,014,005.00","-456,676,550.00",,,,,,
16-ก.พ.-2018,5.87,+0.04,+0.64%,5.87,5.83,6.05,"15,268,695","91,648,100.00","-364,662,545.00",,,,,,
09-ก.พ.-2018,5.83,-0.26,-4.27%,5.94,5.72,6.02,"17,687,521","105,172,535.00","-456,310,645.00",,,,,,
02-ก.พ.-2018,6.09,+0.22,+3.80%,5.91,5.83,6.35,"73,670,029","459,277,825.00","-351,138,110.00",,,,,,
26-ม.ค.-2018,5.87,-0.07,-1.25%,5.98,5.79,6.13,"37,016,164","223,304,895.00","-810,415,935.00",,,,,,
19-ม.ค.-2018,5.94,+0.30,+5.26%,5.68,5.65,6.05,"57,173,620","340,108,030.00","-587,111,040.00",,,,,,
12-ม.ค.-2018,5.65,-0.33,-5.59%,6.02,5.39,6.13,"67,944,202","393,423,065.00","-927,219,070.00",,,,,,
05-ม.ค.-2018,5.98,-0.15,-2.42%,6.09,5.91,6.20,"51,602,455","315,997,440.00","-533,796,005.00",,,,,,
29-ธ.ค.-2017,6.13,-0.07,-1.20%,6.20,5.98,6.24,"26,669,505","164,066,175.00","-217,798,565.00",,,,,,
22-ธ.ค.-2017,6.20,-0.15,-2.34%,6.43,6.17,6.57,"40,195,256","259,548,135.00","-53,732,390.00",,,,,,
15-ธ.ค.-2017,6.35,+0.04,+0.59%,6.35,6.05,6.39,"21,091,552","133,054,730.00","205,815,745.00",,,,,,
08-ธ.ค.-2017,6.31,-0.15,-2.30%,6.50,6.09,6.54,"35,303,833","224,460,760.00","72,761,015.00",,,,,,
01-ธ.ค.-2017,6.46,-0.26,-3.87%,6.72,6.43,6.83,"38,911,241","261,761,120.00","297,221,775.00",,,,,,
24-พ.ย.-2017,6.72,-0.19,-2.69%,6.91,6.61,7.17,"128,136,130","898,059,125.00","558,982,895.00",,,,,,
17-พ.ย.-2017,6.91,+0.37,+5.68%,6.65,6.61,7.02,"89,352,931","618,588,380.00","1,457,042,020.00",,,,,,
10-พ.ย.-2017,6.54,-0.85,-11.56%,7.43,6.54,7.65,"196,082,994","1,403,679,290.00","838,453,640.00",,,,,,
03-พ.ย.-2017,7.39,-0.33,-4.33%,7.73,7.32,7.95,"479,871,808","3,715,220,885.00","2,242,132,930.00",,,,,,
27-ต.ค.-2017,7.73,+0.71,+10.05%,7.09,7.02,7.80,"343,181,343","2,561,163,715.00","5,957,353,815.00",,,,,,
20-ต.ค.-2017,7.02,+0.33,+5.00%,6.76,6.69,7.21,"406,293,218","2,857,823,765.00","3,396,190,100.00",,,,,,
