CK Power PCL | Price History                                          12-Sep-2024 14:44,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
CKP.BK,,,,,,,,,,,,,,,
Interval: Weekly,,,,,,,,,,,,,,,
History Period: 10 Years,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
VAP: Total,"61,260,449,581",,,,,,,,,,,,,,
Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
09-ส.ค.-2024,3.72,-0.16,-4.12%,3.84,3.64,3.84,"24,942,700","93,255,528.00","32,580,979,807.00",,,,,,
02-ส.ค.-2024,3.88,+0.08,+2.11%,3.80,3.80,3.96,"26,225,000","102,450,752.00","32,674,235,335.00",,,,,,
26-ก.ค.-2024,3.80,-0.20,-5.00%,4.00,3.72,4.00,"23,706,700","91,633,968.00","32,571,784,583.00",,,,,,
19-ก.ค.-2024,4.00,+0.02,+0.50%,3.98,3.84,4.02,"31,287,600","123,559,286.00","32,663,418,551.00",,,,,,
12-ก.ค.-2024,3.98,0.00,0.00%,3.98,3.94,4.08,"22,130,000","88,581,788.00","32,539,859,265.00",,,,,,
05-ก.ค.-2024,3.98,+0.06,+1.53%,3.96,3.88,4.08,"30,271,900","120,333,272.00","32,451,277,477.00",,,,,,
28-มิ.ย.-2024,3.92,+0.12,+3.16%,3.80,3.76,3.94,"18,202,600","70,144,040.00","32,330,944,205.00",,,,,,
21-มิ.ย.-2024,3.80,+0.18,+4.97%,3.60,3.46,3.82,"27,277,000","99,410,296.00","32,260,800,165.00",,,,,,
14-มิ.ย.-2024,3.62,-0.24,-6.22%,3.88,3.62,3.88,"36,868,200","139,737,366.00","32,161,389,869.00",,,,,,
07-มิ.ย.-2024,3.86,-0.12,-3.02%,3.96,3.82,4.00,"20,769,500","81,394,872.00","32,301,127,235.00",,,,,,
31-พ.ค.-2024,3.98,-0.02,-0.50%,4.00,3.96,4.08,"36,662,200","147,578,628.00","32,382,522,107.00",,,,,,
24-พ.ค.-2024,4.00,+0.12,+3.09%,3.90,3.90,4.08,"53,985,700","216,720,748.00","32,530,100,735.00",,,,,,
17-พ.ค.-2024,3.88,-0.10,-2.51%,3.94,3.86,4.02,"31,851,800","124,838,188.00","32,313,379,987.00",,,,,,
10-พ.ค.-2024,3.98,0.00,0.00%,3.96,3.92,4.10,"30,940,500","124,442,494.00","32,438,218,175.00",,,,,,
03-พ.ค.-2024,3.98,+0.22,+5.85%,3.74,3.70,4.02,"39,812,600","154,666,048.00","32,313,775,681.00",,,,,,
26-เม.ย.-2024,3.76,-0.26,-6.47%,4.04,3.76,4.12,"57,915,700","225,832,392.00","32,159,109,633.00",,,,,,
19-เม.ย.-2024,4.02,-0.14,-3.37%,4.14,3.96,4.16,"20,128,800","81,788,360.00","32,384,942,025.00",,,,,,
12-เม.ย.-2024,4.16,+0.08,+1.96%,4.06,4.06,4.24,"16,638,500","69,385,210.00","32,466,730,385.00",,,,,,
05-เม.ย.-2024,4.08,-0.02,-0.49%,4.16,4.08,4.28,"36,111,200","151,435,048.00","32,397,345,175.00",,,,,,
29-มี.ค.-2024,4.10,+0.28,+7.33%,3.84,3.82,4.20,"73,041,600","297,230,528.00","32,548,780,223.00",,,,,,
22-มี.ค.-2024,3.82,-0.10,-2.55%,3.92,3.78,4.02,"26,161,500","101,905,584.00","32,251,549,695.00",,,,,,
15-มี.ค.-2024,3.92,+0.06,+1.55%,3.88,3.82,4.06,"29,186,900","114,884,852.00","32,353,455,279.00",,,,,,
08-มี.ค.-2024,3.86,-0.06,-1.53%,3.88,3.68,3.90,"37,304,800","141,499,934.00","32,238,570,427.00",,,,,,
01-มี.ค.-2024,3.92,-0.14,-3.45%,4.08,3.88,4.08,"20,511,400","81,442,486.00","32,380,070,361.00",,,,,,
23-ก.พ.-2024,4.06,+0.08,+2.01%,3.94,3.94,4.12,"22,956,800","92,964,272.00","32,461,512,847.00",,,,,,
16-ก.พ.-2024,3.98,-0.12,-2.93%,4.10,3.96,4.18,"29,366,700","119,545,222.00","32,368,548,575.00",,,,,,
09-ก.พ.-2024,4.10,+0.32,+8.47%,3.78,3.76,4.18,"69,962,700","277,980,838.00","32,488,093,797.00",,,,,,
02-ก.พ.-2024,3.78,-0.06,-1.56%,3.84,3.76,3.92,"31,146,100","119,531,538.00","32,210,112,959.00",,,,,,
26-ม.ค.-2024,3.84,-0.04,-1.03%,3.88,3.74,3.92,"26,834,200","103,212,794.00","32,329,644,497.00",,,,,,
19-ม.ค.-2024,3.88,0.00,0.00%,3.90,3.82,3.98,"38,696,600","150,321,544.00","32,432,857,291.00",,,,,,
12-ม.ค.-2024,3.88,+0.30,+8.38%,3.58,3.48,3.92,"70,027,700","263,675,836.00","32,282,535,747.00",,,,,,
05-ม.ค.-2024,3.58,+0.32,+9.82%,3.24,3.24,3.70,"46,295,400","165,439,914.00","32,018,859,911.00",,,,,,
29-ธ.ค.-2023,3.26,-0.06,-1.81%,3.32,3.22,3.38,"18,325,800","60,613,972.00","31,853,419,997.00",,,,,,
22-ธ.ค.-2023,3.32,+0.08,+2.47%,3.24,3.18,3.44,"21,993,700","73,040,360.00","31,914,033,969.00",,,,,,
15-ธ.ค.-2023,3.24,+0.02,+0.62%,3.20,3.04,3.30,"14,808,200","46,981,928.00","31,840,993,609.00",,,,,,
08-ธ.ค.-2023,3.22,+0.06,+1.90%,3.18,3.16,3.28,"8,592,700","27,828,930.00","31,794,011,681.00",,,,,,
01-ธ.ค.-2023,3.16,-0.04,-1.25%,3.20,3.14,3.24,"11,737,300","37,316,224.00","31,766,182,751.00",,,,,,
24-พ.ย.-2023,3.20,-0.14,-4.19%,3.34,3.18,3.40,"22,379,800","73,833,484.00","31,803,498,975.00",,,,,,
17-พ.ย.-2023,3.34,+0.20,+6.37%,3.14,3.06,3.34,"18,128,800","58,155,642.00","31,877,332,459.00",,,,,,
10-พ.ย.-2023,3.14,-0.06,-1.88%,3.24,3.06,3.24,"13,385,600","42,278,060.00","31,819,176,817.00",,,,,,
03-พ.ย.-2023,3.20,+0.06,+1.91%,3.12,2.98,3.28,"27,204,600","84,240,106.00","31,861,454,877.00",,,,,,
27-ต.ค.-2023,3.14,-0.02,-0.63%,3.14,3.06,3.26,"16,252,400","51,590,330.00","31,777,214,771.00",,,,,,
20-ต.ค.-2023,3.16,-0.06,-1.86%,3.24,3.10,3.28,"29,636,200","93,872,034.00","31,828,805,101.00",,,,,,
13-ต.ค.-2023,3.22,+0.04,+1.26%,3.20,3.20,3.28,"12,855,900","41,512,052.00","31,922,677,135.00",,,,,,
06-ต.ค.-2023,3.18,-0.08,-2.45%,3.22,3.10,3.26,"45,655,200","145,216,782.00","31,881,165,083.00",,,,,,
29-ก.ย.-2023,3.26,-0.18,-5.23%,3.42,3.18,3.46,"22,016,400","72,475,540.00","32,026,381,865.00",,,,,,
22-ก.ย.-2023,3.44,-0.12,-3.37%,3.58,3.40,3.58,"14,503,200","50,227,044.00","32,098,857,405.00",,,,,,
15-ก.ย.-2023,3.56,-0.04,-1.11%,3.58,3.46,3.60,"16,848,000","59,470,968.00","32,149,084,449.00",,,,,,
08-ก.ย.-2023,3.60,-0.10,-2.70%,3.72,3.58,3.80,"51,928,600","191,452,032.00","32,208,555,417.00",,,,,,
01-ก.ย.-2023,3.70,+0.12,+3.35%,3.58,3.54,3.78,"63,305,700","233,443,442.00","32,400,007,449.00",,,,,,
25-ส.ค.-2023,3.58,+0.08,+2.29%,3.54,3.52,3.70,"60,254,800","218,910,518.00","32,166,564,007.00",,,,,,
18-ส.ค.-2023,3.50,+0.04,+1.16%,3.44,3.40,3.56,"14,891,000","51,743,266.00","31,947,653,489.00",,,,,,
11-ส.ค.-2023,3.46,+0.14,+4.22%,3.32,3.30,3.46,"32,234,800","108,554,568.00","31,895,910,223.00",,,,,,
04-ส.ค.-2023,3.32,-0.18,-5.14%,3.50,3.32,3.54,"33,144,400","113,912,936.00","31,787,355,655.00",,,,,,
28-ก.ค.-2023,3.50,-0.02,-0.57%,3.56,3.36,3.78,"41,802,100","148,263,798.00","31,901,268,591.00",,,,,,
21-ก.ค.-2023,3.52,+0.02,+0.57%,3.54,3.48,3.62,"14,399,600","51,243,490.00","32,049,532,389.00",,,,,,
14-ก.ค.-2023,3.50,0.00,0.00%,3.52,3.36,3.54,"11,184,300","38,743,386.00","31,998,288,899.00",,,,,,
07-ก.ค.-2023,3.50,0.00,0.00%,3.56,3.44,3.62,"23,575,300","83,515,524.00","31,959,545,513.00",,,,,,
30-มิ.ย.-2023,3.50,+0.16,+4.79%,3.28,3.28,3.54,"27,055,200","91,837,236.00","31,876,029,989.00",,,,,,
23-มิ.ย.-2023,3.34,+0.02,+0.60%,3.28,3.24,3.40,"32,786,500","109,045,714.00","31,784,192,753.00",,,,,,
16-มิ.ย.-2023,3.32,-0.12,-3.49%,3.44,3.24,3.54,"35,220,000","118,558,336.00","31,675,147,039.00",,,,,,
09-มิ.ย.-2023,3.44,+0.10,+2.99%,3.36,3.24,3.46,"19,243,300","64,278,100.00","31,793,705,375.00",,,,,,
02-มิ.ย.-2023,3.34,-0.18,-5.11%,3.50,3.26,3.52,"29,516,300","99,140,374.00","31,729,427,275.00",,,,,,
26-พ.ค.-2023,3.52,-0.16,-4.35%,3.74,3.40,3.74,"40,510,000","142,125,692.00","31,828,567,649.00",,,,,,
19-พ.ค.-2023,3.68,-0.14,-3.66%,3.84,3.60,3.84,"26,350,500","98,526,190.00","31,970,693,341.00",,,,,,
12-พ.ค.-2023,3.82,+0.06,+1.60%,3.76,3.72,3.84,"27,626,600","104,599,944.00","32,069,219,531.00",,,,,,
05-พ.ค.-2023,3.76,-0.06,-1.57%,3.82,3.66,3.86,"13,096,600","49,216,852.00","31,964,619,587.00",,,,,,
28-เม.ย.-2023,3.82,-0.14,-3.54%,3.96,3.70,3.96,"37,497,500","143,802,888.00","32,013,836,439.00",,,,,,
21-เม.ย.-2023,3.96,-0.14,-3.41%,4.06,3.92,4.14,"27,213,900","110,105,378.00","32,157,639,327.00",,,,,,
14-เม.ย.-2023,4.10,+0.06,+1.49%,4.00,3.96,4.12,"18,582,500","75,347,364.00","32,267,744,705.00",,,,,,
07-เม.ย.-2023,4.04,-0.10,-2.42%,4.16,3.94,4.20,"31,152,600","127,450,402.00","32,192,397,341.00",,,,,,
31-มี.ค.-2023,4.14,+0.04,+0.98%,4.10,4.08,4.22,"34,712,900","144,054,040.00","32,319,847,743.00",,,,,,
24-มี.ค.-2023,4.10,+0.28,+7.33%,3.82,3.80,4.18,"38,967,700","156,221,350.00","32,175,793,703.00",,,,,,
17-มี.ค.-2023,3.82,-0.24,-5.91%,4.02,3.78,4.08,"56,974,600","223,424,916.00","32,019,572,353.00",,,,,,
10-มี.ค.-2023,4.06,+0.08,+2.01%,4.00,4.00,4.18,"46,287,800","190,768,998.00","32,242,997,269.00",,,,,,
03-มี.ค.-2023,3.98,-0.20,-4.78%,4.18,3.96,4.26,"83,653,100","342,422,792.00","32,052,228,271.00",,,,,,
24-ก.พ.-2023,4.18,-0.14,-3.24%,4.34,4.18,4.42,"46,556,600","199,268,640.00","32,394,651,063.00",,,,,,
17-ก.พ.-2023,4.32,-0.34,-7.30%,4.66,4.14,4.74,"157,218,300","690,145,552.00","32,593,919,703.00",,,,,,
10-ก.พ.-2023,4.66,+0.10,+2.19%,4.56,4.56,4.72,"69,808,500","325,124,940.00","33,284,065,255.00",,,,,,
03-ก.พ.-2023,4.56,+0.02,+0.44%,4.54,4.50,4.60,"53,950,600","244,901,464.00","32,958,940,315.00",,,,,,
27-ม.ค.-2023,4.54,-0.10,-2.16%,4.64,4.48,4.64,"46,591,200","212,665,574.00","32,714,038,851.00",,,,,,
20-ม.ค.-2023,4.64,-0.06,-1.28%,4.70,4.50,4.70,"82,881,500","379,762,812.00","32,926,704,425.00",,,,,,
13-ม.ค.-2023,4.70,+0.10,+2.17%,4.62,4.58,4.76,"63,729,200","299,160,250.00","33,306,467,237.00",,,,,,
06-ม.ค.-2023,4.60,+0.04,+0.88%,4.58,4.52,4.64,"37,597,800","171,805,212.00","33,007,306,987.00",,,,,,
30-ธ.ค.-2022,4.56,-0.08,-1.72%,4.66,4.52,4.68,"74,979,600","344,697,990.00","32,835,501,775.00",,,,,,
23-ธ.ค.-2022,4.64,-0.04,-0.85%,4.70,4.60,4.78,"54,894,300","256,338,370.00","33,180,199,765.00",,,,,,
16-ธ.ค.-2022,4.68,-0.04,-0.85%,4.76,4.62,4.78,"38,260,500","179,284,976.00","33,436,538,135.00",,,,,,
09-ธ.ค.-2022,4.72,-0.04,-0.84%,4.76,4.72,4.86,"56,244,800","268,736,970.00","33,615,823,111.00",,,,,,
02-ธ.ค.-2022,4.76,-0.08,-1.65%,4.86,4.76,4.92,"40,421,300","194,898,782.00","33,884,560,081.00",,,,,,
25-พ.ย.-2022,4.84,-0.06,-1.22%,4.92,4.80,4.96,"36,997,000","180,483,930.00","34,079,458,863.00",,,,,,
18-พ.ย.-2022,4.90,-0.15,-2.97%,5.05,4.82,5.05,"81,514,700","400,006,992.00","34,259,942,793.00",,,,,,
11-พ.ย.-2022,5.05,+0.07,+1.41%,5.00,4.98,5.10,"41,607,200","209,064,191.00","34,659,949,785.00",,,,,,
04-พ.ย.-2022,4.98,+0.06,+1.22%,4.94,4.92,5.05,"49,240,400","244,419,735.00","34,450,885,594.00",,,,,,
28-ต.ค.-2022,4.92,+0.04,+0.82%,4.86,4.86,5.05,"34,739,600","171,993,683.00","34,206,465,859.00",,,,,,
21-ต.ค.-2022,4.88,+0.08,+1.67%,4.82,4.74,5.00,"55,609,400","271,676,464.00","34,034,472,176.00",,,,,,
14-ต.ค.-2022,4.80,-0.14,-2.83%,4.94,4.74,4.96,"79,983,900","385,660,860.00","33,762,795,712.00",,,,,,
07-ต.ค.-2022,4.94,-0.11,-2.18%,5.05,4.92,5.10,"88,504,600","440,631,145.00","34,148,456,572.00",,,,,,
30-ก.ย.-2022,5.05,-0.30,-5.61%,5.35,5.00,5.35,"83,762,800","431,603,805.00","34,589,087,717.00",,,,,,
23-ก.ย.-2022,5.35,+0.20,+3.88%,5.20,5.20,5.45,"97,306,700","518,799,705.00","35,020,691,522.00",,,,,,
16-ก.ย.-2022,5.15,-0.05,-0.96%,5.30,5.10,5.30,"57,466,100","298,659,410.00","34,501,891,817.00",,,,,,
09-ก.ย.-2022,5.20,0.00,0.00%,5.20,5.20,5.30,"48,605,400","254,983,475.00","34,800,551,227.00",,,,,,
02-ก.ย.-2022,5.20,+0.05,+0.97%,5.05,5.05,5.25,"52,024,000","267,862,610.00","34,545,567,752.00",,,,,,
26-ส.ค.-2022,5.15,+0.05,+0.98%,5.10,5.05,5.20,"39,420,500","201,883,825.00","34,277,705,142.00",,,,,,
19-ส.ค.-2022,5.10,-0.15,-2.86%,5.25,5.05,5.30,"85,671,900","443,140,395.00","34,075,821,317.00",,,,,,
12-ส.ค.-2022,5.25,+0.05,+0.96%,5.25,5.15,5.50,"81,221,000","434,480,950.00","34,518,961,712.00",,,,,,
05-ส.ค.-2022,5.20,-0.15,-2.80%,5.35,5.15,5.35,"47,890,000","250,219,035.00","34,084,480,762.00",,,,,,
29-ก.ค.-2022,5.35,+0.15,+2.88%,5.15,5.15,5.35,"33,831,200","176,302,440.00","34,334,699,797.00",,,,,,
22-ก.ค.-2022,5.20,-0.25,-4.59%,5.55,5.15,5.55,"71,840,600","381,763,340.00","34,158,397,357.00",,,,,,
15-ก.ค.-2022,5.45,+0.05,+0.93%,5.40,5.35,5.55,"40,572,900","221,226,825.00","34,540,160,697.00",,,,,,
08-ก.ค.-2022,5.40,-0.30,-5.26%,5.65,5.40,5.70,"87,671,000","484,307,380.00","34,318,933,872.00",,,,,,
01-ก.ค.-2022,5.70,-0.05,-0.87%,5.80,5.50,5.85,"47,745,200","270,740,990.00","34,803,241,252.00",,,,,,
24-มิ.ย.-2022,5.75,+0.20,+3.60%,5.55,5.50,5.90,"119,005,700","682,891,670.00","35,073,982,242.00",,,,,,
17-มิ.ย.-2022,5.55,-0.05,-0.89%,5.50,5.35,5.60,"93,699,900","514,179,475.00","34,391,090,572.00",,,,,,
10-มิ.ย.-2022,5.60,+0.10,+1.82%,5.50,5.25,5.60,"97,686,600","526,799,310.00","34,905,270,047.00",,,,,,
03-มิ.ย.-2022,5.50,-0.05,-0.90%,5.60,5.40,5.60,"91,864,200","505,907,750.00","34,378,470,737.00",,,,,,
27-พ.ค.-2022,5.55,0.00,0.00%,5.60,5.40,5.75,"109,778,700","613,070,845.00","34,884,378,487.00",,,,,,
20-พ.ค.-2022,5.55,+0.05,+0.91%,5.50,5.45,5.70,"76,608,900","427,477,520.00","34,271,307,642.00",,,,,,
13-พ.ค.-2022,5.50,+0.25,+4.76%,5.25,5.10,5.55,"190,731,400","1,025,840,045.00","33,843,830,122.00",,,,,,
06-พ.ค.-2022,5.25,-0.20,-3.67%,5.45,5.20,5.50,"54,891,900","292,763,580.00","32,817,990,077.00",,,,,,
29-เม.ย.-2022,5.45,+0.40,+7.92%,5.00,5.00,5.50,"153,033,200","807,267,805.00","33,110,753,657.00",,,,,,
22-เม.ย.-2022,5.05,+0.09,+1.81%,4.96,4.92,5.05,"33,319,500","166,068,866.00","32,303,485,852.00",,,,,,
15-เม.ย.-2022,4.96,-0.09,-1.78%,5.05,4.94,5.10,"19,399,800","96,692,416.00","32,137,416,986.00",,,,,,
08-เม.ย.-2022,5.05,-0.05,-0.98%,5.15,5.00,5.15,"18,055,200","91,067,850.00","32,234,109,402.00",,,,,,
01-เม.ย.-2022,5.10,+0.12,+2.41%,4.98,4.96,5.25,"52,024,800","264,756,050.00","32,325,177,252.00",,,,,,
25-มี.ค.-2022,4.98,-0.07,-1.39%,5.00,4.92,5.05,"34,747,000","173,207,430.00","32,060,421,202.00",,,,,,
18-มี.ค.-2022,5.05,0.00,0.00%,5.00,4.94,5.10,"41,279,400","206,253,817.00","32,233,628,632.00",,,,,,
11-มี.ค.-2022,5.05,0.00,0.00%,5.05,4.70,5.10,"128,661,400","632,280,439.00","32,439,882,449.00",,,,,,
04-มี.ค.-2022,5.05,-0.10,-1.94%,5.10,5.05,5.20,"58,386,900","298,178,605.00","33,072,162,888.00",,,,,,
25-ก.พ.-2022,5.15,-0.05,-0.96%,5.20,5.00,5.35,"121,792,700","628,833,865.00","33,370,341,493.00",,,,,,
18-ก.พ.-2022,5.20,+0.15,+2.97%,5.05,5.00,5.25,"64,966,500","332,019,690.00","33,999,175,358.00",,,,,,
11-ก.พ.-2022,5.05,-0.30,-5.61%,5.40,5.05,5.40,"129,163,000","668,579,720.00","33,667,155,668.00",,,,,,
04-ก.พ.-2022,5.35,+0.20,+3.88%,5.15,5.05,5.60,"307,262,500","1,658,316,500.00","34,335,735,388.00",,,,,,
28-ม.ค.-2022,5.15,+0.15,+3.00%,4.98,4.92,5.20,"89,901,600","453,286,869.00","32,677,418,888.00",,,,,,
21-ม.ค.-2022,5.00,0.00,0.00%,5.00,4.92,5.10,"35,605,300","178,492,588.00","32,224,132,019.00",,,,,,
14-ม.ค.-2022,5.00,0.00,0.00%,5.00,4.96,5.05,"33,233,700","165,884,181.00","32,045,639,431.00",,,,,,
07-ม.ค.-2022,5.00,0.00,0.00%,5.05,4.96,5.15,"44,266,800","222,928,269.00","31,879,755,250.00",,,,,,
31-ธ.ค.-2021,5.00,0.00,0.00%,5.00,4.98,5.05,"25,582,400","128,038,150.00","31,656,826,981.00",,,,,,
24-ธ.ค.-2021,5.00,0.00,0.00%,5.05,4.96,5.10,"49,738,700","249,219,893.00","31,528,788,831.00",,,,,,
17-ธ.ค.-2021,5.00,0.00,0.00%,5.05,4.98,5.10,"36,887,900","185,641,149.00","31,279,568,938.00",,,,,,
10-ธ.ค.-2021,5.00,+0.04,+0.81%,5.00,4.96,5.05,"29,403,700","146,949,633.00","31,093,927,789.00",,,,,,
03-ธ.ค.-2021,4.96,-0.14,-2.75%,5.10,4.86,5.15,"135,401,000","670,476,514.00","30,946,978,156.00",,,,,,
26-พ.ย.-2021,5.10,0.00,0.00%,5.10,5.10,5.45,"109,165,500","576,079,385.00","31,617,454,670.00",,,,,,
19-พ.ย.-2021,5.10,0.00,0.00%,5.20,5.05,5.20,"58,415,700","299,426,815.00","31,041,375,285.00",,,,,,
12-พ.ย.-2021,5.10,+0.10,+2.00%,5.05,5.00,5.30,"102,855,100","529,759,810.00","30,741,948,470.00",,,,,,
05-พ.ย.-2021,5.00,-0.05,-0.99%,5.10,4.98,5.15,"59,886,900","301,108,345.00","30,212,188,660.00",,,,,,
29-ต.ค.-2021,5.05,-0.10,-1.94%,5.20,5.05,5.20,"43,174,200","221,075,500.00","30,513,297,005.00",,,,,,
22-ต.ค.-2021,5.15,0.00,0.00%,5.15,5.00,5.25,"74,872,500","382,604,125.00","30,734,372,505.00",,,,,,
15-ต.ค.-2021,5.15,-0.20,-3.74%,5.40,5.10,5.40,"124,777,600","657,595,575.00","31,116,976,630.00",,,,,,
08-ต.ค.-2021,5.35,0.00,0.00%,5.40,5.25,5.50,"93,434,900","501,219,530.00","31,774,572,205.00",,,,,,
01-ต.ค.-2021,5.35,0.00,0.00%,5.40,5.30,5.55,"81,795,500","442,098,595.00","32,275,791,735.00",,,,,,
24-ก.ย.-2021,5.35,-0.05,-0.93%,5.45,5.30,5.50,"84,712,900","455,885,400.00","32,717,890,330.00",,,,,,
17-ก.ย.-2021,5.40,+0.10,+1.89%,5.30,5.25,5.60,"186,214,200","1,011,612,080.00","33,173,775,730.00",,,,,,
10-ก.ย.-2021,5.30,-0.15,-2.75%,5.45,5.25,5.50,"88,569,700","473,902,475.00","32,162,163,650.00",,,,,,
03-ก.ย.-2021,5.45,-0.15,-2.68%,5.65,5.40,5.75,"110,587,600","613,639,125.00","32,636,066,125.00",,,,,,
27-ส.ค.-2021,5.60,+0.20,+3.70%,5.45,5.35,5.70,"131,959,300","727,294,850.00","33,249,705,250.00",,,,,,
20-ส.ค.-2021,5.40,+0.05,+0.93%,5.35,5.25,5.60,"117,088,600","638,278,040.00","32,522,410,400.00",,,,,,
13-ส.ค.-2021,5.35,-0.55,-9.32%,6.00,5.35,6.00,"106,918,500","609,933,040.00","31,884,132,360.00",,,,,,
06-ส.ค.-2021,5.90,0.00,0.00%,5.90,5.85,6.30,"177,856,500","1,084,755,050.00","32,494,065,400.00",,,,,,
30-ก.ค.-2021,5.90,-0.05,-0.84%,6.05,5.80,6.10,"53,801,300","318,840,380.00","33,578,820,450.00",,,,,,
23-ก.ค.-2021,5.95,+0.05,+0.85%,5.80,5.80,6.20,"164,862,500","982,095,505.00","33,897,660,830.00",,,,,,
16-ก.ค.-2021,5.90,+0.65,+12.38%,5.30,5.20,6.00,"185,588,400","1,062,964,900.00","32,915,565,325.00",,,,,,
09-ก.ค.-2021,5.25,-0.25,-4.55%,5.50,5.10,5.70,"72,539,000","391,020,430.00","31,852,600,425.00",,,,,,
02-ก.ค.-2021,5.50,+0.05,+0.92%,5.40,5.35,5.75,"98,572,800","550,137,190.00","32,243,620,855.00",,,,,,
25-มิ.ย.-2021,5.45,-0.25,-4.39%,5.65,5.40,5.80,"67,233,000","375,994,980.00","31,693,483,665.00",,,,,,
18-มิ.ย.-2021,5.70,0.00,0.00%,5.95,5.50,6.00,"124,118,300","719,169,355.00","32,069,478,645.00",,,,,,
11-มิ.ย.-2021,5.70,+0.05,+0.88%,5.70,5.70,6.00,"136,125,100","798,036,490.00","31,350,309,290.00",,,,,,
04-มิ.ย.-2021,5.65,+0.15,+2.73%,5.50,5.45,5.80,"74,663,600","422,171,845.00","30,552,272,800.00",,,,,,
28-พ.ค.-2021,5.50,0.00,0.00%,5.50,5.40,5.75,"113,133,300","634,778,455.00","30,130,100,955.00",,,,,,
21-พ.ค.-2021,5.50,+0.15,+2.80%,5.40,5.20,5.85,"242,787,100","1,347,198,505.00","29,495,322,500.00",,,,,,
14-พ.ค.-2021,5.35,0.00,0.00%,5.30,5.05,5.70,"294,573,800","1,577,383,950.00","28,148,123,995.00",,,,,,
07-พ.ค.-2021,5.35,+0.67,+14.32%,4.66,4.54,5.40,"239,231,600","1,208,496,817.00","26,570,740,045.00",,,,,,
30-เม.ย.-2021,4.68,+0.10,+2.18%,4.58,4.54,4.76,"70,183,600","326,595,600.00","25,362,243,228.00",,,,,,
23-เม.ย.-2021,4.58,-0.04,-0.87%,4.62,4.58,4.80,"69,514,000","326,372,934.00","25,035,647,628.00",,,,,,
16-เม.ย.-2021,4.62,-0.22,-4.55%,4.80,4.62,4.84,"52,779,500","249,278,702.00","25,362,020,562.00",,,,,,
09-เม.ย.-2021,4.84,-0.04,-0.82%,4.90,4.66,4.96,"128,503,300","613,949,058.00","25,611,299,264.00",,,,,,
02-เม.ย.-2021,4.88,-0.22,-4.31%,5.10,4.80,5.10,"123,960,100","608,363,096.00","26,225,248,322.00",,,,,,
