Stark Corporation Ord Shs | Price History                                          12-Sep-2024 14:25,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
STARK.BK^I24,,,,,,,,,,,,,,,
Interval: Weekly,,,,,,,,,,,,,,,
History Period: 10 Years,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
VAP: Total,"59,983,159,327",,,,,,,,,,,,,,
Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
29-พ.ย.-2019,3.85,-0.18,-4.41%,4.03,3.81,4.07,"5,584,200","21,996,630.00","2,947,859,175.00",,,,,,
22-พ.ย.-2019,4.03,+0.16,+4.08%,3.87,3.81,4.27,"8,626,000","35,420,560.00","2,969,855,805.00",,,,,,
15-พ.ย.-2019,3.87,-0.12,-2.97%,4.03,3.62,4.11,"8,867,850","34,588,150.00","2,934,435,245.00",,,,,,
08-พ.ย.-2019,3.99,+0.43,+12.22%,3.58,3.56,4.11,"9,399,800","36,694,640.00","2,969,023,395.00",,,,,,
01-พ.ย.-2019,3.56,+0.22,+6.51%,3.34,3.32,3.58,"4,990,450","17,422,800.00","2,932,328,755.00",,,,,,
25-ต.ค.-2019,3.34,-0.04,-1.17%,3.40,3.30,3.40,"3,373,650","11,481,850.00","2,914,905,955.00",,,,,,
18-ต.ค.-2019,3.38,+0.02,+0.59%,3.36,3.36,3.42,"6,196,200","21,231,670.00","2,926,387,805.00",,,,,,
11-ต.ค.-2019,3.36,-0.47,-12.37%,3.66,3.22,3.66,"22,226,650","77,633,080.00","2,905,156,135.00",,,,,,
04-ต.ค.-2019,3.83,-0.24,-5.83%,4.07,3.75,4.07,"4,549,500","17,992,050.00","2,982,789,215.00",,,,,,
27-ก.ย.-2019,4.07,+0.16,+4.04%,3.91,3.87,4.27,"5,093,500","20,766,680.00","3,000,781,265.00",,,,,,
20-ก.ย.-2019,3.91,0.00,0.00%,3.93,3.83,4.11,"3,598,000","14,337,480.00","2,980,014,585.00",,,,,,
13-ก.ย.-2019,3.91,-0.29,-6.99%,4.36,3.70,4.59,"6,091,275","24,776,460.00","2,994,352,065.00",,,,,,
06-ก.ย.-2019,4.21,-0.38,-8.33%,4.67,3.98,4.67,"4,481,275","19,654,210.00","3,019,128,525.00",,,,,,
30-ส.ค.-2019,4.59,+0.04,+0.84%,4.55,4.44,4.70,"1,786,237","8,246,370.00","3,038,782,735.00",,,,,,
23-ส.ค.-2019,4.55,+0.23,+5.31%,4.40,4.40,4.67,"1,784,118","8,213,190.00","3,030,536,365.00",,,,,,
16-ส.ค.-2019,4.32,0.00,0.00%,4.36,4.21,4.44,"1,556,026","6,772,350.00","3,022,323,175.00",,,,,,
09-ส.ค.-2019,4.32,-0.27,-5.83%,4.59,4.28,4.59,"3,493,618","15,614,590.00","3,029,095,525.00",,,,,,
02-ส.ค.-2019,4.59,-0.34,-6.98%,4.86,4.44,4.86,"4,472,490","21,027,050.00","3,044,710,115.00",,,,,,
26-ก.ค.-2019,4.93,+0.08,+1.57%,4.97,4.40,5.35,"13,837,171","69,218,760.00","3,065,737,165.00",,,,,,
19-ก.ค.-2019,4.86,+0.31,+6.72%,4.47,4.44,4.90,"4,191,535","19,795,050.00","2,996,518,405.00",,,,,,
12-ก.ค.-2019,4.55,+0.54,+13.33%,4.02,4.02,4.97,"16,958,835","77,361,230.00","2,976,723,355.00",,,,,,
05-ก.ค.-2019,4.02,+0.52,+14.75%,3.50,3.44,4.17,"6,633,109","26,204,710.00","2,899,362,125.00",,,,,,
28-มิ.ย.-2019,3.50,-0.10,-2.66%,3.61,3.40,3.61,"1,846,076","6,496,990.00","2,873,157,415.00",,,,,,
21-มิ.ย.-2019,3.59,+0.42,+13.25%,3.21,3.21,3.90,"8,249,233","30,515,040.00","2,879,654,405.00",,,,,,
14-มิ.ย.-2019,3.17,+0.15,+5.06%,3.04,3.00,3.17,"566,302","1,769,140.00","2,849,139,365.00",,,,,,
07-มิ.ย.-2019,3.02,-0.19,-5.95%,3.16,2.94,3.16,"1,332,637","4,081,936.00","2,847,370,225.00",,,,,,
31-พ.ค.-2019,3.21,+0.08,+2.44%,3.19,3.10,3.25,"993,600","3,190,159.00","2,851,452,161.00",,,,,,
24-พ.ค.-2019,3.14,-0.06,-1.80%,3.19,3.00,3.21,"1,227,841","3,855,172.00","2,848,262,002.00",,,,,,
17-พ.ค.-2019,3.19,-0.55,-14.80%,3.82,2.87,3.82,"3,700,678","11,871,138.00","2,852,117,174.00",,,,,,
10-พ.ค.-2019,3.75,-0.08,-2.00%,3.82,3.73,4.44,"2,371,762","9,681,358.00","2,863,988,312.00",,,,,,
03-พ.ค.-2019,3.82,-0.73,-15.97%,4.63,3.73,4.67,"1,522,179","6,387,783.00","2,873,669,670.00",,,,,,
26-เม.ย.-2019,4.55,-0.73,-13.77%,5.28,4.55,5.32,"1,764,172","8,812,288.00","2,880,057,453.00",,,,,,
19-เม.ย.-2019,5.28,+0.11,+2.22%,5.32,5.16,5.51,"1,772,646","9,528,596.00","2,888,869,741.00",,,,,,
12-เม.ย.-2019,5.16,+0.34,+7.14%,5.01,4.59,5.24,"1,272,384","6,433,518.00","2,879,341,145.00",,,,,,
05-เม.ย.-2019,4.82,-0.31,-5.97%,5.24,4.82,5.28,"797,753","4,131,316.00","2,872,907,627.00",,,,,,
29-มี.ค.-2019,5.12,+0.57,+12.61%,4.36,4.36,5.32,"823,487","3,998,866.00","2,877,038,943.00",,,,,,
22-มี.ค.-2019,4.55,-0.23,-4.80%,4.67,4.40,4.67,"1,116,378","5,124,084.00","2,873,040,077.00",,,,,,
15-มี.ค.-2019,4.78,-0.76,-13.79%,5.43,4.17,5.51,"4,638,159","22,101,834.00","2,878,164,161.00",,,,,,
08-มี.ค.-2019,5.55,+0.11,+2.11%,4.82,4.82,5.66,"3,011,338","16,135,192.00","2,900,265,995.00",,,,,,
01-มี.ค.-2019,5.43,-0.34,-5.96%,5.77,3.90,5.77,"7,114,148","37,030,474.00","2,884,130,803.00",,,,,,
22-ก.พ.-2019,5.77,+0.04,+0.67%,5.77,5.58,5.93,"2,751,673","16,028,000.00","2,921,161,277.00",,,,,,
15-ก.พ.-2019,5.74,-0.15,-2.60%,5.89,5.62,6.12,"5,092,740","30,343,682.00","2,905,133,277.00",,,,,,
08-ก.พ.-2019,5.89,+0.08,+1.32%,5.85,5.74,6.27,"10,604,407","63,891,260.00","2,935,476,959.00",,,,,,
01-ก.พ.-2019,5.81,+0.31,+5.56%,5.24,4.93,5.97,"13,771,803","77,849,798.00","2,871,585,699.00",,,,,,
25-ม.ค.-2019,5.51,-0.11,-2.04%,5.62,5.35,6.58,"80,907,675","491,585,426.00","2,793,735,901.00",,,,,,
18-ม.ค.-2019,5.62,+1.11,+24.58%,4.55,4.47,5.77,"59,299,726","315,691,432.00","3,285,321,327.00",,,,,,
11-ม.ค.-2019,4.51,-0.54,-10.61%,5.12,4.32,5.20,"35,457,780","170,407,084.00","2,969,629,895.00",,,,,,
04-ม.ค.-2019,5.05,+0.08,+1.54%,5.16,3.81,5.20,"61,144,252","284,531,789.00","3,140,036,979.00",,,,,,
28-ธ.ค.-2018,4.97,+2.70,+118.49%,2.94,2.94,6.12,"63,434,884","316,661,966.00","2,855,505,190.00",,,,,,
21-ธ.ค.-2018,2.28,+0.59,+35.23%,1.63,1.63,2.28,"9,722,941","21,069,899.00","2,538,843,224.00",,,,,,
14-ธ.ค.-2018,1.68,-0.02,-1.12%,1.70,1.64,1.78,"699,313","1,212,899.00","2,517,773,325.00",,,,,,
07-ธ.ค.-2018,1.70,-0.02,-1.11%,1.82,1.70,1.82,"799,251","1,403,024.00","2,518,986,224.00",,,,,,
30-พ.ย.-2018,1.72,+0.02,+1.12%,1.70,1.64,1.85,"1,190,635","2,131,251.00","2,520,389,248.00",,,,,,
23-พ.ย.-2018,1.70,-0.06,-3.26%,1.74,1.61,1.74,"855,060","1,450,546.00","2,518,257,997.00",,,,,,
16-พ.ย.-2018,1.76,-0.13,-7.07%,1.89,1.74,2.16,"3,452,278","7,012,939.00","2,519,708,543.00",,,,,,
09-พ.ย.-2018,1.89,0.00,0.00%,1.89,1.87,2.07,"2,321,586","4,676,213.00","2,526,721,482.00",,,,,,
02-พ.ย.-2018,1.89,0.00,0.00%,1.93,1.89,2.01,"2,138,347","4,204,476.00","2,531,397,695.00",,,,,,
26-ต.ค.-2018,1.89,-0.13,-6.60%,1.97,1.68,2.03,"3,780,463","7,107,837.00","2,535,602,171.00",,,,,,
19-ต.ค.-2018,2.03,-0.40,-16.54%,2.45,2.03,2.54,"11,210,395","27,045,804.00","2,542,710,008.00",,,,,,
12-ต.ค.-2018,2.43,+0.33,+15.45%,2.10,2.01,2.75,"43,499,643","111,738,668.00","2,569,755,812.00",,,,,,
05-ต.ค.-2018,2.10,-0.06,-2.65%,2.18,2.03,2.20,"2,560,891","5,454,012.00","2,458,017,144.00",,,,,,
28-ก.ย.-2018,2.16,+0.48,+28.41%,1.66,1.64,2.31,"16,036,081","33,743,375.00","2,463,471,156.00",,,,,,
21-ก.ย.-2018,1.68,-0.02,-1.12%,1.66,1.66,1.80,"365,960","634,326.00","2,429,727,781.00",,,,,,
14-ก.ย.-2018,1.70,0.00,0.00%,1.74,1.66,1.84,"585,318","1,036,884.00","2,430,362,107.00",,,,,,
07-ก.ย.-2018,1.70,-0.08,-4.30%,1.82,1.68,1.82,"268,915","468,602.00","2,431,398,991.00",,,,,,
31-ส.ค.-2018,1.78,+0.11,+6.90%,1.68,1.68,1.82,"803,334","1,415,798.00","2,431,867,593.00",,,,,,
24-ส.ค.-2018,1.66,0.00,0.00%,1.68,1.63,1.78,"246,281","422,781.00","2,430,451,795.00",,,,,,
17-ส.ค.-2018,1.66,-0.02,-1.14%,1.64,1.59,1.66,"75,342","122,558.00","2,430,874,576.00",,,,,,
10-ส.ค.-2018,1.68,+0.06,+3.53%,1.64,1.59,1.80,"326,429","564,824.00","2,430,997,134.00",,,,,,
03-ส.ค.-2018,1.63,-0.08,-4.49%,1.64,1.61,1.66,"53,793","89,435.00","2,430,432,310.00",,,,,,
27-ก.ค.-2018,1.70,+0.04,+2.30%,1.66,1.64,1.72,"255,996","436,113.00","2,430,521,745.00",,,,,,
20-ก.ค.-2018,1.66,+0.06,+3.57%,1.61,1.61,1.70,"480,522","802,036.00","2,430,085,632.00",,,,,,
13-ก.ค.-2018,1.61,+0.08,+5.00%,1.51,1.30,1.63,"380,790","579,788.00","2,429,283,596.00",,,,,,
06-ก.ค.-2018,1.53,-0.02,-1.23%,1.57,1.53,1.63,"294,029","463,188.00","2,428,703,808.00",,,,,,
29-มิ.ย.-2018,1.55,-0.02,-1.22%,1.53,1.53,1.61,"290,515","464,571.00","2,429,166,996.00",,,,,,
22-มิ.ย.-2018,1.57,-0.13,-7.87%,1.68,1.53,1.68,"432,672","695,138.00","2,429,631,567.00",,,,,,
15-มิ.ย.-2018,1.70,-0.02,-1.11%,1.72,1.66,1.80,"343,791","602,915.00","2,430,326,705.00",,,,,,
08-มิ.ย.-2018,1.72,-0.08,-4.26%,1.87,1.72,1.87,"624,178","1,144,084.00","2,430,929,620.00",,,,,,
01-มิ.ย.-2018,1.80,+0.04,+2.17%,1.76,1.72,1.84,"1,709,551","3,105,259.00","2,432,073,704.00",,,,,,
25-พ.ค.-2018,1.76,+0.06,+3.37%,1.70,1.68,1.84,"2,748,780","4,897,451.00","2,428,968,445.00",,,,,,
18-พ.ค.-2018,1.70,0.00,0.00%,1.70,1.66,1.72,"227,368","388,502.00","2,424,070,994.00",,,,,,
11-พ.ค.-2018,1.70,-0.02,-1.11%,1.74,1.68,1.82,"846,430","1,505,042.00","2,424,459,496.00",,,,,,
04-พ.ค.-2018,1.72,+0.06,+3.45%,1.70,1.63,1.78,"577,826","1,001,508.00","2,425,964,538.00",,,,,,
27-เม.ย.-2018,1.66,-0.04,-2.25%,1.70,1.64,1.74,"283,952","483,885.00","2,424,963,030.00",,,,,,
20-เม.ย.-2018,1.70,0.00,0.00%,1.70,1.68,1.74,"200,239","344,872.00","2,425,446,915.00",,,,,,
13-เม.ย.-2018,1.70,+0.02,+1.14%,1.70,1.66,1.78,"214,140","372,426.00","2,425,102,043.00",,,,,,
06-เม.ย.-2018,1.68,-0.04,-2.22%,1.70,1.61,1.76,"275,787","470,928.00","2,424,729,617.00",,,,,,
30-มี.ค.-2018,1.72,-0.10,-5.26%,1.82,1.68,1.84,"711,766","1,269,090.00","2,425,200,545.00",,,,,,
23-มี.ค.-2018,1.82,-0.04,-2.06%,1.84,1.78,1.95,"5,943,718","11,302,376.00","2,426,469,635.00",,,,,,
16-มี.ค.-2018,1.85,+0.27,+16.87%,1.59,1.57,1.97,"7,297,386","13,701,842.00","2,437,772,011.00",,,,,,
09-มี.ค.-2018,1.59,-0.08,-4.60%,1.68,1.57,1.68,"190,628","311,816.00","2,424,070,169.00",,,,,,
02-มี.ค.-2018,1.66,-0.11,-6.45%,1.84,1.63,1.84,"490,392","847,306.00","2,424,381,985.00",,,,,,
23-ก.พ.-2018,1.78,-0.10,-5.10%,1.89,1.74,1.91,"1,111,108","2,060,224.00","2,425,229,291.00",,,,,,
16-ก.พ.-2018,1.87,-0.02,-1.01%,1.91,1.85,1.97,"1,959,967","3,791,397.00","2,427,289,515.00",,,,,,
09-ก.พ.-2018,1.89,+0.02,+1.02%,1.85,1.85,2.01,"5,124,210","10,003,068.00","2,431,080,912.00",,,,,,
02-ก.พ.-2018,1.87,-0.13,-6.67%,2.03,1.87,2.10,"8,028,169","16,146,619.00","2,421,077,844.00",,,,,,
26-ม.ค.-2018,2.01,+0.46,+29.63%,1.55,1.55,2.33,"26,142,345","55,761,600.00","2,437,224,463.00",,,,,,
19-ม.ค.-2018,1.55,-0.34,-18.18%,1.89,1.55,1.91,"1,446,424","2,476,694.00","2,381,462,863.00",,,,,,
12-ม.ค.-2018,1.89,-0.08,-3.88%,1.97,1.87,1.97,"542,842","1,050,425.00","2,383,939,557.00",,,,,,
05-ม.ค.-2018,1.97,0.00,0.00%,1.97,1.93,1.99,"166,496","329,230.00","2,384,989,982.00",,,,,,
29-ธ.ค.-2017,1.97,-0.08,-3.74%,2.05,1.95,2.05,"298,318","599,817.00","2,385,319,212.00",,,,,,
22-ธ.ค.-2017,2.05,-0.02,-0.93%,2.03,2.01,2.07,"326,067","671,569.00","2,385,919,029.00",,,,,,
15-ธ.ค.-2017,2.07,-0.04,-1.82%,2.08,2.03,2.18,"806,176","1,712,975.00","2,386,590,598.00",,,,,,
08-ธ.ค.-2017,2.10,-0.10,-4.35%,2.18,2.10,2.20,"614,153","1,339,777.00","2,388,303,573.00",,,,,,
01-ธ.ค.-2017,2.20,-0.04,-1.71%,2.24,2.16,2.29,"566,095","1,271,592.00","2,389,643,350.00",,,,,,
24-พ.ย.-2017,2.24,-0.08,-3.31%,2.33,2.24,2.39,"2,179,584","5,103,291.00","2,390,914,942.00",,,,,,
17-พ.ย.-2017,2.31,+0.15,+7.08%,2.16,2.10,2.52,"7,341,982","17,651,630.00","2,396,018,233.00",,,,,,
10-พ.ย.-2017,2.16,-0.06,-2.59%,2.20,2.16,2.26,"466,777","1,042,564.00","2,378,366,603.00",,,,,,
03-พ.ย.-2017,2.22,+0.02,+0.87%,2.37,2.20,2.37,"1,097,517","2,563,342.00","2,379,409,167.00",,,,,,
27-ต.ค.-2017,2.20,-0.04,-1.71%,2.24,2.20,2.26,"205,665","461,345.00","2,376,845,825.00",,,,,,
20-ต.ค.-2017,2.24,-0.13,-5.65%,2.37,2.24,2.37,"567,129","1,317,367.00","2,377,307,170.00",,,,,,
13-ต.ค.-2017,2.37,0.00,0.00%,2.35,2.33,2.45,"695,592","1,674,221.00","2,378,624,537.00",,,,,,
06-ต.ค.-2017,2.37,0.00,0.00%,2.41,2.35,2.43,"729,904","1,756,444.00","2,380,298,758.00",,,,,,
29-ก.ย.-2017,2.37,-0.02,-0.80%,2.41,2.35,2.43,"722,566","1,749,243.00","2,382,055,202.00",,,,,,
22-ก.ย.-2017,2.39,-0.06,-2.34%,2.45,2.39,2.47,"1,127,437","2,758,194.00","2,383,804,445.00",,,,,,
15-ก.ย.-2017,2.45,+0.08,+3.23%,2.39,2.37,2.64,"6,598,435","16,926,400.00","2,386,562,639.00",,,,,,
08-ก.ย.-2017,2.37,-0.02,-0.80%,2.39,2.35,2.45,"463,211","1,115,480.00","2,369,636,239.00",,,,,,
01-ก.ย.-2017,2.39,0.00,0.00%,2.45,2.37,2.45,"458,819","1,112,685.00","2,370,751,719.00",,,,,,
25-ส.ค.-2017,2.39,+0.02,+0.81%,2.37,2.35,2.47,"471,066","1,151,454.00","2,369,639,034.00",,,,,,
18-ส.ค.-2017,2.37,0.00,0.00%,2.39,2.33,2.41,"372,522","896,856.00","2,368,487,580.00",,,,,,
11-ส.ค.-2017,2.37,-0.13,-5.34%,2.50,2.37,2.56,"2,695,348","6,807,393.00","2,369,384,436.00",,,,,,
04-ส.ค.-2017,2.50,+0.04,+1.55%,2.50,2.45,2.56,"1,935,628","4,891,694.00","2,376,191,829.00",,,,,,
28-ก.ค.-2017,2.47,-0.06,-2.27%,2.54,2.47,2.60,"1,954,851","5,001,668.00","2,371,300,135.00",,,,,,
21-ก.ค.-2017,2.52,+0.02,+0.76%,2.50,2.49,2.62,"4,043,694","10,454,677.00","2,376,301,803.00",,,,,,
14-ก.ค.-2017,2.50,0.00,0.00%,2.54,2.49,2.60,"3,440,031","8,880,968.00","2,365,847,126.00",,,,,,
07-ก.ค.-2017,2.50,-0.02,-0.76%,2.50,2.45,2.70,"5,843,779","15,257,211.00","2,374,728,094.00",,,,,,
30-มิ.ย.-2017,2.52,-0.10,-3.65%,2.64,2.50,2.70,"1,744,587","4,598,819.00","2,389,985,305.00",,,,,,
23-มิ.ย.-2017,2.62,-0.08,-2.84%,2.72,2.60,2.79,"2,507,098","6,807,732.00","2,394,584,124.00",,,,,,
16-มิ.ย.-2017,2.70,+0.04,+1.44%,2.68,2.64,2.73,"2,355,639","6,426,460.00","2,401,391,856.00",,,,,,
09-มิ.ย.-2017,2.66,-0.23,-7.95%,2.91,2.66,2.94,"3,996,412","11,396,956.00","2,394,965,396.00",,,,,,
02-มิ.ย.-2017,2.89,+0.04,+1.34%,2.87,2.83,3.00,"10,358,591","30,698,848.00","2,406,362,352.00",,,,,,
26-พ.ค.-2017,2.85,-0.06,-1.97%,2.91,2.85,3.10,"22,855,684","69,218,237.00","2,375,663,504.00",,,,,,
19-พ.ค.-2017,2.91,+0.29,+10.95%,2.52,2.45,3.06,"17,129,930","50,096,201.00","2,444,881,741.00",,,,,,
12-พ.ค.-2017,2.62,-0.55,-17.47%,3.02,2.62,3.04,"6,954,060","20,632,761.00","2,394,785,540.00",,,,,,
05-พ.ค.-2017,3.17,-0.06,-1.73%,3.23,2.95,3.29,"31,369,698","102,282,133.00","2,415,418,301.00",,,,,,
28-เม.ย.-2017,3.23,-0.58,-15.20%,3.85,3.17,3.88,"37,709,812","132,233,626.00","2,517,700,434.00",,,,,,
21-เม.ย.-2017,3.81,-0.04,-0.97%,3.92,3.73,4.22,"32,840,151","135,076,008.00","2,649,934,060.00",,,,,,
14-เม.ย.-2017,3.85,+0.39,+11.35%,3.34,3.34,4.18,"25,662,753","102,677,085.00","2,785,010,068.00",,,,,,
07-เม.ย.-2017,3.45,+0.30,+9.47%,3.23,3.01,3.45,"11,337,515","38,769,085.00","2,682,332,983.00",,,,,,
31-มี.ค.-2017,3.16,+0.43,+15.75%,2.76,2.65,3.44,"12,721,206","42,813,579.00","2,643,563,898.00",,,,,,
24-มี.ค.-2017,2.73,+0.07,+2.82%,2.71,2.63,2.76,"72,655","204,222.00","2,600,750,319.00",,,,,,
17-มี.ค.-2017,2.65,+0.07,+2.90%,2.63,2.50,2.67,"210,522","567,375.00","2,600,546,097.00",,,,,,
10-มี.ค.-2017,2.58,-0.21,-7.38%,2.76,2.56,2.76,"553,487","1,510,807.00","2,599,978,722.00",,,,,,
03-มี.ค.-2017,2.78,-0.22,-7.45%,2.97,2.78,2.99,"265,814","796,876.00","2,601,489,529.00",,,,,,
24-ก.พ.-2017,3.01,-0.06,-1.83%,3.08,2.95,3.08,"57,359","179,755.00","2,602,286,405.00",,,,,,
17-ก.พ.-2017,3.06,0.00,0.00%,3.06,2.93,3.14,"545,942","1,707,709.00","2,602,466,160.00",,,,,,
10-ก.พ.-2017,3.06,-0.07,-2.38%,3.08,3.02,3.14,"87,175","276,771.00","2,604,173,869.00",,,,,,
03-ก.พ.-2017,3.14,+0.04,+1.20%,3.10,3.10,3.17,"320,176","1,037,023.00","2,604,450,640.00",,,,,,
27-ม.ค.-2017,3.10,-0.04,-1.19%,3.19,3.10,3.19,"298,008","965,684.00","2,603,413,617.00",,,,,,
20-ม.ค.-2017,3.14,+0.02,+0.60%,3.12,3.08,3.17,"512,199","1,648,495.00","2,604,379,301.00",,,,,,
13-ม.ค.-2017,3.12,+0.04,+1.21%,3.12,3.06,3.27,"2,436,665","8,022,220.00","2,602,730,806.00",,,,,,
06-ม.ค.-2017,3.08,-0.06,-1.79%,3.16,3.06,3.17,"375,571","1,209,031.00","2,594,708,586.00",,,,,,
30-ธ.ค.-2016,3.14,+0.06,+1.82%,3.08,3.02,3.30,"1,480,581","4,850,322.00","2,595,917,617.00",,,,,,
23-ธ.ค.-2016,3.08,+0.15,+5.10%,2.91,2.91,3.81,"14,908,851","51,692,057.00","2,591,067,295.00",,,,,,
16-ธ.ค.-2016,2.93,+0.13,+4.67%,2.84,2.82,3.01,"2,427,157","7,354,117.00","2,539,375,238.00",,,,,,
09-ธ.ค.-2016,2.80,+0.06,+2.04%,2.74,2.69,2.84,"667,894","1,922,119.00","2,532,021,121.00",,,,,,
02-ธ.ค.-2016,2.74,-0.19,-6.37%,2.91,2.69,3.02,"908,750","2,641,481.00","2,530,099,002.00",,,,,,
25-พ.ย.-2016,2.93,+0.13,+4.67%,2.86,2.82,3.12,"1,878,476","5,778,723.00","2,532,740,483.00",,,,,,
18-พ.ย.-2016,2.80,-0.32,-10.18%,2.91,2.54,3.01,"4,794,164","13,370,633.00","2,526,961,760.00",,,,,,
11-พ.ย.-2016,3.12,-0.07,-2.34%,3.19,3.08,3.25,"588,781","1,922,424.00","2,540,332,393.00",,,,,,
04-พ.ย.-2016,3.19,+0.17,+5.56%,3.04,2.99,3.29,"4,587,414","15,108,321.00","2,542,254,817.00",,,,,,
28-ต.ค.-2016,3.02,-0.34,-10.00%,3.38,3.02,3.40,"1,946,635","6,537,822.00","2,527,146,496.00",,,,,,
21-ต.ค.-2016,3.36,+0.06,+1.69%,3.32,3.29,3.64,"5,114,237","18,410,594.00","2,533,684,318.00",,,,,,
14-ต.ค.-2016,3.30,-0.41,-11.06%,3.72,2.63,3.73,"14,877,071","51,539,913.00","2,515,273,724.00",,,,,,
07-ต.ค.-2016,3.72,+0.65,+21.34%,3.27,3.17,4.15,"50,012,867","194,427,973.00","2,566,813,637.00",,,,,,
30-ก.ย.-2016,3.06,+0.56,+22.39%,2.48,2.46,3.14,"15,704,020","46,942,935.00","2,372,385,664.00",,,,,,
23-ก.ย.-2016,2.50,+0.26,+11.67%,2.15,2.15,2.69,"3,304,592","8,657,508.00","2,325,442,729.00",,,,,,
16-ก.ย.-2016,2.24,0.00,0.00%,2.13,2.13,2.28,"367,355","827,737.00","2,316,785,221.00",,,,,,
09-ก.ย.-2016,2.24,-0.17,-6.98%,2.39,2.13,2.39,"408,591","956,147.00","2,317,612,958.00",,,,,,
02-ก.ย.-2016,2.41,-0.06,-2.27%,2.48,2.37,2.48,"455,460","1,136,051.00","2,318,569,105.00",,,,,,
26-ส.ค.-2016,2.46,-0.21,-7.69%,2.58,2.39,2.67,"3,509,017","8,948,684.00","2,319,705,156.00",,,,,,
19-ส.ค.-2016,2.67,-0.07,-2.72%,2.73,2.65,2.82,"5,440,511","15,482,297.00","2,328,653,840.00",,,,,,
12-ส.ค.-2016,2.74,0.00,0.00%,2.76,2.73,2.84,"472,358","1,365,784.00","2,344,136,137.00",,,,,,
05-ส.ค.-2016,2.74,-0.04,-1.34%,2.80,2.71,2.86,"490,599","1,410,335.00","2,345,501,921.00",,,,,,
29-ก.ค.-2016,2.78,-0.04,-1.32%,2.86,2.78,2.86,"338,520","984,170.00","2,346,912,256.00",,,,,,
22-ก.ค.-2016,2.82,+0.02,+0.67%,2.84,2.80,2.86,"640,610","1,878,625.00","2,347,896,426.00",,,,,,
15-ก.ค.-2016,2.80,+0.06,+2.04%,2.78,2.74,2.88,"1,645,165","4,784,803.00","2,346,017,801.00",,,,,,
08-ก.ค.-2016,2.74,-0.04,-1.34%,2.80,2.74,2.89,"1,427,460","4,179,057.00","2,341,232,998.00",,,,,,
01-ก.ค.-2016,2.78,-0.02,-0.67%,2.76,2.73,2.95,"1,601,138","4,709,583.00","2,345,412,055.00",,,,,,
24-มิ.ย.-2016,2.80,-0.06,-1.96%,2.89,2.78,2.95,"1,076,744","3,203,739.00","2,350,121,638.00",,,,,,
17-มิ.ย.-2016,2.86,-0.15,-4.97%,3.02,2.84,3.02,"272,790","817,213.00","2,353,325,377.00",,,,,,
10-มิ.ย.-2016,3.01,+0.11,+3.87%,2.95,2.89,3.10,"1,391,494","4,319,156.00","2,354,142,590.00",,,,,,
03-มิ.ย.-2016,2.89,+0.24,+9.15%,2.61,2.56,2.93,"2,768,881","7,723,797.00","2,349,823,434.00",,,,,,
27-พ.ค.-2016,2.65,0.00,0.00%,2.71,2.58,2.71,"148,616","404,485.00","2,342,099,637.00",,,,,,
20-พ.ค.-2016,2.65,-0.28,-9.55%,2.91,2.65,2.97,"1,383,278","3,994,091.00","2,342,504,122.00",,,,,,
13-พ.ค.-2016,2.93,-0.06,-1.88%,2.97,2.89,3.16,"6,660,962","21,069,166.00","2,346,498,213.00",,,,,,
06-พ.ค.-2016,2.99,+0.02,+0.63%,2.99,2.95,3.14,"323,018","1,019,288.00","2,367,567,379.00",,,,,,
29-เม.ย.-2016,2.97,-0.02,-0.63%,2.99,2.91,3.06,"87,640","272,809.00","2,366,548,091.00",,,,,,
22-เม.ย.-2016,2.99,+0.09,+3.23%,2.88,2.80,3.02,"150,321","448,676.00","2,366,820,900.00",,,,,,
15-เม.ย.-2016,2.89,-0.04,-1.27%,2.99,2.84,3.04,"8,320","25,538.00","2,366,372,224.00",,,,,,
08-เม.ย.-2016,2.93,0.00,0.00%,2.99,2.89,3.02,"100,610","307,632.00","2,366,397,762.00",,,,,,
01-เม.ย.-2016,2.93,-0.04,-1.26%,2.95,2.91,3.12,"536,279","1,672,664.00","2,366,705,394.00",,,,,,
25-มี.ค.-2016,2.97,-0.02,-0.63%,2.99,2.84,2.99,"67,022","204,087.00","2,368,378,058.00",,,,,,
18-มี.ค.-2016,2.99,-0.07,-2.44%,2.95,2.95,3.04,"72,448","223,511.00","2,368,582,145.00",,,,,,
11-มี.ค.-2016,3.06,+0.07,+2.50%,2.93,2.91,3.06,"57,772","178,756.00","2,368,805,656.00",,,,,,
04-มี.ค.-2016,2.99,-0.02,-0.62%,3.04,2.89,3.10,"405,491","1,278,582.00","2,368,626,900.00",,,,,,
26-ก.พ.-2016,3.01,+0.15,+5.23%,2.82,2.73,3.01,"278,630","840,873.00","2,369,905,482.00",,,,,,
19-ก.พ.-2016,2.86,-0.15,-4.97%,3.08,2.76,3.10,"599,581","1,860,035.00","2,369,064,609.00",,,,,,
12-ก.พ.-2016,3.01,+0.07,+2.55%,2.97,2.95,3.12,"430,295","1,346,204.00","2,370,924,644.00",,,,,,
05-ก.พ.-2016,2.93,+0.21,+7.53%,2.74,2.71,2.95,"813,617","2,398,275.00","2,369,578,440.00",,,,,,
