Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
7.00 - 8.00,"4,490,200",0.40%,3,0.57%,,,,,,,,,,,
6.00 - 7.00,"21,907,000",1.97%,30,5.74%,,,,,,,,,,,
5.00 - 6.00,"29,132,700",2.62%,10,1.91%,,,,,,,,,,,
4.00 - 5.00,"70,071,900",6.31%,27,5.16%,,,,,,,,,,,
3.00 - 4.00,"70,001,300",6.30%,93,17.78%,,,,,,,,,,,
2.00 - 3.00,"859,340,000",77.36%,221,42.26%,,,,,,,,,,,
1.00 - 2.00,"54,061,900",4.87%,137,26.20%,,,,,,,,,,,
0.00 - 1.00,"1,769,200",0.16%,2,0.38%,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
LNE.BK Statistics     Weekly     10 Years,,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down,,Price Change (Close-Close),,,Turnover,,
High,7.30,21-พ.ย.-2014,Max,"266,619,100",17-มิ.ย.-2022,Advancing,"724,478,900",Up,202,Up,+28.71%,10-มิ.ย.-2022,Max,"744,402,356.00",17-มิ.ย.-2022
Low,0.95,05-ก.ค.-2024,Min,"2,400",15-พ.ย.-2019,Declining,"328,486,100",Down,244,Down,-16.75%,12-พ.ค.-2017,Min,"5,210.00",15-พ.ย.-2019
Avg,2.76,,Avg,"2,123,851",,Total,"1,110,774,200",Unch,76,Period,-81.99%,10 Years,Avg,"6,133,574.28",
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
LNE.BK History     Weekly     10 Years,,,,,,,,,,,,,,,
10-ธ.ค.-2021,2.04,-0.02,-0.97%,2.04,2.02,2.12,"74,200","151,452.00","170,921,380.00",,,,,,
03-ธ.ค.-2021,2.06,-0.02,-0.96%,2.02,2.00,2.22,"169,600","343,294.00","171,072,832.00",,,,,,
26-พ.ย.-2021,2.08,+0.02,+0.97%,2.06,2.00,2.12,"457,100","927,510.00","171,416,126.00",,,,,,
19-พ.ย.-2021,2.06,-0.04,-1.90%,2.06,2.02,2.20,"239,600","492,450.00","170,488,616.00",,,,,,
12-พ.ย.-2021,2.10,+0.08,+3.96%,2.02,2.02,2.16,"142,900","294,616.00","170,981,066.00",,,,,,
05-พ.ย.-2021,2.02,-0.06,-2.88%,2.04,2.02,2.12,"128,900","261,960.00","170,686,450.00",,,,,,
29-ต.ค.-2021,2.08,-0.06,-2.80%,2.16,2.06,2.16,"406,400","850,094.00","170,948,410.00",,,,,,
22-ต.ค.-2021,2.14,0.00,0.00%,2.14,2.12,2.18,"191,700","409,470.00","171,798,504.00",,,,,,
15-ต.ค.-2021,2.14,+0.04,+1.90%,2.14,2.08,2.22,"710,300","1,538,710.00","171,389,034.00",,,,,,
08-ต.ค.-2021,2.10,+0.04,+1.94%,2.06,2.06,2.10,"143,500","297,738.00","169,850,324.00",,,,,,
01-ต.ค.-2021,2.06,-0.02,-0.96%,2.08,2.00,2.18,"693,900","1,451,276.00","169,552,586.00",,,,,,
24-ก.ย.-2021,2.08,-0.06,-2.80%,2.14,2.04,2.18,"243,100","511,524.00","171,003,862.00",,,,,,
17-ก.ย.-2021,2.14,+0.04,+1.90%,2.10,2.08,2.20,"1,268,200","2,727,474.00","171,515,386.00",,,,,,
10-ก.ย.-2021,2.10,+0.04,+1.94%,2.04,2.04,2.10,"424,000","879,358.00","168,787,912.00",,,,,,
03-ก.ย.-2021,2.06,0.00,0.00%,2.08,2.04,2.10,"224,100","463,082.00","167,908,554.00",,,,,,
27-ส.ค.-2021,2.06,0.00,0.00%,2.06,2.04,2.08,"182,800","374,784.00","167,445,472.00",,,,,,
20-ส.ค.-2021,2.06,0.00,0.00%,2.06,2.02,2.08,"372,600","759,080.00","167,070,688.00",,,,,,
13-ส.ค.-2021,2.06,+0.02,+0.98%,2.06,2.02,2.16,"380,900","801,924.00","166,311,608.00",,,,,,
06-ส.ค.-2021,2.04,0.00,0.00%,2.04,2.00,2.08,"111,800","227,950.00","165,509,684.00",,,,,,
30-ก.ค.-2021,2.04,-0.02,-0.97%,2.04,2.02,2.10,"67,300","138,934.00","165,737,634.00",,,,,,
23-ก.ค.-2021,2.06,+0.06,+3.00%,2.02,2.00,2.06,"266,300","543,266.00","165,876,568.00",,,,,,
16-ก.ค.-2021,2.00,-0.02,-0.99%,2.02,2.00,2.10,"245,000","492,572.00","165,333,302.00",,,,,,
09-ก.ค.-2021,2.02,-0.02,-0.98%,2.00,2.00,2.12,"399,400","804,092.00","165,825,874.00",,,,,,
02-ก.ค.-2021,2.04,0.00,0.00%,2.02,2.00,2.08,"381,600","772,718.00","166,629,966.00",,,,,,
25-มิ.ย.-2021,2.04,-0.06,-2.86%,2.10,2.00,2.10,"389,700","791,556.00","167,402,684.00",,,,,,
18-มิ.ย.-2021,2.10,+0.04,+1.94%,2.06,2.04,2.20,"396,500","824,678.00","168,194,240.00",,,,,,
11-มิ.ย.-2021,2.06,0.00,0.00%,2.04,2.00,2.08,"2,379,200","4,797,962.00","167,369,562.00",,,,,,
04-มิ.ย.-2021,2.06,+0.02,+0.98%,2.06,2.00,2.10,"915,000","1,879,122.00","162,571,600.00",,,,,,
28-พ.ค.-2021,2.04,-0.04,-1.92%,2.08,2.04,2.12,"313,800","651,990.00","160,692,478.00",,,,,,
21-พ.ค.-2021,2.08,+0.06,+2.97%,2.18,2.04,2.18,"696,500","1,440,072.00","161,344,468.00",,,,,,
14-พ.ค.-2021,2.02,-0.34,-14.41%,2.38,2.02,2.42,"4,724,100","10,535,926.00","159,904,396.00",,,,,,
07-พ.ค.-2021,2.36,+0.26,+12.38%,2.14,2.08,2.44,"3,455,200","7,922,214.00","170,440,322.00",,,,,,
30-เม.ย.-2021,2.10,-0.02,-0.94%,2.12,2.10,2.18,"448,300","957,402.00","162,518,108.00",,,,,,
23-เม.ย.-2021,2.12,+0.04,+1.92%,2.06,2.00,2.12,"305,100","636,496.00","163,475,510.00",,,,,,
16-เม.ย.-2021,2.08,-0.02,-0.95%,2.10,2.04,2.10,"104,100","215,586.00","162,839,014.00",,,,,,
09-เม.ย.-2021,2.10,-0.02,-0.94%,2.14,2.04,2.14,"230,000","481,966.00","163,054,600.00",,,,,,
02-เม.ย.-2021,2.12,+0.02,+0.95%,2.10,2.04,2.14,"146,000","306,336.00","163,536,566.00",,,,,,
26-มี.ค.-2021,2.10,0.00,0.00%,2.08,2.04,2.14,"235,900","493,906.00","163,230,230.00",,,,,,
19-มี.ค.-2021,2.10,0.00,0.00%,2.10,2.00,2.12,"377,500","780,958.00","162,736,324.00",,,,,,
12-มี.ค.-2021,2.10,+0.06,+2.94%,2.04,2.04,2.14,"141,400","297,694.00","161,955,366.00",,,,,,
05-มี.ค.-2021,2.04,+0.02,+0.99%,1.98,1.94,2.04,"151,700","304,281.00","161,657,672.00",,,,,,
26-ก.พ.-2021,2.02,-0.06,-2.88%,2.08,1.97,2.08,"356,600","717,044.00","161,353,391.00",,,,,,
19-ก.พ.-2021,2.08,-0.02,-0.95%,2.04,2.02,2.20,"1,034,300","2,192,992.00","162,070,435.00",,,,,,
12-ก.พ.-2021,2.10,-0.10,-4.55%,2.20,1.92,2.22,"792,000","1,624,045.00","164,263,427.00",,,,,,
05-ก.พ.-2021,2.20,+0.16,+7.84%,2.04,1.99,2.36,"3,050,900","6,641,612.00","165,887,472.00",,,,,,
29-ม.ค.-2021,2.04,+0.15,+7.94%,1.90,1.81,2.08,"1,000,800","1,987,953.00","159,245,860.00",,,,,,
22-ม.ค.-2021,1.89,+0.09,+5.00%,1.81,1.79,1.90,"332,700","612,809.00","157,257,907.00",,,,,,
15-ม.ค.-2021,1.80,0.00,0.00%,1.81,1.76,1.81,"138,900","250,525.00","156,645,098.00",,,,,,
08-ม.ค.-2021,1.80,+0.02,+1.12%,1.81,1.75,1.81,"91,100","162,314.00","156,394,573.00",,,,,,
01-ม.ค.-2021,1.78,-0.01,-0.56%,1.79,1.77,1.81,"180,300","322,484.00","156,232,259.00",,,,,,
25-ธ.ค.-2020,1.79,0.00,0.00%,1.74,1.72,1.80,"213,800","377,564.00","156,554,743.00",,,,,,
18-ธ.ค.-2020,1.79,-0.02,-1.10%,1.82,1.75,1.84,"406,600","719,960.00","156,932,307.00",,,,,,
11-ธ.ค.-2020,1.81,0.00,0.00%,1.81,1.80,1.86,"69,600","126,561.00","157,652,267.00",,,,,,
04-ธ.ค.-2020,1.81,+0.01,+0.56%,1.73,1.73,1.86,"189,700","337,653.00","157,525,706.00",,,,,,
27-พ.ย.-2020,1.80,+0.10,+5.88%,1.66,1.66,1.88,"74,000","129,370.00","157,188,053.00",,,,,,
20-พ.ย.-2020,1.70,+0.06,+3.66%,1.60,1.60,1.70,"77,000","127,254.00","157,058,683.00",,,,,,
13-พ.ย.-2020,1.64,+0.02,+1.23%,1.73,1.57,1.73,"138,500","228,037.00","156,931,429.00",,,,,,
06-พ.ย.-2020,1.62,0.00,0.00%,1.61,1.60,1.73,"31,700","51,071.00","156,703,392.00",,,,,,
30-ต.ค.-2020,1.62,0.00,0.00%,1.60,1.60,1.63,"3,900","6,327.00","156,652,321.00",,,,,,
23-ต.ค.-2020,1.62,+0.02,+1.25%,1.60,1.60,1.62,"31,600","50,572.00","156,645,994.00",,,,,,
16-ต.ค.-2020,1.60,-0.09,-5.33%,1.62,1.60,1.65,"110,600","179,641.00","156,595,422.00",,,,,,
09-ต.ค.-2020,1.69,+0.05,+3.05%,1.64,1.61,1.71,"15,400","25,312.00","156,775,063.00",,,,,,
02-ต.ค.-2020,1.64,-0.05,-2.96%,1.56,1.56,1.69,"47,900","77,100.00","156,749,751.00",,,,,,
25-ก.ย.-2020,1.69,-0.04,-2.31%,1.57,1.57,1.75,"45,400","74,970.00","156,826,851.00",,,,,,
18-ก.ย.-2020,1.73,+0.02,+1.17%,1.70,1.50,1.73,"136,300","217,778.00","156,901,821.00",,,,,,
11-ก.ย.-2020,1.71,+0.01,+0.59%,1.71,1.69,1.73,"32,000","54,790.00","156,684,043.00",,,,,,
04-ก.ย.-2020,1.70,-0.01,-0.58%,1.71,1.70,1.76,"48,600","83,084.00","156,629,253.00",,,,,,
28-ส.ค.-2020,1.71,+0.05,+3.01%,1.69,1.68,1.71,"58,800","99,409.00","156,712,337.00",,,,,,
21-ส.ค.-2020,1.66,-0.02,-1.19%,1.68,1.66,1.70,"44,500","74,533.00","156,612,928.00",,,,,,
14-ส.ค.-2020,1.68,-0.04,-2.33%,1.66,1.66,1.78,"89,700","155,338.00","156,687,461.00",,,,,,
07-ส.ค.-2020,1.72,0.00,0.00%,1.72,1.71,1.78,"199,400","346,952.00","156,842,799.00",,,,,,
31-ก.ค.-2020,1.72,-0.07,-3.91%,1.77,1.67,1.77,"462,600","788,468.00","157,189,751.00",,,,,,
24-ก.ค.-2020,1.79,+0.17,+10.49%,1.62,1.62,1.86,"1,117,500","1,923,640.00","157,978,219.00",,,,,,
17-ก.ค.-2020,1.62,+0.01,+0.62%,1.61,1.58,1.62,"708,000","1,136,637.00","156,054,579.00",,,,,,
10-ก.ค.-2020,1.61,-0.02,-1.23%,1.61,1.61,1.63,"81,200","131,394.00","154,917,942.00",,,,,,
03-ก.ค.-2020,1.63,+0.03,+1.87%,1.60,1.58,1.64,"820,000","1,329,137.00","155,049,336.00",,,,,,
26-มิ.ย.-2020,1.60,-0.01,-0.62%,1.60,1.58,1.61,"885,300","1,412,159.00","153,720,199.00",,,,,,
19-มิ.ย.-2020,1.61,+0.01,+0.63%,1.62,1.59,1.62,"451,700","725,270.00","155,132,358.00",,,,,,
12-มิ.ย.-2020,1.60,-0.01,-0.62%,1.61,1.56,1.62,"1,560,900","2,497,922.00","154,407,088.00",,,,,,
05-มิ.ย.-2020,1.61,-0.01,-0.62%,1.62,1.60,1.64,"1,285,000","2,065,302.00","156,905,010.00",,,,,,
29-พ.ค.-2020,1.62,-0.01,-0.61%,1.62,1.60,1.67,"443,900","722,655.00","158,970,312.00",,,,,,
22-พ.ค.-2020,1.63,+0.02,+1.24%,1.62,1.60,1.70,"549,000","893,922.00","159,692,967.00",,,,,,
15-พ.ค.-2020,1.61,-0.01,-0.62%,1.60,1.59,1.74,"402,200","651,413.00","158,799,045.00",,,,,,
08-พ.ค.-2020,1.62,-0.06,-3.57%,1.68,1.61,1.68,"53,900","88,612.00","159,450,458.00",,,,,,
01-พ.ค.-2020,1.68,-0.01,-0.59%,1.66,1.64,1.70,"255,000","424,010.00","159,539,070.00",,,,,,
24-เม.ย.-2020,1.69,-0.20,-10.58%,1.70,1.62,1.75,"373,200","637,020.00","159,963,080.00",,,,,,
17-เม.ย.-2020,1.89,+0.18,+10.53%,1.72,1.70,1.89,"820,900","1,465,054.00","160,600,100.00",,,,,,
10-เม.ย.-2020,1.71,+0.13,+8.23%,1.58,1.58,1.71,"203,700","336,160.00","159,135,046.00",,,,,,
03-เม.ย.-2020,1.58,+0.03,+1.94%,1.61,1.54,1.64,"541,500","846,978.00","158,798,886.00",,,,,,
27-มี.ค.-2020,1.55,-0.07,-4.32%,1.56,1.53,1.71,"456,900","709,301.00","157,951,908.00",,,,,,
20-มี.ค.-2020,1.62,-0.05,-2.99%,1.65,1.49,1.67,"1,152,900","1,773,066.00","158,661,209.00",,,,,,
13-มี.ค.-2020,1.67,-0.23,-12.11%,1.90,1.50,1.98,"813,800","1,374,093.00","160,434,275.00",,,,,,
06-มี.ค.-2020,1.90,-0.08,-4.04%,1.95,1.90,2.12,"354,800","687,235.00","161,808,368.00",,,,,,
28-ก.พ.-2020,1.98,-0.06,-2.94%,2.00,1.88,2.02,"410,000","799,987.00","162,495,603.00",,,,,,
21-ก.พ.-2020,2.04,-0.02,-0.97%,2.02,1.99,2.10,"455,100","920,689.00","163,295,590.00",,,,,,
14-ก.พ.-2020,2.06,+0.09,+4.57%,1.98,1.98,2.06,"220,100","441,785.00","164,216,279.00",,,,,,
07-ก.พ.-2020,1.97,-0.05,-2.48%,1.99,1.90,2.14,"93,800","184,488.00","163,774,494.00",,,,,,
31-ม.ค.-2020,2.02,+0.02,+1.00%,2.00,1.99,2.06,"200,900","401,827.00","163,958,982.00",,,,,,
24-ม.ค.-2020,2.00,+0.02,+1.01%,2.06,1.96,2.10,"74,500","149,420.00","163,557,155.00",,,,,,
17-ม.ค.-2020,1.98,-0.06,-2.94%,2.00,1.95,2.06,"226,200","447,486.00","163,407,735.00",,,,,,
10-ม.ค.-2020,2.04,+0.07,+3.55%,2.12,1.95,2.12,"73,200","144,482.00","163,855,221.00",,,,,,
03-ม.ค.-2020,1.97,+0.04,+2.07%,1.93,1.93,2.06,"115,300","226,150.00","163,710,739.00",,,,,,
27-ธ.ค.-2019,1.93,-0.11,-5.39%,2.02,1.91,2.06,"383,400","753,540.00","163,484,589.00",,,,,,
20-ธ.ค.-2019,2.04,-0.06,-2.86%,2.10,2.00,2.14,"608,700","1,235,960.00","164,238,129.00",,,,,,
13-ธ.ค.-2019,2.10,-0.10,-4.55%,2.16,2.06,2.32,"61,100","128,890.00","165,474,089.00",,,,,,
06-ธ.ค.-2019,2.20,0.00,0.00%,2.20,2.20,2.20,"24,900","54,780.00","165,602,979.00",,,,,,
29-พ.ย.-2019,2.20,0.00,0.00%,2.30,2.12,2.30,"12,400","27,310.00","165,548,199.00",,,,,,
22-พ.ย.-2019,2.20,+0.04,+1.85%,2.16,2.04,2.26,"41,700","87,940.00","165,520,889.00",,,,,,
15-พ.ย.-2019,2.16,+0.04,+1.89%,2.14,2.14,2.18,"2,400","5,210.00","165,432,949.00",,,,,,
08-พ.ย.-2019,2.12,+0.08,+3.92%,2.30,2.04,2.30,"70,300","151,350.00","165,427,739.00",,,,,,
01-พ.ย.-2019,2.04,-0.10,-4.67%,2.14,2.02,2.26,"38,300","78,630.00","165,276,389.00",,,,,,
25-ต.ค.-2019,2.14,-0.02,-0.93%,2.26,2.14,2.26,"18,700","40,540.00","165,355,019.00",,,,,,
18-ต.ค.-2019,2.16,-0.02,-0.92%,2.18,2.16,2.30,"10,300","22,710.00","165,395,559.00",,,,,,
11-ต.ค.-2019,2.18,-0.02,-0.91%,2.22,2.18,2.26,"43,900","96,660.00","165,418,269.00",,,,,,
04-ต.ค.-2019,2.20,-0.08,-3.51%,2.26,2.20,2.28,"41,400","92,190.00","165,514,929.00",,,,,,
27-ก.ย.-2019,2.28,0.00,0.00%,2.32,2.20,2.32,"121,100","272,070.00","165,607,119.00",,,,,,
20-ก.ย.-2019,2.28,-0.02,-0.87%,2.30,2.28,2.32,"44,000","101,210.00","165,879,189.00",,,,,,
13-ก.ย.-2019,2.30,-0.02,-0.86%,2.32,2.24,2.32,"55,200","126,700.00","165,980,399.00",,,,,,
06-ก.ย.-2019,2.32,+0.04,+1.75%,2.22,2.22,2.32,"12,200","27,610.00","166,107,099.00",,,,,,
30-ส.ค.-2019,2.28,-0.08,-3.39%,2.24,2.22,2.50,"151,600","345,700.00","166,079,489.00",,,,,,
23-ส.ค.-2019,2.36,+0.04,+1.72%,2.32,2.32,2.50,"16,600","39,210.00","166,425,189.00",,,,,,
16-ส.ค.-2019,2.32,-0.16,-6.45%,2.48,2.30,2.48,"86,300","203,550.00","166,385,979.00",,,,,,
09-ส.ค.-2019,2.48,-0.02,-0.80%,2.48,2.40,2.54,"237,000","590,780.00","166,589,529.00",,,,,,
02-ส.ค.-2019,2.50,0.00,0.00%,2.52,2.48,2.52,"304,300","760,470.00","167,180,309.00",,,,,,
26-ก.ค.-2019,2.50,-0.04,-1.57%,2.52,2.50,2.56,"361,100","908,300.00","167,940,779.00",,,,,,
19-ก.ค.-2019,2.54,-0.02,-0.78%,2.52,2.50,2.56,"170,200","430,470.00","168,849,079.00",,,,,,
12-ก.ค.-2019,2.56,-0.04,-1.54%,2.58,2.50,2.58,"231,500","585,190.00","169,279,549.00",,,,,,
05-ก.ค.-2019,2.60,-0.02,-0.76%,2.60,2.54,2.66,"114,900","296,470.00","169,864,739.00",,,,,,
28-มิ.ย.-2019,2.62,0.00,0.00%,2.52,2.52,2.70,"110,800","290,970.00","170,161,209.00",,,,,,
21-มิ.ย.-2019,2.62,+0.06,+2.34%,2.52,2.50,2.68,"50,600","131,550.00","169,870,239.00",,,,,,
14-มิ.ย.-2019,2.56,+0.02,+0.79%,2.54,2.50,2.58,"82,600","212,500.00","169,738,689.00",,,,,,
07-มิ.ย.-2019,2.54,+0.06,+2.42%,2.50,2.48,2.54,"103,100","259,004.00","169,526,189.00",,,,,,
31-พ.ค.-2019,2.48,-0.02,-0.80%,2.52,2.46,2.52,"160,000","396,542.00","169,267,185.00",,,,,,
24-พ.ค.-2019,2.50,-0.02,-0.79%,2.48,2.34,2.50,"177,300","437,712.00","169,663,727.00",,,,,,
17-พ.ค.-2019,2.52,-0.04,-1.56%,2.56,2.50,2.56,"159,900","404,472.00","170,101,439.00",,,,,,
10-พ.ค.-2019,2.56,-0.06,-2.29%,2.62,2.54,2.64,"483,400","1,249,296.00","170,505,911.00",,,,,,
03-พ.ค.-2019,2.62,-0.18,-6.43%,2.80,2.60,2.80,"648,000","1,734,566.00","171,755,207.00",,,,,,
26-เม.ย.-2019,2.80,-0.02,-0.71%,2.82,2.78,2.84,"421,000","1,179,448.00","173,489,773.00",,,,,,
19-เม.ย.-2019,2.82,+0.02,+0.71%,2.80,2.78,2.82,"89,200","249,930.00","174,669,221.00",,,,,,
12-เม.ย.-2019,2.80,+0.02,+0.72%,2.78,2.78,2.80,"67,000","186,932.00","174,419,291.00",,,,,,
05-เม.ย.-2019,2.78,0.00,0.00%,2.78,2.74,2.80,"73,400","202,804.00","174,232,359.00",,,,,,
29-มี.ค.-2019,2.78,+0.02,+0.72%,2.76,2.74,2.78,"51,200","141,954.00","174,029,555.00",,,,,,
22-มี.ค.-2019,2.76,-0.04,-1.43%,2.80,2.74,2.80,"123,200","340,080.00","173,887,601.00",,,,,,
15-มี.ค.-2019,2.80,+0.02,+0.72%,2.76,2.74,2.86,"175,000","488,670.00","174,227,681.00",,,,,,
08-มี.ค.-2019,2.78,+0.02,+0.72%,2.78,2.74,2.78,"302,400","833,980.00","173,739,011.00",,,,,,
01-มี.ค.-2019,2.76,-0.10,-3.50%,2.88,2.72,2.88,"1,163,900","3,223,308.00","172,905,031.00",,,,,,
22-ก.พ.-2019,2.86,+0.04,+1.42%,2.80,2.80,2.94,"2,252,700","6,486,868.00","176,128,339.00",,,,,,
15-ก.พ.-2019,2.82,+0.10,+3.68%,2.74,2.70,2.82,"717,300","1,970,606.00","169,641,471.00",,,,,,
08-ก.พ.-2019,2.72,+0.02,+0.74%,2.70,2.68,2.76,"532,700","1,443,798.00","167,670,865.00",,,,,,
01-ก.พ.-2019,2.70,+0.06,+2.27%,2.62,2.62,2.70,"273,300","727,130.00","166,227,067.00",,,,,,
25-ม.ค.-2019,2.64,+0.06,+2.33%,2.58,2.58,2.74,"268,900","715,664.00","165,499,937.00",,,,,,
18-ม.ค.-2019,2.58,-0.06,-2.27%,2.58,2.54,2.64,"299,800","777,664.00","164,784,273.00",,,,,,
11-ม.ค.-2019,2.64,+0.06,+2.33%,2.58,2.56,2.68,"323,000","840,816.00","165,561,937.00",,,,,,
04-ม.ค.-2019,2.58,0.00,0.00%,2.52,2.52,2.60,"139,300","359,424.00","164,721,121.00",,,,,,
28-ธ.ค.-2018,2.58,-0.04,-1.53%,2.64,2.52,2.64,"230,500","596,384.00","165,080,545.00",,,,,,
21-ธ.ค.-2018,2.62,-0.06,-2.24%,2.68,2.58,2.68,"374,800","981,092.00","165,676,929.00",,,,,,
14-ธ.ค.-2018,2.68,0.00,0.00%,2.70,2.64,2.70,"43,800","117,244.00","166,658,021.00",,,,,,
07-ธ.ค.-2018,2.68,0.00,0.00%,2.68,2.62,2.70,"141,000","376,848.00","166,775,265.00",,,,,,
30-พ.ย.-2018,2.68,0.00,0.00%,2.68,2.62,2.70,"292,100","773,750.00","167,152,113.00",,,,,,
23-พ.ย.-2018,2.68,-0.02,-0.74%,2.72,2.60,2.72,"825,800","2,183,032.00","167,925,863.00",,,,,,
16-พ.ย.-2018,2.70,+0.04,+1.50%,2.72,2.68,2.78,"1,696,700","4,610,856.00","170,108,895.00",,,,,,
09-พ.ย.-2018,2.66,0.00,0.00%,2.64,2.62,3.00,"8,068,100","22,756,964.00","165,498,039.00",,,,,,
02-พ.ย.-2018,2.66,+0.02,+0.76%,2.66,2.62,2.68,"217,800","575,190.00","142,741,075.00",,,,,,
26-ต.ค.-2018,2.64,0.00,0.00%,2.64,2.58,2.68,"234,300","614,178.00","142,165,885.00",,,,,,
19-ต.ค.-2018,2.64,-0.04,-1.49%,2.72,2.64,2.72,"73,100","196,822.00","142,780,063.00",,,,,,
12-ต.ค.-2018,2.68,0.00,0.00%,2.68,2.62,2.70,"427,400","1,135,074.00","142,976,885.00",,,,,,
05-ต.ค.-2018,2.68,-0.02,-0.74%,2.70,2.66,2.72,"339,700","914,054.00","144,111,959.00",,,,,,
28-ก.ย.-2018,2.70,0.00,0.00%,2.68,2.68,2.74,"344,600","936,876.00","145,026,013.00",,,,,,
21-ก.ย.-2018,2.70,+0.04,+1.50%,2.68,2.66,2.72,"295,800","796,014.00","144,089,137.00",,,,,,
14-ก.ย.-2018,2.66,-0.02,-0.75%,2.66,2.64,2.68,"140,200","372,276.00","143,293,123.00",,,,,,
07-ก.ย.-2018,2.68,0.00,0.00%,2.72,2.68,2.72,"170,100","456,096.00","143,665,399.00",,,,,,
31-ส.ค.-2018,2.68,-0.02,-0.74%,2.68,2.68,2.76,"466,700","1,263,436.00","144,121,495.00",,,,,,
24-ส.ค.-2018,2.70,-0.04,-1.46%,2.72,2.68,2.74,"164,100","442,174.00","145,384,931.00",,,,,,
17-ส.ค.-2018,2.74,0.00,0.00%,2.72,2.68,2.76,"355,000","960,946.00","145,827,105.00",,,,,,
10-ส.ค.-2018,2.74,+0.02,+0.74%,2.72,2.70,3.10,"3,014,700","8,784,460.00","144,866,159.00",,,,,,
03-ส.ค.-2018,2.72,-0.08,-2.86%,2.72,2.68,2.76,"552,000","1,496,574.00","136,081,699.00",,,,,,
27-ก.ค.-2018,2.80,+0.04,+1.45%,2.76,2.72,2.84,"40,800","114,398.00","137,578,273.00",,,,,,
20-ก.ค.-2018,2.76,+0.02,+0.73%,2.72,2.70,2.84,"144,700","399,710.00","137,463,875.00",,,,,,
13-ก.ค.-2018,2.74,+0.06,+2.24%,2.74,2.70,2.76,"180,700","493,072.00","137,064,165.00",,,,,,
06-ก.ค.-2018,2.68,+0.02,+0.75%,2.64,2.64,2.78,"89,100","240,546.00","136,571,093.00",,,,,,
29-มิ.ย.-2018,2.66,-0.16,-5.67%,2.80,2.58,2.82,"637,600","1,712,966.00","136,330,547.00",,,,,,
22-มิ.ย.-2018,2.82,-0.06,-2.08%,2.84,2.76,2.88,"392,400","1,101,792.00","138,043,513.00",,,,,,
15-มิ.ย.-2018,2.88,+0.06,+2.13%,2.82,2.78,2.94,"308,100","883,530.00","139,145,305.00",,,,,,
08-มิ.ย.-2018,2.82,0.00,0.00%,2.82,2.80,2.94,"274,000","773,768.00","138,261,775.00",,,,,,
01-มิ.ย.-2018,2.82,-0.04,-1.40%,2.88,2.82,2.88,"257,200","728,226.00","139,035,543.00",,,,,,
25-พ.ค.-2018,2.86,-0.02,-0.69%,2.88,2.84,2.92,"221,400","633,370.00","139,763,769.00",,,,,,
18-พ.ค.-2018,2.88,-0.04,-1.37%,2.92,2.86,3.08,"1,264,500","3,700,330.00","140,397,139.00",,,,,,
11-พ.ค.-2018,2.92,+0.04,+1.39%,2.84,2.82,3.48,"6,264,400","19,740,720.00","144,097,469.00",,,,,,
04-พ.ค.-2018,2.88,-0.08,-2.70%,2.94,2.82,3.00,"366,300","1,066,424.00","124,356,749.00",,,,,,
27-เม.ย.-2018,2.96,+0.02,+0.68%,2.94,2.94,2.98,"345,100","1,019,610.00","125,423,173.00",,,,,,
20-เม.ย.-2018,2.94,+0.02,+0.68%,2.92,2.88,3.00,"320,700","929,694.00","124,403,563.00",,,,,,
13-เม.ย.-2018,2.92,+0.02,+0.69%,2.90,2.86,2.92,"104,800","303,270.00","123,473,869.00",,,,,,
06-เม.ย.-2018,2.90,-0.04,-1.36%,2.94,2.84,2.94,"245,100","703,750.00","123,170,599.00",,,,,,
30-มี.ค.-2018,2.94,0.00,0.00%,2.96,2.86,3.02,"1,008,100","2,957,542.00","123,874,349.00",,,,,,
23-มี.ค.-2018,2.94,0.00,0.00%,2.98,2.90,2.98,"572,800","1,674,268.00","126,831,891.00",,,,,,
16-มี.ค.-2018,2.94,-0.02,-0.68%,3.00,2.90,3.00,"662,400","1,934,588.00","128,506,159.00",,,,,,
09-มี.ค.-2018,2.96,+0.04,+1.37%,2.98,2.90,3.00,"179,900","532,050.00","130,440,747.00",,,,,,
02-มี.ค.-2018,2.92,0.00,0.00%,2.96,2.92,2.98,"73,600","216,494.00","129,908,697.00",,,,,,
23-ก.พ.-2018,2.92,-0.04,-1.35%,2.98,2.92,3.08,"717,200","2,136,676.00","130,125,191.00",,,,,,
16-ก.พ.-2018,2.96,-0.02,-0.67%,3.10,2.92,3.10,"303,400","897,260.00","132,261,867.00",,,,,,
09-ก.พ.-2018,2.98,+0.02,+0.68%,2.96,2.92,3.00,"284,900","841,780.00","133,159,127.00",,,,,,
02-ก.พ.-2018,2.96,-0.02,-0.67%,3.00,2.96,3.02,"458,200","1,363,438.00","132,317,347.00",,,,,,
26-ม.ค.-2018,2.98,-0.04,-1.32%,3.02,2.98,3.08,"634,100","1,909,104.00","133,680,785.00",,,,,,
19-ม.ค.-2018,3.02,-0.04,-1.31%,3.04,3.00,3.12,"107,800","327,748.00","135,589,889.00",,,,,,
