Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - THB,Flow,,,,,,
23-ก.พ.-2024,3.42,0.00,0.00%,3.42,3.38,3.42,"8,734,100","29,745,706.00","4,951,764,124.00",,,,,,
16-ก.พ.-2024,3.42,+0.02,+0.59%,3.40,3.38,3.42,"5,569,500","18,961,144.00","4,922,018,418.00",,,,,,
09-ก.พ.-2024,3.40,+0.04,+1.19%,3.36,3.34,3.42,"7,800,900","26,344,246.00","4,903,057,274.00",,,,,,
02-ก.พ.-2024,3.36,-0.02,-0.59%,3.40,3.34,3.42,"7,188,900","24,223,606.00","4,876,713,028.00",,,,,,
26-ม.ค.-2024,3.38,-0.04,-1.17%,3.42,3.36,3.42,"8,919,100","30,260,520.00","4,900,936,634.00",,,,,,
19-ม.ค.-2024,3.42,0.00,0.00%,3.42,3.38,3.44,"9,795,000","33,379,602.00","4,931,197,154.00",,,,,,
12-ม.ค.-2024,3.42,-0.02,-0.58%,3.44,3.40,3.44,"7,616,100","26,033,112.00","4,964,576,756.00",,,,,,
05-ม.ค.-2024,3.44,+0.04,+1.18%,3.40,3.38,3.44,"9,302,700","31,783,732.00","4,990,609,868.00",,,,,,
29-ธ.ค.-2023,3.40,0.00,0.00%,3.40,3.38,3.42,"5,841,900","19,850,942.00","4,958,826,136.00",,,,,,
22-ธ.ค.-2023,3.40,+0.02,+0.59%,3.36,3.34,3.40,"13,705,300","46,160,434.00","4,938,975,194.00",,,,,,
15-ธ.ค.-2023,3.38,0.00,0.00%,3.36,3.32,3.40,"10,230,700","34,442,758.00","4,892,814,760.00",,,,,,
08-ธ.ค.-2023,3.38,+0.06,+1.81%,3.32,3.32,3.38,"6,282,900","21,061,424.00","4,858,372,002.00",,,,,,
01-ธ.ค.-2023,3.32,0.00,0.00%,3.32,3.30,3.36,"12,200,800","40,626,198.00","4,837,310,578.00",,,,,,
24-พ.ย.-2023,3.32,+0.02,+0.61%,3.30,3.30,3.34,"6,534,900","21,679,488.00","4,796,684,380.00",,,,,,
17-พ.ย.-2023,3.30,0.00,0.00%,3.30,3.24,3.32,"8,665,500","28,419,052.00","4,775,004,892.00",,,,,,
10-พ.ย.-2023,3.30,+0.02,+0.61%,3.30,3.26,3.30,"5,854,500","19,220,068.00","4,746,585,840.00",,,,,,
03-พ.ย.-2023,3.28,0.00,0.00%,3.28,3.26,3.30,"7,140,700","23,405,768.00","4,727,365,772.00",,,,,,
27-ต.ค.-2023,3.28,+0.02,+0.61%,3.26,3.24,3.30,"5,859,800","19,131,198.00","4,703,960,004.00",,,,,,
20-ต.ค.-2023,3.26,-0.04,-1.21%,3.30,3.24,3.32,"12,385,800","40,508,650.00","4,684,828,806.00",,,,,,
13-ต.ค.-2023,3.30,0.00,0.00%,3.30,3.28,3.32,"7,909,300","26,095,528.00","4,725,337,456.00",,,,,,
06-ต.ค.-2023,3.30,-0.02,-0.60%,3.32,3.26,3.34,"11,826,800","38,886,606.00","4,751,432,984.00",,,,,,
29-ก.ย.-2023,3.32,0.00,0.00%,3.34,3.28,3.34,"8,650,600","28,604,974.00","4,790,319,590.00",,,,,,
