Earth Tech Environment PCL | Price History                                          25-Sep-2024 16:18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ETC.BK,,,,,,,,,,,,,,,
Interval: Weekly,,,,,,,,,,,,,,,
History Period: 10 Years,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
VAP: Total,"21,383,955,600",,,,,,,,,,,,,,
Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
07-ก.ค.-2023,2.80,0.00,0.00%,2.78,2.76,2.94,"9,455,100","26,892,908.00","8,901,784,865.00",,,,,,
30-มิ.ย.-2023,2.80,0.00,0.00%,2.80,2.60,2.84,"11,422,400","31,247,590.00","8,928,677,773.00",,,,,,
23-มิ.ย.-2023,2.80,-0.32,-10.26%,3.12,2.74,3.12,"12,265,700","35,845,344.00","8,959,925,363.00",,,,,,
16-มิ.ย.-2023,3.12,+0.02,+0.65%,3.10,3.04,3.26,"24,183,700","76,478,454.00","8,995,770,707.00",,,,,,
09-มิ.ย.-2023,3.10,+0.08,+2.65%,3.02,2.92,3.14,"11,643,200","35,562,550.00","8,919,292,253.00",,,,,,
02-มิ.ย.-2023,3.02,+0.04,+1.34%,3.00,2.88,3.06,"24,916,300","74,471,460.00","8,883,729,703.00",,,,,,
26-พ.ค.-2023,2.98,+0.02,+0.68%,2.96,2.84,3.12,"9,201,100","27,479,696.00","8,809,258,243.00",,,,,,
19-พ.ค.-2023,2.96,-0.42,-12.43%,3.38,2.88,3.38,"23,645,200","72,902,704.00","8,781,778,547.00",,,,,,
12-พ.ค.-2023,3.38,-0.12,-3.43%,3.50,3.26,3.60,"12,293,300","42,302,152.00","8,854,681,251.00",,,,,,
05-พ.ค.-2023,3.50,-0.14,-3.85%,3.60,3.42,3.66,"8,477,400","29,754,674.00","8,896,983,403.00",,,,,,
28-เม.ย.-2023,3.64,-0.16,-4.21%,3.82,3.58,3.92,"26,827,500","101,315,736.00","8,926,738,077.00",,,,,,
21-เม.ย.-2023,3.80,-0.28,-6.86%,4.10,3.78,4.10,"37,579,200","146,699,988.00","9,028,053,813.00",,,,,,
14-เม.ย.-2023,4.08,-0.04,-0.97%,4.16,4.02,4.24,"43,390,000","179,987,742.00","9,174,753,801.00",,,,,,
07-เม.ย.-2023,4.12,-0.04,-0.96%,4.14,4.12,4.58,"151,392,900","645,682,884.00","9,354,741,543.00",,,,,,
31-มี.ค.-2023,4.16,+0.08,+1.96%,4.10,4.08,4.26,"34,814,300","145,278,702.00","10,000,424,427.00",,,,,,
24-มี.ค.-2023,4.08,+0.08,+2.00%,4.00,3.86,4.14,"21,391,800","85,928,686.00","9,855,145,725.00",,,,,,
17-มี.ค.-2023,4.00,-0.42,-9.50%,4.40,3.80,4.42,"40,879,700","165,955,418.00","9,769,217,039.00",,,,,,
10-มี.ค.-2023,4.42,+0.32,+7.80%,4.10,4.04,4.48,"67,614,500","290,920,006.00","9,935,172,457.00",,,,,,
03-มี.ค.-2023,4.10,+0.10,+2.50%,3.98,3.78,4.28,"56,554,900","226,670,588.00","9,644,252,451.00",,,,,,
24-ก.พ.-2023,4.00,-0.28,-6.54%,4.26,3.94,4.32,"50,157,700","206,292,682.00","9,417,581,863.00",,,,,,
17-ก.พ.-2023,4.28,-0.34,-7.36%,4.64,4.24,4.64,"42,468,900","187,821,634.00","9,623,874,545.00",,,,,,
10-ก.พ.-2023,4.62,+0.18,+4.05%,4.42,4.36,4.74,"82,301,100","375,626,658.00","9,811,696,179.00",,,,,,
03-ก.พ.-2023,4.44,+0.04,+0.91%,4.46,4.28,4.54,"90,627,900","401,924,814.00","9,436,069,521.00",,,,,,
27-ม.ค.-2023,4.40,+0.38,+9.45%,4.02,4.02,4.48,"128,177,600","542,659,438.00","9,034,144,707.00",,,,,,
20-ม.ค.-2023,4.02,+0.02,+0.50%,3.98,3.96,4.06,"26,046,500","104,381,352.00","8,491,485,269.00",,,,,,
13-ม.ค.-2023,4.00,+0.06,+1.52%,3.96,3.94,4.14,"46,703,100","188,075,004.00","8,387,103,917.00",,,,,,
06-ม.ค.-2023,3.94,+0.02,+0.51%,3.96,3.86,4.06,"30,902,800","122,926,490.00","8,199,028,913.00",,,,,,
30-ธ.ค.-2022,3.92,+0.10,+2.62%,3.86,3.86,4.00,"17,795,000","70,230,216.00","8,076,102,423.00",,,,,,
23-ธ.ค.-2022,3.82,-0.20,-4.98%,4.04,3.80,4.14,"69,105,200","276,633,038.00","8,005,872,207.00",,,,,,
16-ธ.ค.-2022,4.02,+0.14,+3.61%,3.90,3.90,4.06,"55,406,900","220,256,600.00","8,282,505,245.00",,,,,,
09-ธ.ค.-2022,3.88,+0.16,+4.30%,3.74,3.68,3.94,"62,042,400","237,594,668.00","8,062,248,645.00",,,,,,
02-ธ.ค.-2022,3.72,+0.06,+1.64%,3.66,3.54,3.86,"80,642,900","299,929,694.00","7,824,653,977.00",,,,,,
25-พ.ย.-2022,3.66,+0.48,+15.09%,3.16,3.10,3.84,"110,242,700","394,821,492.00","7,524,724,283.00",,,,,,
18-พ.ย.-2022,3.18,-0.10,-3.05%,3.28,3.10,3.28,"14,690,300","46,579,656.00","7,129,902,791.00",,,,,,
11-พ.ย.-2022,3.28,0.00,0.00%,3.28,3.22,3.38,"17,782,800","58,972,928.00","7,176,482,447.00",,,,,,
04-พ.ย.-2022,3.28,0.00,0.00%,3.30,3.16,3.34,"21,605,100","70,353,282.00","7,117,509,519.00",,,,,,
28-ต.ค.-2022,3.28,+0.06,+1.86%,3.26,3.18,3.44,"19,555,800","65,072,384.00","7,047,156,237.00",,,,,,
21-ต.ค.-2022,3.22,+0.26,+8.78%,3.00,2.96,3.34,"25,763,100","81,719,686.00","6,982,083,853.00",,,,,,
14-ต.ค.-2022,2.96,-0.16,-5.13%,3.06,2.92,3.10,"10,874,800","32,595,240.00","6,900,364,167.00",,,,,,
07-ต.ค.-2022,3.12,-0.08,-2.50%,3.20,3.04,3.28,"24,605,200","77,061,624.00","6,932,959,407.00",,,,,,
30-ก.ย.-2022,3.20,-0.28,-8.05%,3.48,3.18,3.48,"26,931,500","88,619,122.00","7,010,021,031.00",,,,,,
23-ก.ย.-2022,3.48,+0.12,+3.57%,3.38,3.30,3.60,"31,964,800","110,892,206.00","7,098,640,153.00",,,,,,
16-ก.ย.-2022,3.36,+0.06,+1.82%,3.30,3.30,3.50,"20,410,800","69,889,892.00","6,987,747,947.00",,,,,,
09-ก.ย.-2022,3.30,+0.02,+0.61%,3.30,3.28,3.36,"16,257,700","53,935,260.00","6,917,858,055.00",,,,,,
02-ก.ย.-2022,3.28,-0.22,-6.29%,3.46,3.28,3.48,"21,103,900","71,338,480.00","6,863,922,795.00",,,,,,
26-ส.ค.-2022,3.50,-0.06,-1.69%,3.56,3.48,3.58,"15,222,000","53,718,120.00","6,935,261,275.00",,,,,,
19-ส.ค.-2022,3.56,+0.10,+2.89%,3.46,3.46,3.64,"22,332,000","79,704,774.00","6,988,979,395.00",,,,,,
12-ส.ค.-2022,3.46,-0.04,-1.14%,3.52,3.44,3.54,"17,662,600","61,543,928.00","6,909,274,621.00",,,,,,
05-ส.ค.-2022,3.50,+0.06,+1.74%,3.46,3.40,3.52,"19,114,900","65,975,230.00","6,970,818,549.00",,,,,,
29-ก.ค.-2022,3.44,+0.18,+5.52%,3.26,3.24,3.48,"23,926,600","81,125,904.00","6,904,843,319.00",,,,,,
22-ก.ค.-2022,3.26,+0.06,+1.87%,3.22,3.18,3.30,"14,490,000","46,927,036.00","6,823,717,415.00",,,,,,
15-ก.ค.-2022,3.20,-0.20,-5.88%,3.42,3.14,3.46,"18,474,700","60,823,706.00","6,776,790,379.00",,,,,,
08-ก.ค.-2022,3.40,-0.26,-7.10%,3.68,3.36,3.70,"38,003,000","132,738,548.00","6,837,614,085.00",,,,,,
01-ก.ค.-2022,3.66,-0.20,-5.18%,3.90,3.62,3.96,"62,120,100","238,307,000.00","6,970,352,633.00",,,,,,
24-มิ.ย.-2022,3.86,+0.22,+6.04%,3.62,3.54,4.06,"109,651,500","422,526,762.00","7,208,659,633.00",,,,,,
17-มิ.ย.-2022,3.64,-0.18,-4.71%,3.76,3.50,3.82,"74,361,000","270,472,030.00","6,786,132,871.00",,,,,,
10-มิ.ย.-2022,3.82,-0.02,-0.52%,3.86,3.76,4.00,"68,177,200","264,856,598.00","7,056,604,901.00",,,,,,
03-มิ.ย.-2022,3.84,0.00,0.00%,3.86,3.76,3.90,"57,887,200","220,804,352.00","7,321,461,499.00",,,,,,
27-พ.ค.-2022,3.84,-0.22,-5.42%,4.08,3.82,4.08,"159,366,900","625,356,374.00","7,542,265,851.00",,,,,,
20-พ.ค.-2022,4.06,+0.38,+10.33%,3.70,3.64,4.06,"87,261,300","335,946,488.00","8,167,622,225.00",,,,,,
13-พ.ค.-2022,3.68,0.00,0.00%,3.72,3.66,3.94,"90,068,000","341,950,998.00","7,831,675,737.00",,,,,,
06-พ.ค.-2022,3.68,-0.20,-5.15%,3.82,3.62,3.88,"37,138,900","138,315,496.00","8,173,626,735.00",,,,,,
29-เม.ย.-2022,3.88,-0.18,-4.43%,4.02,3.80,4.04,"69,314,100","272,075,872.00","8,311,942,231.00",,,,,,
22-เม.ย.-2022,4.06,+0.14,+3.57%,3.98,3.82,4.10,"88,679,000","350,971,784.00","8,584,018,103.00",,,,,,
15-เม.ย.-2022,3.92,-0.78,-16.60%,4.72,3.70,5.00,"173,139,200","715,470,068.00","8,233,046,319.00",,,,,,
08-เม.ย.-2022,4.70,+0.48,+11.37%,4.22,4.20,4.96,"156,547,900","724,160,084.00","8,948,516,387.00",,,,,,
01-เม.ย.-2022,4.22,+0.24,+6.03%,4.00,3.96,4.34,"116,362,300","485,305,488.00","8,224,356,303.00",,,,,,
25-มี.ค.-2022,3.98,-0.06,-1.49%,4.04,3.94,4.22,"61,328,500","249,426,300.00","7,739,050,815.00",,,,,,
18-มี.ค.-2022,4.04,+0.04,+1.00%,4.04,3.86,4.22,"73,387,400","296,549,686.00","7,988,477,115.00",,,,,,
11-มี.ค.-2022,4.00,+0.16,+4.17%,3.82,3.58,4.10,"69,538,800","266,101,058.00","7,691,927,429.00",,,,,,
04-มี.ค.-2022,3.84,+0.40,+11.63%,3.54,3.54,4.38,"1,022,314,700","4,053,401,060.00","7,425,826,371.00",,,,,,
25-ก.พ.-2022,3.44,+0.24,+7.50%,3.18,3.04,3.44,"300,536,100","983,263,156.00","3,372,425,311.00",,,,,,
18-ก.พ.-2022,3.20,+0.34,+11.89%,2.84,2.82,3.24,"196,517,000","610,909,364.00","2,389,162,155.00",,,,,,
11-ก.พ.-2022,2.86,-0.06,-2.05%,2.94,2.80,3.00,"62,464,200","181,337,778.00","1,778,252,791.00",,,,,,
04-ก.พ.-2022,2.92,+0.16,+5.80%,2.78,2.76,3.06,"67,661,500","200,110,766.00","1,959,590,569.00",,,,,,
28-ม.ค.-2022,2.76,-0.16,-5.48%,2.92,2.68,2.92,"54,255,900","149,717,182.00","1,759,479,803.00",,,,,,
21-ม.ค.-2022,2.92,-0.04,-1.35%,2.96,2.86,2.98,"37,828,300","110,452,900.00","1,909,196,985.00",,,,,,
14-ม.ค.-2022,2.96,-0.04,-1.33%,3.00,2.92,3.14,"87,111,600","261,846,532.00","2,019,649,885.00",,,,,,
07-ม.ค.-2022,3.00,+0.04,+1.35%,2.96,2.92,3.06,"45,319,900","135,283,450.00","2,281,496,417.00",,,,,,
31-ธ.ค.-2021,2.96,-0.08,-2.63%,3.04,2.78,3.12,"98,934,300","289,903,630.00","2,146,212,967.00",,,,,,
24-ธ.ค.-2021,3.04,-0.10,-3.18%,3.14,3.00,3.24,"146,497,600","455,005,328.00","2,436,116,597.00",,,,,,
17-ธ.ค.-2021,3.14,-0.14,-4.27%,3.26,3.12,3.50,"375,240,700","1,252,647,936.00","2,891,121,925.00",,,,,,
10-ธ.ค.-2021,3.28,+0.36,+12.33%,2.96,2.90,3.42,"371,153,000","1,194,280,838.00","4,143,769,861.00",,,,,,
03-ธ.ค.-2021,2.92,+0.14,+5.04%,2.76,2.72,3.06,"211,247,900","616,318,242.00","2,949,489,023.00",,,,,,
26-พ.ย.-2021,2.78,-0.10,-3.47%,2.88,2.78,3.06,"159,712,400","469,065,628.00","2,333,170,781.00",,,,,,
19-พ.ย.-2021,2.88,-0.02,-0.69%,2.90,2.86,3.00,"78,068,500","227,265,808.00","2,802,236,409.00",,,,,,
12-พ.ย.-2021,2.90,+0.10,+3.57%,2.82,2.80,3.08,"224,871,700","660,953,268.00","3,029,502,217.00",,,,,,
05-พ.ย.-2021,2.80,-0.08,-2.78%,2.86,2.68,2.96,"185,443,100","526,493,246.00","2,368,548,949.00",,,,,,
29-ต.ค.-2021,2.88,+0.22,+8.27%,2.66,2.60,2.88,"134,784,600","371,585,970.00","2,895,042,195.00",,,,,,
22-ต.ค.-2021,2.66,-0.06,-2.21%,2.72,2.56,2.74,"65,609,800","172,947,138.00","2,523,456,225.00",,,,,,
15-ต.ค.-2021,2.72,-0.08,-2.86%,2.78,2.70,2.86,"89,769,100","249,769,768.00","2,696,403,363.00",,,,,,
08-ต.ค.-2021,2.80,+0.24,+9.37%,2.58,2.54,2.84,"145,459,600","399,325,188.00","2,946,173,131.00",,,,,,
01-ต.ค.-2021,2.56,-0.08,-3.03%,2.66,2.52,2.70,"61,319,100","160,069,672.00","2,546,847,943.00",,,,,,
24-ก.ย.-2021,2.64,+0.08,+3.13%,2.56,2.38,2.70,"95,363,100","247,708,224.00","2,706,917,615.00",,,,,,
17-ก.ย.-2021,2.56,-0.02,-0.78%,2.60,2.54,2.64,"48,762,100","125,781,580.00","2,459,209,391.00",,,,,,
10-ก.ย.-2021,2.58,-0.04,-1.53%,2.64,2.54,2.68,"51,740,000","135,154,150.00","2,584,990,971.00",,,,,,
03-ก.ย.-2021,2.62,-0.12,-4.38%,2.76,2.58,2.82,"92,718,200","251,206,152.00","2,720,145,121.00",,,,,,
27-ส.ค.-2021,2.74,+0.08,+3.01%,2.66,2.62,2.78,"72,873,600","197,129,286.00","2,971,351,273.00",,,,,,
20-ส.ค.-2021,2.66,-0.16,-5.67%,2.86,2.54,2.88,"71,955,900","189,799,924.00","2,774,221,987.00",,,,,,
13-ส.ค.-2021,2.82,-0.14,-4.73%,3.00,2.80,3.18,"80,457,500","242,071,486.00","2,964,021,911.00",,,,,,
06-ส.ค.-2021,2.96,+0.02,+0.68%,2.90,2.84,3.06,"38,697,000","114,888,674.00","3,206,093,397.00",,,,,,
30-ก.ค.-2021,2.94,-0.02,-0.68%,2.92,2.90,3.04,"27,206,600","80,543,698.00","3,091,204,723.00",,,,,,
23-ก.ค.-2021,2.96,-0.16,-5.13%,3.06,2.92,3.12,"37,381,100","112,471,520.00","3,171,748,421.00",,,,,,
16-ก.ค.-2021,3.12,+0.16,+5.41%,2.96,2.94,3.22,"75,977,700","237,242,114.00","3,284,219,941.00",,,,,,
09-ก.ค.-2021,2.96,-0.12,-3.90%,3.10,2.84,3.16,"48,223,300","145,288,176.00","3,046,977,827.00",,,,,,
02-ก.ค.-2021,3.08,+0.04,+1.32%,2.96,2.96,3.18,"30,844,000","95,009,296.00","3,192,266,003.00",,,,,,
25-มิ.ย.-2021,3.04,-0.20,-6.17%,3.16,3.00,3.26,"79,327,100","249,343,616.00","3,097,256,707.00",,,,,,
18-มิ.ย.-2021,3.24,+0.10,+3.18%,3.16,3.12,3.44,"251,614,400","830,136,238.00","3,346,600,323.00",,,,,,
11-มิ.ย.-2021,3.14,+0.16,+5.37%,3.00,3.00,3.30,"174,615,000","553,392,284.00","2,516,464,085.00",,,,,,
04-มิ.ย.-2021,2.98,-0.12,-3.87%,3.12,2.92,3.16,"130,512,800","391,570,510.00","1,963,071,801.00",,,,,,
28-พ.ค.-2021,3.10,-0.12,-3.73%,3.20,2.96,3.30,"128,940,500","401,405,466.00","2,354,642,311.00",,,,,,
21-พ.ค.-2021,3.22,-0.12,-3.59%,3.26,3.12,3.46,"116,980,800","385,235,078.00","2,756,047,777.00",,,,,,
14-พ.ค.-2021,3.34,-0.26,-7.22%,3.60,2.50,3.76,"137,731,300","475,168,490.00","3,141,282,855.00",,,,,,
07-พ.ค.-2021,3.60,-0.10,-2.70%,3.64,3.48,3.82,"78,895,300","284,184,454.00","3,616,451,345.00",,,,,,
30-เม.ย.-2021,3.70,+0.60,+19.35%,3.08,3.08,3.84,"476,098,300","1,637,332,306.00","3,900,635,799.00",,,,,,
23-เม.ย.-2021,3.10,+0.02,+0.65%,3.10,3.08,3.28,"119,024,900","379,547,384.00","2,263,303,493.00",,,,,,
16-เม.ย.-2021,3.08,-0.12,-3.75%,3.16,3.02,3.22,"39,520,900","123,439,518.00","1,883,756,109.00",,,,,,
