Exchange Date,Close,Company name,Fraud
23-มิ.ย.-2023,0.91,AKR,0
16-มิ.ย.-2023,0.93,AKR,0
09-มิ.ย.-2023,0.95,AKR,0
02-มิ.ย.-2023,0.94,AKR,0
26-พ.ค.-2023,0.93,AKR,0
19-พ.ค.-2023,0.96,AKR,0
12-พ.ค.-2023,0.95,AKR,0
05-พ.ค.-2023,0.98,AKR,0
28-เม.ย.-2023,0.97,AKR,0
21-เม.ย.-2023,0.98,AKR,0
14-เม.ย.-2023,1.01,AKR,0
07-เม.ย.-2023,0.98,AKR,0
31-มี.ค.-2023,0.99,AKR,0
24-มี.ค.-2023,0.99,AKR,0
17-มี.ค.-2023,0.99,AKR,0
10-มี.ค.-2023,1.02,AKR,0
03-มี.ค.-2023,1.01,AKR,0
24-ก.พ.-2023,0.96,AKR,0
17-ก.พ.-2023,0.96,AKR,0
10-ก.พ.-2023,0.99,AKR,0
03-ก.พ.-2023,1.0,AKR,0
27-ม.ค.-2023,0.99,AKR,0
20-ม.ค.-2023,0.98,AKR,0
13-ม.ค.-2023,0.93,AKR,0
06-ม.ค.-2023,0.88,AKR,0
30-ธ.ค.-2022,0.88,AKR,0
23-ธ.ค.-2022,0.87,AKR,0
16-ธ.ค.-2022,0.87,AKR,0
09-ธ.ค.-2022,0.87,AKR,0
02-ธ.ค.-2022,0.89,AKR,0
25-พ.ย.-2022,0.86,AKR,0
18-พ.ย.-2022,0.9,AKR,0
11-พ.ย.-2022,0.95,AKR,0
04-พ.ย.-2022,0.96,AKR,0
28-ต.ค.-2022,0.97,AKR,0
21-ต.ค.-2022,0.97,AKR,0
14-ต.ค.-2022,0.97,AKR,0
07-ต.ค.-2022,0.97,AKR,0
30-ก.ย.-2022,0.97,AKR,0
23-ก.ย.-2022,1.0,AKR,0
16-ก.ย.-2022,0.99,AKR,0
09-ก.ย.-2022,0.98,AKR,0
02-ก.ย.-2022,0.99,AKR,0
26-ส.ค.-2022,1.0,AKR,0
19-ส.ค.-2022,1.0,AKR,0
12-ส.ค.-2022,0.99,AKR,0
05-ส.ค.-2022,0.99,AKR,0
29-ก.ค.-2022,1.0,AKR,0
22-ก.ค.-2022,0.99,AKR,0
15-ก.ค.-2022,0.98,AKR,0
08-ก.ค.-2022,0.98,AKR,0
01-ก.ค.-2022,1.01,AKR,0
24-มิ.ย.-2022,0.99,AKR,0
17-มิ.ย.-2022,0.99,AKR,0
10-มิ.ย.-2022,1.03,AKR,0
03-มิ.ย.-2022,1.01,AKR,0
27-พ.ค.-2022,1.0,AKR,0
20-พ.ค.-2022,0.99,AKR,0
13-พ.ค.-2022,0.95,AKR,0
06-พ.ค.-2022,1.01,AKR,0
29-เม.ย.-2022,1.02,AKR,0
22-เม.ย.-2022,1.02,AKR,0
15-เม.ย.-2022,1.01,AKR,0
08-เม.ย.-2022,1.03,AKR,0
01-เม.ย.-2022,1.06,AKR,0
25-มี.ค.-2022,1.02,AKR,0
18-มี.ค.-2022,1.02,AKR,0
11-มี.ค.-2022,1.02,AKR,0
04-มี.ค.-2022,1.01,AKR,0
25-ก.พ.-2022,1.03,AKR,0
18-ก.พ.-2022,1.03,AKR,0
11-ก.พ.-2022,1.03,AKR,0
04-ก.พ.-2022,1.03,AKR,0
28-ม.ค.-2022,1.03,AKR,0
21-ม.ค.-2022,1.1,AKR,0
14-ม.ค.-2022,1.14,AKR,0
07-ม.ค.-2022,1.09,AKR,0
31-ธ.ค.-2021,1.04,AKR,0
24-ธ.ค.-2021,1.07,AKR,0
17-ธ.ค.-2021,1.11,AKR,0
10-ธ.ค.-2021,1.1,AKR,0
03-ธ.ค.-2021,1.04,AKR,0
26-พ.ย.-2021,1.04,AKR,0
19-พ.ย.-2021,1.01,AKR,0
12-พ.ย.-2021,1.01,AKR,0
05-พ.ย.-2021,1.0,AKR,0
29-ต.ค.-2021,1.03,AKR,0
22-ต.ค.-2021,1.06,AKR,0
15-ต.ค.-2021,1.03,AKR,0
08-ต.ค.-2021,1.03,AKR,0
01-ต.ค.-2021,1.03,AKR,0
24-ก.ย.-2021,1.02,AKR,0
17-ก.ย.-2021,1.03,AKR,0
10-ก.ย.-2021,1.06,AKR,0
03-ก.ย.-2021,1.1,AKR,0
27-ส.ค.-2021,1.02,AKR,0
20-ส.ค.-2021,0.99,AKR,0
13-ส.ค.-2021,0.97,AKR,0
06-ส.ค.-2021,1.01,AKR,0
30-ก.ค.-2021,0.97,AKR,0
23-ก.ค.-2021,1.03,AKR,0
16-ก.ค.-2021,1.06,AKR,0
09-ก.ค.-2021,1.03,AKR,0
02-ก.ค.-2021,1.05,AKR,0
25-มิ.ย.-2021,1.03,AKR,0
18-มิ.ย.-2021,1.03,AKR,0
11-มิ.ย.-2021,1.05,AKR,0
04-มิ.ย.-2021,1.05,AKR,0
28-พ.ค.-2021,1.04,AKR,0
21-พ.ค.-2021,1.05,AKR,0
14-พ.ค.-2021,1.09,AKR,0
07-พ.ค.-2021,1.11,AKR,0
30-เม.ย.-2021,1.11,AKR,0
23-เม.ย.-2021,1.12,AKR,0
16-เม.ย.-2021,0.86,AKR,0
09-เม.ย.-2021,0.92,AKR,0
02-เม.ย.-2021,0.94,AKR,0
26-มี.ค.-2021,0.89,AKR,0
19-มี.ค.-2021,0.83,AKR,0
12-มี.ค.-2021,0.82,AKR,0
05-มี.ค.-2021,0.77,AKR,0
26-ก.พ.-2021,0.71,AKR,0
19-ก.พ.-2021,0.67,AKR,0
12-ก.พ.-2021,0.69,AKR,0
05-ก.พ.-2021,0.7,AKR,0
29-ม.ค.-2021,0.63,AKR,0
22-ม.ค.-2021,0.64,AKR,0
15-ม.ค.-2021,0.63,AKR,0
08-ม.ค.-2021,0.66,AKR,0
01-ม.ค.-2021,0.54,AKR,0
25-ธ.ค.-2020,0.55,AKR,0
18-ธ.ค.-2020,0.57,AKR,0
11-ธ.ค.-2020,0.51,AKR,0
04-ธ.ค.-2020,0.51,AKR,0
27-พ.ย.-2020,0.52,AKR,0
20-พ.ย.-2020,0.51,AKR,0
13-พ.ย.-2020,0.5,AKR,0
06-พ.ย.-2020,0.48,AKR,0
30-ต.ค.-2020,0.46,AKR,0
23-ต.ค.-2020,0.47,AKR,0
16-ต.ค.-2020,0.48,AKR,0
09-ต.ค.-2020,0.49,AKR,0
02-ต.ค.-2020,0.47,AKR,0
25-ก.ย.-2020,0.47,AKR,0
18-ก.ย.-2020,0.49,AKR,0
11-ก.ย.-2020,0.46,AKR,0
04-ก.ย.-2020,0.48,AKR,0
28-ส.ค.-2020,0.49,AKR,0
21-ส.ค.-2020,0.45,AKR,0
14-ส.ค.-2020,0.52,AKR,0
07-ส.ค.-2020,0.53,AKR,0
31-ก.ค.-2020,0.53,AKR,0
24-ก.ค.-2020,0.54,AKR,0
17-ก.ค.-2020,0.52,AKR,0
10-ก.ค.-2020,0.56,AKR,0
03-ก.ค.-2020,0.55,AKR,0
26-มิ.ย.-2020,0.52,AKR,0
19-มิ.ย.-2020,0.53,AKR,0
12-มิ.ย.-2020,0.52,AKR,0
05-มิ.ย.-2020,0.54,AKR,0
29-พ.ค.-2020,0.52,AKR,0
22-พ.ค.-2020,0.51,AKR,0
15-พ.ค.-2020,0.51,AKR,0
08-พ.ค.-2020,0.54,AKR,0
01-พ.ค.-2020,0.57,AKR,0
24-เม.ย.-2020,0.5,AKR,0
17-เม.ย.-2020,0.46,AKR,0
10-เม.ย.-2020,0.47,AKR,0
03-เม.ย.-2020,0.4,AKR,0
27-มี.ค.-2020,0.37,AKR,0
20-มี.ค.-2020,0.35,AKR,0
13-มี.ค.-2020,0.39,AKR,0
06-มี.ค.-2020,0.5,AKR,0
28-ก.พ.-2020,0.49,AKR,0
21-ก.พ.-2020,0.61,AKR,0
14-ก.พ.-2020,0.6,AKR,0
07-ก.พ.-2020,0.61,AKR,0
31-ม.ค.-2020,0.61,AKR,0
24-ม.ค.-2020,0.65,AKR,0
17-ม.ค.-2020,0.62,AKR,0
10-ม.ค.-2020,0.59,AKR,0
03-ม.ค.-2020,0.61,AKR,0
27-ธ.ค.-2019,0.6,AKR,0
20-ธ.ค.-2019,0.6,AKR,0
13-ธ.ค.-2019,0.61,AKR,0
06-ธ.ค.-2019,0.64,AKR,0
29-พ.ย.-2019,0.67,AKR,0
22-พ.ย.-2019,0.67,AKR,0
15-พ.ย.-2019,0.66,AKR,0
08-พ.ย.-2019,0.67,AKR,0
01-พ.ย.-2019,0.68,AKR,0
25-ต.ค.-2019,0.67,AKR,0
18-ต.ค.-2019,0.72,AKR,0
11-ต.ค.-2019,0.74,AKR,0
04-ต.ค.-2019,0.75,AKR,0
27-ก.ย.-2019,0.75,AKR,0
20-ก.ย.-2019,0.76,AKR,0
13-ก.ย.-2019,0.78,AKR,0
06-ก.ย.-2019,0.77,AKR,0
30-ส.ค.-2019,0.78,AKR,0
23-ส.ค.-2019,0.78,AKR,0
16-ส.ค.-2019,0.79,AKR,0
09-ส.ค.-2019,0.78,AKR,0
02-ส.ค.-2019,0.78,AKR,0
26-ก.ค.-2019,0.8,AKR,0
19-ก.ค.-2019,0.81,AKR,0
12-ก.ค.-2019,0.8,AKR,0
05-ก.ค.-2019,0.82,AKR,0
28-มิ.ย.-2019,0.77,AKR,0
21-มิ.ย.-2019,0.77,AKR,0
14-มิ.ย.-2019,0.71,AKR,0
07-มิ.ย.-2019,0.72,AKR,0
31-พ.ค.-2019,0.7,AKR,0
24-พ.ค.-2019,0.7,AKR,0
17-พ.ค.-2019,0.7,AKR,0
10-พ.ค.-2019,0.81,AKR,0
03-พ.ค.-2019,0.82,AKR,0
26-เม.ย.-2019,0.79,AKR,0
19-เม.ย.-2019,0.8,AKR,0
12-เม.ย.-2019,0.8,AKR,0
05-เม.ย.-2019,0.8,AKR,0
29-มี.ค.-2019,0.8,AKR,0
22-มี.ค.-2019,0.81,AKR,0
15-มี.ค.-2019,0.81,AKR,0
08-มี.ค.-2019,0.8,AKR,0
01-มี.ค.-2019,0.8,AKR,0
22-ก.พ.-2019,0.87,AKR,0
15-ก.พ.-2019,0.87,AKR,0
08-ก.พ.-2019,0.89,AKR,0
01-ก.พ.-2019,0.87,AKR,0
25-ม.ค.-2019,0.79,AKR,0
18-ม.ค.-2019,0.8,AKR,0
11-ม.ค.-2019,0.81,AKR,0
04-ม.ค.-2019,0.79,AKR,0
28-ธ.ค.-2018,0.79,AKR,0
21-ธ.ค.-2018,0.82,AKR,0
14-ธ.ค.-2018,0.85,AKR,0
07-ธ.ค.-2018,0.88,AKR,0
30-พ.ย.-2018,0.91,AKR,0
23-พ.ย.-2018,0.8,AKR,0
16-พ.ย.-2018,0.87,AKR,0
09-พ.ย.-2018,0.93,AKR,0
02-พ.ย.-2018,0.94,AKR,0
26-ต.ค.-2018,0.94,AKR,0
19-ต.ค.-2018,0.97,AKR,0
12-ต.ค.-2018,0.99,AKR,0
05-ต.ค.-2018,1.01,AKR,0
28-ก.ย.-2018,1.02,AKR,0
21-ก.ย.-2018,1.04,AKR,0
14-ก.ย.-2018,1.02,AKR,0
07-ก.ย.-2018,1.0,AKR,0
31-ส.ค.-2018,1.04,AKR,0
24-ส.ค.-2018,1.0,AKR,0
17-ส.ค.-2018,1.01,AKR,0
10-ส.ค.-2018,1.02,AKR,0
03-ส.ค.-2018,1.07,AKR,0
27-ก.ค.-2018,1.09,AKR,0
20-ก.ค.-2018,1.1,AKR,0
13-ก.ค.-2018,1.7,AKR,0
06-ก.ค.-2018,1.69,AKR,0
29-มิ.ย.-2018,1.6,AKR,0
22-มิ.ย.-2018,1.63,AKR,0
15-มิ.ย.-2018,1.43,AKR,0
08-มิ.ย.-2018,1.32,AKR,0
01-มิ.ย.-2018,1.3,AKR,0
25-พ.ค.-2018,1.35,AKR,0
18-พ.ค.-2018,1.17,AKR,0
11-พ.ค.-2018,1.19,AKR,0
04-พ.ค.-2018,1.07,AKR,0
27-เม.ย.-2018,1.07,AKR,0
20-เม.ย.-2018,1.03,AKR,0
13-เม.ย.-2018,1.02,AKR,0
06-เม.ย.-2018,0.97,AKR,0
30-มี.ค.-2018,1.02,AKR,0
23-มี.ค.-2018,1.01,AKR,0
16-มี.ค.-2018,0.99,AKR,0
09-มี.ค.-2018,0.98,AKR,0
02-มี.ค.-2018,1.02,AKR,0
23-ก.พ.-2018,1.07,AKR,0
16-ก.พ.-2018,1.08,AKR,0
09-ก.พ.-2018,1.06,AKR,0
02-ก.พ.-2018,1.08,AKR,0
26-ม.ค.-2018,1.1,AKR,0
19-ม.ค.-2018,1.07,AKR,0
12-ม.ค.-2018,1.09,AKR,0
05-ม.ค.-2018,1.04,AKR,0
29-ธ.ค.-2017,1.05,AKR,0
22-ธ.ค.-2017,1.08,AKR,0
15-ธ.ค.-2017,1.03,AKR,0
08-ธ.ค.-2017,1.04,AKR,0
01-ธ.ค.-2017,1.09,AKR,0
24-พ.ย.-2017,1.04,AKR,0
17-พ.ย.-2017,1.13,AKR,0
10-พ.ย.-2017,1.09,AKR,0
03-พ.ย.-2017,1.0,AKR,0
27-ต.ค.-2017,0.98,AKR,0
20-ต.ค.-2017,0.99,AKR,0
13-ต.ค.-2017,0.98,AKR,0
06-ต.ค.-2017,0.98,AKR,0
29-ก.ย.-2017,0.99,AKR,0
22-ก.ย.-2017,1.01,AKR,0
15-ก.ย.-2017,0.99,AKR,0
08-ก.ย.-2017,0.97,AKR,0
01-ก.ย.-2017,0.97,AKR,0
25-ส.ค.-2017,0.97,AKR,0
18-ส.ค.-2017,1.0,AKR,0
11-ส.ค.-2017,0.99,AKR,0
04-ส.ค.-2017,1.0,AKR,0
28-ก.ค.-2017,0.99,AKR,0
21-ก.ค.-2017,1.01,AKR,0
14-ก.ค.-2017,1.0,AKR,0
07-ก.ค.-2017,1.02,AKR,0
30-มิ.ย.-2017,1.03,AKR,0
23-มิ.ย.-2017,1.02,AKR,0
16-มิ.ย.-2017,1.04,AKR,0
09-มิ.ย.-2017,1.01,AKR,0
02-มิ.ย.-2017,1.03,AKR,0
26-พ.ค.-2017,1.03,AKR,0
19-พ.ค.-2017,1.04,AKR,0
12-พ.ค.-2017,1.04,AKR,0
05-พ.ค.-2017,1.09,AKR,0
28-เม.ย.-2017,1.09,AKR,0
21-เม.ย.-2017,1.11,AKR,0
14-เม.ย.-2017,1.12,AKR,0
07-เม.ย.-2017,1.12,AKR,0
31-มี.ค.-2017,1.12,AKR,0
24-มี.ค.-2017,1.11,AKR,0
17-มี.ค.-2017,1.12,AKR,0
10-มี.ค.-2017,1.11,AKR,0
03-มี.ค.-2017,1.12,AKR,0
24-ก.พ.-2017,1.13,AKR,0
17-ก.พ.-2017,1.16,AKR,0
10-ก.พ.-2017,1.17,AKR,0
03-ก.พ.-2017,1.17,AKR,0
27-ม.ค.-2017,1.2,AKR,0
20-ม.ค.-2017,1.17,AKR,0
13-ม.ค.-2017,1.21,AKR,0
06-ม.ค.-2017,1.19,AKR,0
30-ธ.ค.-2016,1.17,AKR,0
23-ธ.ค.-2016,1.16,AKR,0
16-ธ.ค.-2016,1.14,AKR,0
09-ธ.ค.-2016,1.14,AKR,0
02-ธ.ค.-2016,1.14,AKR,0
25-พ.ย.-2016,1.15,AKR,0
18-พ.ย.-2016,1.12,AKR,0
11-พ.ย.-2016,1.14,AKR,0
04-พ.ย.-2016,1.16,AKR,0
28-ต.ค.-2016,1.15,AKR,0
21-ต.ค.-2016,1.13,AKR,0
14-ต.ค.-2016,1.06,AKR,0
07-ต.ค.-2016,1.2,AKR,0
30-ก.ย.-2016,1.2,AKR,0
23-ก.ย.-2016,1.23,AKR,0
16-ก.ย.-2016,1.24,AKR,0
09-ก.ย.-2016,1.19,AKR,0
02-ก.ย.-2016,1.3,AKR,0
26-ส.ค.-2016,1.34,AKR,0
19-ส.ค.-2016,1.31,AKR,0
12-ส.ค.-2016,1.36,AKR,0
05-ส.ค.-2016,1.38,AKR,0
29-ก.ค.-2016,1.41,AKR,0
22-ก.ค.-2016,1.4,AKR,0
15-ก.ค.-2016,1.36,AKR,0
08-ก.ค.-2016,1.39,AKR,0
01-ก.ค.-2016,1.32,AKR,0
24-มิ.ย.-2016,1.3,AKR,0
17-มิ.ย.-2016,1.34,AKR,0
10-มิ.ย.-2016,1.35,AKR,0
03-มิ.ย.-2016,1.36,AKR,0
27-พ.ค.-2016,1.35,AKR,0
20-พ.ค.-2016,1.36,AKR,0
13-พ.ค.-2016,1.36,AKR,0
06-พ.ค.-2016,1.42,AKR,0
29-เม.ย.-2016,1.42,AKR,0
22-เม.ย.-2016,1.48,AKR,0
15-เม.ย.-2016,1.38,AKR,0
08-เม.ย.-2016,1.37,AKR,0
01-เม.ย.-2016,1.42,AKR,0
25-มี.ค.-2016,1.45,AKR,0
18-มี.ค.-2016,1.44,AKR,0
11-มี.ค.-2016,1.49,AKR,0
04-มี.ค.-2016,1.38,AKR,0
26-ก.พ.-2016,1.42,AKR,0
19-ก.พ.-2016,1.4,AKR,0
12-ก.พ.-2016,1.36,AKR,0
05-ก.พ.-2016,1.33,AKR,0
29-ม.ค.-2016,1.34,AKR,0
22-ม.ค.-2016,1.38,AKR,0
15-ม.ค.-2016,1.3,AKR,0
08-ม.ค.-2016,1.32,AKR,0
01-ม.ค.-2016,1.37,AKR,0
25-ธ.ค.-2015,1.35,AKR,0
18-ธ.ค.-2015,1.38,AKR,0
11-ธ.ค.-2015,1.33,AKR,0
04-ธ.ค.-2015,1.46,AKR,0
27-พ.ย.-2015,1.63,AKR,0
20-พ.ย.-2015,1.75,AKR,0
13-พ.ย.-2015,1.79,AKR,0
06-พ.ย.-2015,1.85,AKR,0
30-ต.ค.-2015,1.81,AKR,0
23-ต.ค.-2015,1.84,AKR,0
16-ต.ค.-2015,1.83,AKR,0
09-ต.ค.-2015,1.85,AKR,0
02-ต.ค.-2015,1.79,AKR,0
25-ก.ย.-2015,1.85,AKR,0
18-ก.ย.-2015,1.85,AKR,0
11-ก.ย.-2015,1.85,AKR,0
04-ก.ย.-2015,1.85,AKR,0
28-ส.ค.-2015,1.77,AKR,0
21-ส.ค.-2015,1.89,AKR,0
14-ส.ค.-2015,1.89,AKR,0
07-ส.ค.-2015,1.97,AKR,0
31-ก.ค.-2015,1.82,AKR,0
24-ก.ค.-2015,1.85,AKR,0
17-ก.ค.-2015,2.07,AKR,0
10-ก.ค.-2015,2.17,AKR,0
03-ก.ค.-2015,1.93,AKR,0
26-มิ.ย.-2015,1.89,AKR,0
19-มิ.ย.-2015,1.87,AKR,0
12-มิ.ย.-2015,1.9,AKR,0
05-มิ.ย.-2015,1.83,AKR,0
29-พ.ค.-2015,1.84,AKR,0
22-พ.ค.-2015,1.95,AKR,0
15-พ.ค.-2015,1.84,AKR,0
08-พ.ค.-2015,1.88,AKR,0
01-พ.ค.-2015,2.23,AKR,0
24-เม.ย.-2015,2.61,AKR,0
17-เม.ย.-2015,2.57,AKR,0
10-เม.ย.-2015,2.53,AKR,0
03-เม.ย.-2015,2.47,AKR,0
27-มี.ค.-2015,2.39,AKR,0
20-มี.ค.-2015,2.61,AKR,0
13-มี.ค.-2015,2.89,AKR,0
06-มี.ค.-2015,2.99,AKR,0
27-ก.พ.-2015,2.97,AKR,0
20-ก.พ.-2015,2.91,AKR,0
13-ก.พ.-2015,3.01,AKR,0
06-ก.พ.-2015,3.05,AKR,0
30-ม.ค.-2015,2.97,AKR,0
23-ม.ค.-2015,3.07,AKR,0
16-ม.ค.-2015,2.89,AKR,0
09-ม.ค.-2015,2.71,AKR,0
02-ม.ค.-2015,2.49,AKR,0
26-ธ.ค.-2014,2.53,AKR,0
19-ธ.ค.-2014,2.41,AKR,0
12-ธ.ค.-2014,2.57,AKR,0
05-ธ.ค.-2014,2.73,AKR,0
28-พ.ย.-2014,2.67,AKR,0
21-พ.ย.-2014,2.71,AKR,0
14-พ.ย.-2014,2.69,AKR,0
07-พ.ย.-2014,2.71,AKR,0
31-ต.ค.-2014,2.25,AKR,0
24-ต.ค.-2014,2.13,AKR,0
17-ต.ค.-2014,2.15,AKR,0
10-ต.ค.-2014,2.31,AKR,0
03-ต.ค.-2014,2.25,AKR,0
26-ก.ย.-2014,2.39,AKR,0
27-ก.ย.-2024,1.42,ACE,0
20-ก.ย.-2024,1.43,ACE,0
13-ก.ย.-2024,1.43,ACE,0
06-ก.ย.-2024,1.47,ACE,0
30-ส.ค.-2024,1.4,ACE,0
23-ส.ค.-2024,1.35,ACE,0
16-ส.ค.-2024,1.32,ACE,0
09-ส.ค.-2024,1.3,ACE,0
02-ส.ค.-2024,1.31,ACE,0
26-ก.ค.-2024,1.31,ACE,0
19-ก.ค.-2024,1.31,ACE,0
12-ก.ค.-2024,1.34,ACE,0
05-ก.ค.-2024,1.31,ACE,0
28-มิ.ย.-2024,1.33,ACE,0
21-มิ.ย.-2024,1.27,ACE,0
14-มิ.ย.-2024,1.32,ACE,0
07-มิ.ย.-2024,1.34,ACE,0
31-พ.ค.-2024,1.37,ACE,0
24-พ.ค.-2024,1.37,ACE,0
17-พ.ค.-2024,1.39,ACE,0
10-พ.ค.-2024,1.38,ACE,0
03-พ.ค.-2024,1.4,ACE,0
26-เม.ย.-2024,1.39,ACE,0
19-เม.ย.-2024,1.38,ACE,0
12-เม.ย.-2024,1.4,ACE,0
05-เม.ย.-2024,1.38,ACE,0
29-มี.ค.-2024,1.43,ACE,0
22-มี.ค.-2024,1.45,ACE,0
15-มี.ค.-2024,1.47,ACE,0
08-มี.ค.-2024,1.47,ACE,0
01-มี.ค.-2024,1.45,ACE,0
23-ก.พ.-2024,1.47,ACE,0
16-ก.พ.-2024,1.46,ACE,0
09-ก.พ.-2024,1.5,ACE,0
02-ก.พ.-2024,1.55,ACE,0
26-ม.ค.-2024,1.55,ACE,0
19-ม.ค.-2024,1.53,ACE,0
12-ม.ค.-2024,1.62,ACE,0
05-ม.ค.-2024,1.56,ACE,0
29-ธ.ค.-2023,1.53,ACE,0
22-ธ.ค.-2023,1.45,ACE,0
15-ธ.ค.-2023,1.46,ACE,0
08-ธ.ค.-2023,1.48,ACE,0
01-ธ.ค.-2023,1.47,ACE,0
24-พ.ย.-2023,1.48,ACE,0
17-พ.ย.-2023,1.57,ACE,0
10-พ.ย.-2023,1.48,ACE,0
03-พ.ย.-2023,1.52,ACE,0
27-ต.ค.-2023,1.43,ACE,0
20-ต.ค.-2023,1.43,ACE,0
13-ต.ค.-2023,1.52,ACE,0
06-ต.ค.-2023,1.57,ACE,0
29-ก.ย.-2023,1.6,ACE,0
22-ก.ย.-2023,1.63,ACE,0
15-ก.ย.-2023,1.71,ACE,0
08-ก.ย.-2023,1.72,ACE,0
01-ก.ย.-2023,1.75,ACE,0
25-ส.ค.-2023,1.81,ACE,0
18-ส.ค.-2023,1.74,ACE,0
11-ส.ค.-2023,1.78,ACE,0
04-ส.ค.-2023,1.82,ACE,0
28-ก.ค.-2023,1.89,ACE,0
21-ก.ค.-2023,1.86,ACE,0
14-ก.ค.-2023,1.84,ACE,0
07-ก.ค.-2023,1.88,ACE,0
30-มิ.ย.-2023,1.95,ACE,0
23-มิ.ย.-2023,1.89,ACE,0
16-มิ.ย.-2023,2.02,ACE,0
09-มิ.ย.-2023,1.98,ACE,0
02-มิ.ย.-2023,1.94,ACE,0
26-พ.ค.-2023,1.96,ACE,0
19-พ.ค.-2023,1.94,ACE,0
12-พ.ค.-2023,2.1,ACE,0
05-พ.ค.-2023,2.0,ACE,0
28-เม.ย.-2023,2.0,ACE,0
21-เม.ย.-2023,2.18,ACE,0
14-เม.ย.-2023,2.24,ACE,0
07-เม.ย.-2023,2.28,ACE,0
31-มี.ค.-2023,2.28,ACE,0
24-มี.ค.-2023,2.38,ACE,0
17-มี.ค.-2023,2.22,ACE,0
10-มี.ค.-2023,2.44,ACE,0
03-มี.ค.-2023,2.42,ACE,0
24-ก.พ.-2023,2.46,ACE,0
17-ก.พ.-2023,2.46,ACE,0
10-ก.พ.-2023,2.48,ACE,0
03-ก.พ.-2023,2.54,ACE,0
27-ม.ค.-2023,2.56,ACE,0
20-ม.ค.-2023,2.66,ACE,0
13-ม.ค.-2023,2.68,ACE,0
06-ม.ค.-2023,2.66,ACE,0
30-ธ.ค.-2022,2.7,ACE,0
23-ธ.ค.-2022,2.56,ACE,0
16-ธ.ค.-2022,2.64,ACE,0
09-ธ.ค.-2022,2.66,ACE,0
02-ธ.ค.-2022,2.7,ACE,0
25-พ.ย.-2022,2.68,ACE,0
18-พ.ย.-2022,2.7,ACE,0
11-พ.ย.-2022,2.68,ACE,0
04-พ.ย.-2022,2.72,ACE,0
28-ต.ค.-2022,2.72,ACE,0
21-ต.ค.-2022,2.7,ACE,0
14-ต.ค.-2022,2.66,ACE,0
07-ต.ค.-2022,2.68,ACE,0
30-ก.ย.-2022,2.68,ACE,0
23-ก.ย.-2022,2.7,ACE,0
