Period End Date,Total Revenue,Provision for Income Taxes,Net Income,Net Income Before Taxes,Revenue,Minority Interest,Inc Tax Ex Impact of Sp Items,Normalized EBITDA,"Other, Net",Net Income Before Extra. Items,Cost of Revenue,Net Income After Taxes,Diluted Normalized EPS,Total Operating Expense,Diluted EPS Excluding ExtraOrd Items,Diluted Weighted Average Shares,DPS - Common Stock Primary Issue,"Minority Interest, Supplemental",Normalized Income Before Taxes,Basic EPS Excluding Extraordinary Items,"Selling/General/Admin. Expenses, Total",Basic Weighted Average Shares,Selling/General/Administrative Expense,Income Available to Com Excl ExtraOrd,Income Available to Com Incl ExtraOrd,Normalized Income After Taxes,Normalized EBIT,"Depreciation, Supplemental",Normalized Inc. Avail to Com.,Diluted EPS Including ExtraOrd Items,Basic EPS Including Extraordinary Items,Basic Normalized EPS,"Other Operating Expenses, Total",Operating Income,"Interest Inc.(Exp.),Net-Non-Op., Total","Cost of Revenue, Total",Diluted Net Income,Company name,Fraud
2007-09-30,0.6236666909934236,0.8406116207951071,0.4317940327543004,0.5052305266364434,0.6236666909934236,0.7990353697749196,0.7329413456226778,0.2708695093947258,0.5584822188191255,0.4317940327543004,0.6187683009893945,0.4317940327543004,0.375,0.7170305608251148,0.41538461538461535,0.4938224932117973,0.0,0.7990353697749196,0.33113091460677635,0.41538461538461535,0.40037884997176837,0.4938224932117973,0.3990933650808187,0.4317940327543004,0.4317940327543004,0.27862054836885974,0.30584917177074783,0.30904958200100163,0.27862054836885974,0.41538461538461535,0.41538461538461535,0.375,0.8480260438197602,0.4963843914339306,0.7257843112786082,0.6187683009893945,0.4317940327543004,AKR,0
2007-12-31,0.4631960493346632,0.6740847531673221,0.35959025406256934,0.41719736472724445,0.4631960493346632,0.7990353697749196,0.6608284713236017,0.11607069565382114,0.6585672962395781,0.35959025406256934,0.597992655027374,0.35959025406256934,0.22499999999999998,0.6920823072421418,0.32307692307692304,0.4938224932117973,1.0,0.7990353697749196,0.18855155014162553,0.32307692307692304,0.28088629036664664,0.4938224932117973,0.2799395576720546,0.35959025406256934,0.35959025406256934,0.17099936767582455,0.13769653343436258,0.536464152251801,0.17099936767582455,0.32307692307692304,0.32307692307692304,0.22499999999999998,1.0,0.40445104199031084,0.8804752040332442,0.597992655027374,0.35959025406256934,AKR,0
2008-03-31,0.32785819122452786,0.6564875491480997,0.3431536322594969,0.3999342973701029,0.32785819122452786,0.7990353697749196,0.6532081696898151,0.11587915985241219,0.2967840735068913,0.3431536322594969,0.41997186533748726,0.3431536322594969,0.19999999999999998,0.5903503569553601,0.30769230769230765,0.4938224932117973,0.0,0.7990353697749196,0.16059211850109123,0.30769230769230765,0.3626850991749085,0.4938224932117973,0.29352992353129725,0.3431536322594969,0.3431536322594969,0.1465002531266559,0.12560459683020775,0.7304773278884309,0.1465002531266559,0.30769230769230765,0.30769230769230765,0.19999999999999998,0.4506510954940058,0.39784007088526024,0.6631891581600817,0.41997186533748726,0.3431536322594969,AKR,0
2008-06-30,0.5225452274957225,0.6711839231105287,0.3228843978304769,0.3836221262565628,0.5225452274957225,0.7990353697749196,0.6595722944902268,0.12113060847345966,0.378662582950485,0.3228843978304769,0.7137122540265102,0.3228843978304769,0.14999999999999997,0.7497214661550284,0.2769230769230769,0.5056842109798169,0.0,0.7990353697749196,0.13417276765675548,0.2769230769230769,0.3064950913429139,0.5056842109798169,0.2138101561426805,0.3228843978304769,0.3228843978304769,0.11628855256859535,0.12205594493906674,0.8979851292522248,0.11628855256859535,0.2769230769230769,0.2769230769230769,0.14999999999999997,0.5749793303017776,0.39589993210665014,0.3644645219257743,0.7137122540265102,0.3228843978304769,AKR,0
2008-09-30,0.7234031511259235,0.7705024027959808,0.3640387278897899,0.4344007024208432,0.7234031511259235,0.7990353697749196,0.7025812163726759,0.20808786231312104,0.5047813510294369,0.3640387278897899,0.893497896922274,0.3640387278897899,0.22499999999999998,0.8589211346637498,0.32307692307692304,0.4938224932117973,0.0,0.7990353697749196,0.21641424303868004,0.32307692307692304,0.3328415569276724,0.4938224932117973,0.2654700306790604,0.3640387278897899,0.3640387278897899,0.17762990716062807,0.20717518048451938,0.9348152714104095,0.17762990716062807,0.32307692307692304,0.32307692307692304,0.22499999999999998,0.7664840843323687,0.44243679589417845,0.4160281528439862,0.893497896922274,0.3640387278897899,AKR,0
2008-12-31,0.7262331638569263,0.7073918741808651,0.3427175073744753,0.40649978198672804,0.7262331638569263,0.7990353697749196,0.6788614194798217,0.12043181851667098,0.3490896716011571,0.3427175073744753,0.903005633954465,0.3427175073744753,0.19999999999999998,0.8904743388830629,0.30769230769230765,0.4938224932117973,1.0,0.7990353697749196,0.17649983747891096,0.30769230769230765,0.5321749266888878,0.4938224932117973,0.45731031640642883,0.3427175073744753,0.3427175073744753,0.1493407872731463,0.16585843278398688,0.08799167854528642,0.1493407872731463,0.30769230769230765,0.30769230769230765,0.19999999999999998,0.5300744109136006,0.4167109699543159,0.39106995782065035,0.903005633954465,0.3427175073744753,AKR,0
2009-03-31,0.2685787497668686,0.6865530799475754,0.33302231902138857,0.39488714080073584,0.2685787497668686,0.7990353697749196,0.6662277615080175,0.16893457684269014,0.4422324315126766,0.33302231902138857,0.29177189857477576,0.33302231902138857,0.175,0.5148431373319142,0.29230769230769227,0.4938224932117973,0.0,0.7990353697749196,0.15241769467704738,0.29230769230769227,0.2973243720743857,0.4938224932117973,0.2282155776363387,0.33302231902138857,0.33302231902138857,0.13139932749073674,0.17006166992906907,0.8952113110143699,0.13139932749073674,0.29230769230769227,0.29230769230769227,0.175,0.6715068210004134,0.42214589015086135,0.03057378890358642,0.29177189857477576,0.33302231902138857,AKR,0
2009-06-30,0.09215299908369212,0.6274268239405855,0.2696956641256885,0.3295620023772406,0.09215299908369212,0.7990353697749196,0.640623699365101,0.05446983521606712,0.3559979581419092,0.2696956641256885,0.18493742261212326,0.2696956641256885,0.04999999999999996,0.44438029328861084,0.21538461538461534,0.5056842109798169,0.0,0.7990353697749196,0.046616465708050225,0.21538461538461534,0.24592463071234721,0.5056842109798169,0.1717661065067082,0.2696956641256885,0.2696956641256885,0.03700967790864196,0.05437477636757804,0.9135878568401586,0.03700967790864196,0.21538461538461534,0.21538461538461534,0.04999999999999996,0.5405642827614716,0.35889690567427307,0.03756208351012047,0.18493742261212326,0.2696956641256885,AKR,0
2009-09-30,0.18789824928438792,0.6497509829619922,0.26321194083503374,0.32675351359745786,0.18789824928438792,0.7990353697749196,0.650290963850863,0.05095273275283252,0.3689977879870683,0.26321194083503374,0.3189188050492591,0.26321194083503374,0.04999999999999996,0.5246019682621976,0.21538461538461534,0.4938224932117973,0.0,0.7990353697749196,0.04206780998962961,0.21538461538461534,0.2791832868877839,0.4938224932117973,0.2144145794221347,0.26321194083503374,0.26321194083503374,0.02734555826739235,0.04966428827008482,0.9359710290095157,0.02734555826739235,0.21538461538461534,0.21538461538461534,0.04999999999999996,0.5603038445638693,0.35632156131690085,0.034741807472483455,0.3189188050492591,0.26321194083503374,AKR,0
2009-12-31,0.29268656595389264,0.5810659676714723,0.2448656206717909,0.3007794721092336,0.29268656595389264,0.7990353697749196,0.6205475720220663,0.0,0.24379785604900467,0.2448656206717909,0.5123200329564102,0.2448656206717909,0.0,0.6400845224208289,0.1846153846153846,0.4938224932117973,0.0,0.7990353697749196,0.0,0.1846153846153846,0.36351383348815186,0.4938224932117973,0.2895828563578918,0.2448656206717909,0.2448656206717909,0.0,0.0,0.9493392919058442,0.0,0.1846153846153846,0.1846153846153846,0.0,0.3701942951632906,0.32916882429431193,0.08098934285072501,0.5123200329564102,0.2448656206717909,AKR,0
2010-03-31,0.2122071666626122,0.6051550895587594,0.2947133734392015,0.3491294401538636,0.2122071666626122,0.7990353697749196,0.6309791368703035,0.09478706901813697,0.38363110430491754,0.2947133734392015,0.3130929169465699,0.2947133734392015,0.09999999999999998,0.5178804981795473,0.2461538461538461,0.4938224932117973,0.0,0.7990353697749196,0.07830807807203555,0.2461538461538461,0.2511793526765386,0.4938224932117973,0.24910481249141447,0.2947133734392015,0.2947133734392015,0.07429907554599517,0.09201869040853697,0.9999999999999999,0.07429907554599517,0.2461538461538461,0.2461538461538461,0.09999999999999998,0.5825237701529558,0.379477796573112,0.0,0.3130929169465699,0.2947133734392015,AKR,0
2010-06-30,0.14020645307774016,0.5915945827872434,0.26165510715456264,0.31739506991357114,0.14020645307774016,0.7990353697749196,0.6251068885407917,0.02070270486437792,0.40023821677726734,0.26165510715456264,0.2827159077875903,0.26165510715456264,0.04999999999999996,0.4976820485427869,0.21538461538461534,0.5056842109798169,0.0,0.7990353697749196,0.02691078366121319,0.21538461538461534,0.22442307342039597,0.5056842109798169,0.2171161683227254,0.26165510715456264,0.26165510715456264,0.02502506643343555,0.03104754688387952,0.7600261971722464,0.02502506643343555,0.21538461538461534,0.21538461538461534,0.04999999999999996,0.607740801984291,0.3461433125050345,0.059974542641076045,0.2827159077875903,0.26165510715456264,AKR,0
2010-09-30,0.17749937155877749,0.6123809523809525,0.31037422158315975,0.3642744936417773,0.17749937155877749,0.7990353697749196,0.6341082279582586,0.11114759412090329,0.333027054619704,0.31037422158315975,0.249675234240961,0.31037422158315975,0.12499999999999997,0.4756768928845895,0.2615384615384615,0.4938224932117973,0.0,0.7990353697749196,0.10283715386877584,0.2615384615384615,0.2179024825601516,0.4938224932117973,0.1533128806264023,0.31037422158315975,0.31037422158315975,0.0976418838926743,0.11482393550967145,0.8537196132064567,0.0976418838926743,0.2615384615384615,0.2615384615384615,0.12499999999999997,0.5056841670111616,0.3919460075258053,0.04597299523298459,0.249675234240961,0.31037422158315975,AKR,0
2010-12-31,0.588932947348789,0.8122761031017913,0.08713378725563786,0.1898160923659517,0.588932947348789,0.7990353697749196,1.0,0.2442207755305647,0.4049685213544326,0.08713378725563786,0.6417699090187743,0.08713378725563786,0.04999999999999996,1.0,0.0,0.4938224932117973,0.0,0.7990353697749196,0.22838082560713238,0.0,0.39941351110139706,0.4938224932117973,0.45549704656806633,0.08713378725563786,0.08713378725563786,0.03497087566064086,0.24980741302014273,0.8470547443849442,0.03497087566064086,0.0,0.0,0.04999999999999996,0.6149235221165771,0.22302275002589156,0.06486634886565001,0.6417699090187743,0.08713378725563786,AKR,0
2011-03-31,0.15211034616975205,0.6545565749235475,0.28699396297431884,0.3489072458054844,0.15211034616975205,0.7990353697749196,0.6523719796892854,0.06991688188134462,0.4203164880040838,0.28699396297431884,0.24469198162118394,0.28699396297431884,0.09999999999999998,0.4766470154656654,0.2461538461538461,0.4938224932117973,0.0,0.7990353697749196,0.07794820994629066,0.2461538461538461,0.2206710015846129,0.4938224932117973,0.21572416319428545,0.28699396297431884,0.28699396297431884,0.06279313938118904,0.08031403253983288,0.7341372269522672,0.06279313938118904,0.2461538461538461,0.2461538461538461,0.09999999999999998,0.6382286068623397,0.37307856066098205,0.13415029825043046,0.24469198162118394,0.28699396297431884,AKR,0
2011-06-30,0.2772471841778772,0.7120139799038883,0.31275440618292927,0.3800479031901613,0.2772471841778772,0.7990353697749196,0.6772533617864953,0.12721344875996354,0.48334184107537864,0.31275440618292927,0.33792491649716433,0.31275440618292927,0.14999999999999997,0.542493594703471,0.2769230769230769,0.4938224932117973,0.0,0.7990353697749196,0.12838392124692372,0.2769230769230769,0.29909112434657487,0.4938224932117973,0.2952241402994643,0.31275440618292927,0.31275440618292927,0.10118959678992064,0.13685883269137675,0.7469661363023462,0.10118959678992064,0.2769230769230769,0.2769230769230769,0.14999999999999997,0.7339293096320794,0.40399304956214543,0.1142586168168318,0.33792491649716433,0.31275440618292927,AKR,0
2011-09-30,0.4317772317772318,0.7444997815640019,0.3199742554158781,0.39101546400989123,0.4317772317772318,0.7990353697749196,0.6913210288542305,0.14830974917229173,0.4604049685213545,0.3199742554158781,0.5357289148025308,0.3199742554158781,0.14999999999999997,0.654445216876729,0.2769230769230769,0.4938224932117973,0.0,0.7990353697749196,0.1461470893246862,0.2769230769230769,0.3143635138334882,0.4938224932117973,0.3101240899308576,0.3199742554158781,0.3199742554158781,0.11195092691632638,0.15743091073646104,0.7575991062141233,0.11195092691632638,0.2769230769230769,0.2769230769230769,0.14999999999999997,0.6991008681273253,0.41524033095131246,0.09945840716799359,0.5357289148025308,0.3199742554158781,AKR,0
2011-12-31,0.651053754024051,0.7810834425513326,0.37662952116130805,0.44722943955656697,0.651053754024051,0.7990353697749196,0.7054795038858241,0.23518702102894717,0.3310532584652034,0.37662952116130805,0.7528877820195632,0.37662952116130805,0.24999999999999997,0.7716533062065589,0.3384615384615384,0.4938224932117973,0.0,0.7990353697749196,0.2347288219542774,0.3384615384615384,0.3309564140393057,0.4938224932117973,0.32648930811850363,0.37662952116130805,0.37662952116130805,0.19476766518730387,0.2508997916272021,0.6370921138806488,0.19476766518730387,0.3384615384615384,0.3384615384615384,0.24999999999999997,0.5026870607689127,0.4678058940633595,0.13382584171512713,0.7528877820195632,0.37662952116130805,AKR,0
2012-03-31,0.44080894575944085,0.7355701179554391,0.34469196367211863,0.412137067631898,0.44080894575944085,0.7990353697749196,0.6911318455961921,0.14448955708924516,0.43597073336736436,0.34469196367211863,0.4902921370406174,0.34469196367211863,0.19999999999999998,0.6424712072592924,0.30769230769230765,0.4938181849514621,0.0,0.7990353697749196,0.18572871360688473,0.30769230769230765,0.4143944775331038,0.4938181849514621,0.41011951096661936,0.34469196367211863,0.34469196367211863,0.15234875928541458,0.1884005809181032,0.6529837808683592,0.15234875928541458,0.30769230769230765,0.30769230769230765,0.19999999999999998,0.6619987598181066,0.432172241976502,0.1735343299972545,0.4902921370406174,0.34469196367211863,AKR,0
2012-06-30,0.35116322443055115,0.7061948449104414,0.35847483162936256,0.4205792582770381,0.35116322443055115,0.7990353697749196,0.6710557182531575,0.14448955708924516,0.35473881231921056,0.35847483162936256,0.41830531960461675,0.35847483162936256,0.22499999999999998,0.58336180859128,0.32307692307692304,0.5056702091337274,0.0,0.7990353697749196,0.18865602798458372,0.32307692307692304,0.3050470830373568,0.5056702091337274,0.30087458216951324,0.35847483162936256,0.35847483162936256,0.16578121583528843,0.1670855170381596,0.6529837808683592,0.16578121583528843,0.32307692307692304,0.32307692307692304,0.22499999999999998,0.5386523356758991,0.4205187512226557,0.6026405770334688,0.41830531960461675,0.35847483162936256,AKR,0
2012-09-30,0.6128072266686129,0.7839318479685453,0.40152960891492123,0.47012501418579505,0.6128072266686129,0.7990353697749196,0.7083967097247762,0.23779906421079883,0.425829504849413,0.40152960891492123,0.6619159190227302,0.40152960891492123,0.3,0.7412260202324892,0.3692307692307692,0.49381387669112675,0.0,0.7990353697749196,0.2742736855139536,0.3692307692307692,0.4363058484964392,0.49381387669112675,0.4333440175832227,0.40152960891492123,0.40152960891492123,0.2335108174710579,0.2528572330618173,0.6478406595523365,0.2335108174710579,0.3692307692307692,0.3692307692307692,0.3,0.6465998346424142,0.46741234278086563,0.620710310230364,0.6619159190227302,0.40152960891492123,AKR,0
2012-12-31,0.8454440038598455,1.0,0.47834045230115346,0.5690958720829525,0.8454440038598455,0.7990353697749196,0.810741068658388,0.4456196183175579,0.267619533775736,0.47834045230115346,0.7256706559215038,0.47834045230115346,0.44999999999999996,0.8146869489055681,0.46153846153846145,0.49381387669112675,0.0,0.7990353697749196,0.4477320568978594,0.46153846153846145,0.6796258856528787,0.49381387669112675,0.6772013370575575,0.47834045230115346,0.47834045230115346,0.35683176040232367,0.45099661131106483,0.8244018954424625,0.35683176040232367,0.46153846153846145,0.46153846153846145,0.44999999999999996,0.406366267052501,0.5679106109250757,0.5087728055507025,0.7256706559215038,0.47834045230115346,AKR,0
2013-03-31,0.5391831074999391,0.737824377457405,0.3965300318239007,0.4593019991518388,0.5391831074999391,0.7990353697749196,0.6872422378109226,0.2178982839655067,0.39128807214565264,0.3965300318239007,0.5634399189197414,0.3965300318239007,0.3,0.6945135051275102,0.3692307692307692,0.4938181849514621,0.0,0.7990353697749196,0.25510587088086434,0.3692307692307692,0.5037611788062584,0.4938181849514621,0.5007646870277943,0.3965300318239007,0.3965300318239007,0.22500891360403114,0.23240512723369325,0.6581269021843819,0.22500891360403114,0.3692307692307692,0.3692307692307692,0.3,0.5941504754030591,0.45623065327211426,0.6371078443606957,0.5634399189197414,0.3965300318239007,AKR,0
2013-06-30,0.29863040358089865,0.6670161642638708,0.35576160620830377,0.41277020206545173,0.29863040358089865,0.7990353697749196,0.6601965992417534,0.1378047471411703,0.39166241279564407,0.35576160620830377,0.3475122357694082,0.35576160620830377,0.22499999999999998,0.5505910416183897,0.32307692307692304,0.4938181849514621,0.0,0.7990353697749196,0.1849335211354807,0.32307692307692304,0.34264976412946474,0.4938181849514621,0.32005128439946884,0.35576160620830377,0.35576160620830377,0.16764470078853386,0.15159226284439392,0.6719959933736565,0.16764470078853386,0.32307692307692304,0.32307692307692304,0.22499999999999998,0.5947188921041753,0.41204819277108434,0.6232061297326976,0.3475122357694082,0.35576160620830377,AKR,0
2013-09-30,0.4126223433154126,0.7284054172127568,0.3496928623536999,0.41567664749344463,0.4126223433154126,0.7990353697749196,0.7241443241238923,0.20811101499241225,0.415926493108729,0.3496928623536999,0.42592414876261325,0.3496928623536999,0.24999999999999997,0.638836847900228,0.30769230769230765,0.49381387669112675,0.0,0.7990353697749196,0.24423050133886423,0.30769230769230765,0.3712456514215981,0.49381387669112675,0.36772746004853707,0.3496928623536999,0.3496928623536999,0.19472432832792608,0.2209109469386037,0.6892938321069461,0.19472432832792608,0.30769230769230765,0.30769230769230765,0.24999999999999997,0.6315626291856138,0.41536576103842304,0.6119749419721965,0.42592414876261325,0.3496928623536999,AKR,0
2013-12-31,0.44521208877644525,0.7028484054172128,1.0,1.0,0.44521208877644525,0.7990353697749196,0.0,0.14427065903049208,0.33200612557427267,1.0,0.5085071073962331,1.0,0.575,0.0,0.9999999999999999,0.6002709895750872,0.625,0.7990353697749196,0.14879773089603296,0.9999999999999999,0.5323661730688669,0.6002709895750872,0.5296121617290169,1.0,1.0,0.47456618818834206,0.15690261202668856,0.6887544785606965,0.47456618818834206,0.9999999999999999,0.9999999999999999,0.575,0.5041339396444812,1.0,0.13994059949584436,0.5085071073962331,1.0,AKR,0
2014-03-31,0.18388919973078388,0.5994932284840543,0.35654795259190336,0.40424916826443513,0.18388919973078388,0.7990353697749196,0.6285273218461259,0.09798003397129489,0.36501616470988607,0.35654795259190336,0.2099122020639888,0.35654795259190336,0.22499999999999998,0.4804620454268736,0.32307692307692304,0.8612621694891157,0.0,0.7990353697749196,0.16758052533007262,0.32307692307692304,0.3973280148625758,0.8612621694891157,0.3935436604240121,0.35654795259190336,0.35654795259190336,0.166464756299111,0.11542379659447286,0.622991871171553,0.166464756299111,0.32307692307692304,0.32307692307692304,0.22499999999999998,0.5542579578338156,0.39227396692788347,0.8740609479122469,0.2099122020639888,0.35654795259190336,AKR,0
2014-06-30,0.3788908620591789,0.6397728265618174,0.3731418436716957,0.42475555635195106,0.3788908620591789,0.7990353697749196,0.6459700182372661,0.14470845514799824,0.32713969712438323,0.3731418436716957,0.3923451247685678,0.3731418436716957,0.24999999999999997,0.6094726382228297,0.3384615384615384,0.8771618042563459,0.0,0.7990353697749196,0.20079287074156052,0.3384615384615384,0.5950676647906308,0.8771618042563459,0.5747790649755026,0.3731418436716957,0.3731418436716957,0.19119828386036863,0.1610932205173539,0.6421774473167161,0.19119828386036863,0.3384615384615384,0.3384615384615384,0.24999999999999997,0.49674452252997103,0.4172426094061058,0.7609504080664886,0.3923451247685678,0.3731418436716957,AKR,0
2014-09-30,0.46234623462346236,0.6421319353429445,0.40424679910766204,0.45319404375795147,0.46234623462346236,0.7990353697749196,0.6469916078306733,0.19356902760851763,0.2788497532754807,0.40424679910766204,0.4516666627655765,0.40424679910766204,0.3,0.647910963432532,0.3692307692307692,0.8612621694891157,0.0,0.7990353697749196,0.24685212128716705,0.3692307692307692,0.6445731562938273,0.8612621694891157,0.6429964741975365,0.40424679910766204,0.40424679910766204,0.2375608439656378,0.20760455473469303,0.6850945794968601,0.2375608439656378,0.3692307692307692,0.3692307692307692,0.3,0.42341876808598594,0.4426715457819818,0.8035790051663463,0.4516666627655765,0.40424679910766204,AKR,0
