Period End Date,"Issuance (Retirement) of Debt, Net",Net Income/Starting Line,"Long Term Debt, Net",Non-Cash Items,Other Investing Cash Flow,Cash Taxes Paid,Long Term Debt Reduction,Financing Cash Flow Items,Net Change in Cash,Depreciation/Depletion,Sale/Maturity of Investment,Depreciation,Other Operating Cash Flow,Net Cash - Ending Balance,Free Cash Flow,"Other Investing Cash Flow Items, Total",Other Assets,Net Cash - Beginning Balance,"Lease liability Reduced, Supplemental",Accounts Receivable,Changes in Working Capital,Other Liabilities,Net Changes in Working Capital,Other Financing Cash Flow,Cash from Operating Activities,Cash from Financing Activities,Capital Expenditures,Purchase of Fixed Assets,Other Non-Cash Items,Sale of Fixed Assets,Cash Interest Paid,Cash from Investing Activities,Unusual Items,Company name,Fraud
2015-06-30,0.6693334967842115,0.3567937383542791,0.48724070854763124,0.33294180731813194,0.035806451612903224,0.7281367111377605,0.7768142880232746,0.5018018159787243,0.3430407281261627,0.18296539797778366,0.001543069801216302,0.18296539797778366,0.19527531924973618,0.15468674439847402,0.4300734633495776,0.4657336016460533,0.7274197667489571,0.24403884795713326,0.9545388455387002,0.5503522978874359,0.43658239602574905,0.19818613690347656,0.42715876677189646,0.5018018159787243,0.2900122344566789,0.5694835891781056,0.7136620849775328,0.7156188243175348,0.33875656653236086,0.03911760933692446,0.4751119304714248,0.6675469158623745,0.5541614713216957,LNE,0
2015-09-30,0.6756768963259038,0.4335408088714199,0.47491301849273737,0.5338201874218013,0.04806451612903226,0.9417478638884724,0.5885485695813804,0.24443325412686667,0.38955751452531556,0.31391870628008783,0.001543069801216302,0.31391870628008783,0.04184163490320225,0.19835043791306217,0.4446531270955173,0.46632147783028466,0.8614114241934111,0.24403884795713326,0.9265254689090292,0.43667506636166803,0.445658099382028,0.19818613690347656,0.4465022822131004,0.24443325412686667,0.369861925417481,0.5594837900156939,0.6150211428621872,0.6183531513426004,0.5375886163105014,0.03971613013552221,0.7443211746115355,0.5724736138204802,0.5705268079800498,LNE,0
2015-12-31,0.6252490744056356,0.5189078366852242,0.5159981052818874,0.8187064320915151,0.0664516129032258,0.9999999999999999,0.3544367221593664,0.0,0.5814777183090529,0.4769423715082493,0.001543069801216302,0.4769423715082493,0.0,0.3785059910805438,0.506660826458013,0.47220023967259817,0.8629437303141227,0.24403884795713326,0.7610381427809819,0.5167142717342108,0.532058280237917,0.19818613690347656,0.5360227732982503,0.0,0.5418037084703751,0.5228787486096779,0.47495740529851593,0.4772623234522414,0.8146325291987555,0.05951006797486212,1.0,0.43842585888185637,0.6390274314214464,LNE,0
2016-03-31,0.3700958015706339,0.17786449336512483,0.2389773331121226,0.14294955272408483,0.0070967741935483875,0.04943786538749813,0.829327622434136,0.7455111964372827,0.24140645124359597,0.13291632261984515,0.001543069801216302,0.13291632261984515,0.6827745117040291,0.2858591693084735,0.5959282289411602,0.4607140434576164,0.8477909253426407,0.6206184416164322,0.9777540832646731,0.595790162570796,0.6135478803088857,0.2126538544590801,0.5722825290770323,0.7455111964372827,0.3738804942508646,0.3874491809173687,0.9658006479691374,0.9678981745101323,0.14661430441508985,0.02394083194391005,0.22019028180142217,0.909903655305773,0.5761377805486284,LNE,0
2016-06-30,0.417565377662932,0.24395838406950335,0.18015931982505118,0.32844776957842864,0.02064516129032258,0.3291260680557637,0.6316389203167933,0.5077659055502226,0.160744440310255,0.2888980634707963,0.04965054007443042,0.2888980634707963,0.48187867433296727,0.21014453817634732,0.5938969196946405,0.4655301060438194,0.8433642632161402,0.6206184416164322,0.9478989967527747,0.5352297887435932,0.5497332232554346,0.2126538544590801,0.5216242922841378,0.5077659055502226,0.38564887638961715,0.3784573951747334,0.9413848354034798,0.9440428738904706,0.33312932456095606,0.017699115044247787,0.4688734527258362,0.8872507262055864,0.5646041147132169,LNE,0
2016-09-30,0.3297406400177215,0.39733925365442013,0.12246659597540713,0.5747857246210284,0.03064516129032258,0.48160695547893867,0.43773234200743494,0.2711693707020001,0.1853873894501846,0.4473102030006076,0.04965054007443042,0.4473102030006076,0.3723539418997782,0.23327601955832572,0.6871858475182537,0.4681190223166844,0.8804801225844896,0.6206184416164322,0.9175107836960209,0.4559597059291245,0.5962377968776604,0.20414597279205354,0.575610337606678,0.2711693707020001,0.5297903723829649,0.2859697729865792,0.9215794027031082,0.9253748674147267,0.5781608609170195,0.026163909195844555,0.716355017118778,0.868627066810914,0.5736440149625934,LNE,0
2016-12-31,0.0,0.588898265247753,0.05868336326891774,0.9621666709223843,0.0667741935483871,0.7061609953530205,0.22335542266041697,0.07038884605095441,0.44586994476086894,0.6087837100970602,0.04965054007443042,0.6087837100970602,0.21106014600426382,0.4777819569072055,1.0,0.47472132407805184,1.0,0.6206184416164322,0.8863228808219842,0.6549728437045101,0.9611818016623288,0.1970632692722954,0.9526982968859066,0.07038884605095441,1.0,0.0,0.8770381454311112,0.8811343716853682,0.9667210690059672,0.04612885297764097,0.9263727943112984,0.8268926067586101,0.5581359102244389,LNE,0
2017-03-31,0.493798006974621,0.18613330916875745,0.22284337557977654,0.13529777255743092,0.009032258064516128,0.04359166541747864,0.7889445611766608,0.8066470486411632,0.11327599530610491,0.13888326296602116,0.001543069801216302,0.13888326296602116,0.6869737493808816,0.26486352157326315,0.46809583670328314,0.45576231713659077,0.8504298969949774,0.7856217905782541,0.9778267823389715,0.5745070276089004,0.4020065846424161,0.22504858561865687,0.3596575387717701,0.8066470486411632,0.1798782909894021,0.5011815944783052,0.987084756835015,0.9876916206107297,0.13929548970605737,0.00495917233123851,0.1562417698182776,0.9295090765050131,0.5731764339152119,LNE,0
2017-06-30,0.5090053906529755,0.2338602343586287,0.16649474744705972,0.31111848768820916,0.02870967741935484,0.30217358716834053,0.5995555196379505,0.6214770170110312,0.0,0.29682022839515787,0.001543069801216302,0.29682022839515787,0.5012382367508668,0.15853527483746171,0.4441712164880671,0.457118954484817,0.7791776623818847,0.7856217905782541,0.9609848301264964,0.5172173359918776,0.30560782030021505,0.22504858561865687,0.2752802856428832,0.6214770170110312,0.15602639676713753,0.5107395509462798,0.9703050928255514,0.9712164349913471,0.314318015674674,0.00748150998247189,0.3499308664735318,0.9135730166707839,0.5783977556109725,LNE,0
2017-09-30,0.5424837866406865,0.38038818125697327,0.09425982163681523,0.49162900356629136,0.040967741935483866,0.4141807824913806,0.3567722644254081,0.46052528050104646,0.09778471049543488,0.4571330643276676,0.001543069801216302,0.4571330643276676,0.4207851497728105,0.25032238998441786,0.4374814380361956,0.45846428652180793,0.7740699753128458,0.7856217905782541,0.944579072359812,0.4079224210693709,0.21559338330717315,0.22504858561865687,0.1902897505795299,0.46052528050104646,0.16231443083294936,0.5307324546848236,0.9440155547904693,0.9509294925473121,0.4939477397528093,0.010944380317216023,0.5182874637872004,0.8884582293361502,0.5843204488778054,LNE,0
