Exchange Date,Close,Company name,Fraud
2016-12-03,28.5,EA,1
2016-12-04,28.5,EA,1
2016-12-05,28.5,EA,1
2016-12-06,28.5,EA,1
2016-12-07,28.5,EA,1
2016-12-08,28.5,EA,1
2016-12-09,29.25,EA,1
2016-12-10,29.25,EA,1
2016-12-11,29.25,EA,1
2016-12-12,29.25,EA,1
2016-12-13,29.25,EA,1
2016-12-14,29.25,EA,1
2016-12-15,29.25,EA,1
2016-12-16,28.75,EA,1
2016-12-17,28.75,EA,1
2016-12-18,28.75,EA,1
2016-12-19,28.75,EA,1
2016-12-20,28.75,EA,1
2016-12-21,28.75,EA,1
2016-12-22,28.75,EA,1
2016-12-23,28.5,EA,1
2016-12-24,28.5,EA,1
2016-12-25,28.5,EA,1
2016-12-26,28.5,EA,1
2016-12-27,28.5,EA,1
2016-12-28,28.5,EA,1
2016-12-29,28.5,EA,1
2016-12-30,29.75,EA,1
2016-12-31,29.75,EA,1
2017-01-01,29.75,EA,1
2017-01-02,29.75,EA,1
2017-01-03,29.75,EA,1
2017-01-04,29.75,EA,1
2017-01-05,29.75,EA,1
2017-01-06,30.75,EA,1
2017-01-07,30.75,EA,1
2017-01-08,30.75,EA,1
2017-01-09,30.75,EA,1
2017-01-10,30.75,EA,1
2017-01-11,30.75,EA,1
2017-01-12,30.75,EA,1
2017-01-13,30.0,EA,1
2017-01-14,30.0,EA,1
2017-01-15,30.0,EA,1
2017-01-16,30.0,EA,1
2017-01-17,30.0,EA,1
2017-01-18,30.0,EA,1
2017-01-19,30.0,EA,1
2017-01-20,28.5,EA,1
2017-01-21,28.5,EA,1
2017-01-22,28.5,EA,1
2017-01-23,28.5,EA,1
2017-01-24,28.5,EA,1
2017-01-25,28.5,EA,1
2017-01-26,28.5,EA,1
2017-01-27,28.25,EA,1
2017-01-28,28.25,EA,1
2017-01-29,28.25,EA,1
2017-01-30,28.25,EA,1
2017-01-31,28.25,EA,1
2017-02-01,28.25,EA,1
2017-02-02,28.25,EA,1
2017-02-03,26.5,EA,1
2017-02-04,26.5,EA,1
2017-02-05,26.5,EA,1
2017-02-06,26.5,EA,1
2017-02-07,26.5,EA,1
2017-02-08,26.5,EA,1
2017-02-09,26.5,EA,1
2017-02-10,24.3,EA,1
2017-02-11,24.3,EA,1
2017-02-12,24.3,EA,1
2017-02-13,24.3,EA,1
2017-02-14,24.3,EA,1
2017-02-15,24.3,EA,1
2017-02-16,24.3,EA,1
2017-02-17,25.5,EA,1
2017-02-18,25.5,EA,1
2017-02-19,25.5,EA,1
2017-02-20,25.5,EA,1
2017-02-21,25.5,EA,1
2017-02-22,25.5,EA,1
2017-02-23,25.5,EA,1
2017-02-24,24.6,EA,1
2017-02-25,24.6,EA,1
2017-02-26,24.6,EA,1
2017-02-27,24.6,EA,1
2017-02-28,24.6,EA,1
2017-03-01,24.6,EA,1
2017-03-02,24.6,EA,1
2017-03-03,25.25,EA,1
2017-03-04,25.25,EA,1
2017-03-05,25.25,EA,1
2017-03-06,25.25,EA,1
2017-03-07,25.25,EA,1
2017-03-08,25.25,EA,1
2017-03-09,25.25,EA,1
2017-03-10,24.5,EA,1
2017-03-11,24.5,EA,1
2017-03-12,24.5,EA,1
2017-03-13,24.5,EA,1
2017-03-14,24.5,EA,1
2017-03-15,24.5,EA,1
2017-03-16,24.5,EA,1
2017-03-17,26.5,EA,1
2017-03-18,26.5,EA,1
2017-03-19,26.5,EA,1
2017-03-20,26.5,EA,1
2017-03-21,26.5,EA,1
2017-03-22,26.5,EA,1
2017-03-23,26.5,EA,1
2017-03-24,26.25,EA,1
2017-03-25,26.25,EA,1
2017-03-26,26.25,EA,1
2017-03-27,26.25,EA,1
2017-03-28,26.25,EA,1
2017-03-29,26.25,EA,1
2017-03-30,26.25,EA,1
2017-03-31,27.75,EA,1
2017-04-01,27.75,EA,1
2017-04-02,27.75,EA,1
2017-04-03,27.75,EA,1
2017-04-04,27.75,EA,1
2017-04-05,27.75,EA,1
2017-04-06,27.75,EA,1
2017-04-07,26.25,EA,1
2017-04-08,26.25,EA,1
2017-04-09,26.25,EA,1
2017-04-10,26.25,EA,1
2017-04-11,26.25,EA,1
2017-04-12,26.25,EA,1
2017-04-13,26.25,EA,1
2017-04-14,27.25,EA,1
2017-04-15,27.25,EA,1
2017-04-16,27.25,EA,1
2017-04-17,27.25,EA,1
2017-04-18,27.25,EA,1
2017-04-19,27.25,EA,1
2017-04-20,27.25,EA,1
2017-04-21,27.25,EA,1
2017-04-22,27.25,EA,1
2017-04-23,27.25,EA,1
2017-04-24,27.25,EA,1
2017-04-25,27.25,EA,1
2017-04-26,27.25,EA,1
2017-04-27,27.25,EA,1
2017-04-28,27.0,EA,1
2017-04-29,27.0,EA,1
2017-04-30,27.0,EA,1
2017-05-01,27.0,EA,1
2017-05-02,27.0,EA,1
2017-05-03,27.0,EA,1
2017-05-04,27.0,EA,1
2017-05-05,27.25,EA,1
2017-05-06,27.25,EA,1
2017-05-07,27.25,EA,1
2017-05-08,27.25,EA,1
2017-05-09,27.25,EA,1
2017-05-10,27.25,EA,1
2017-05-11,27.25,EA,1
2017-05-12,29.0,EA,1
2017-05-13,29.0,EA,1
2017-05-14,29.0,EA,1
2017-05-15,29.0,EA,1
2017-05-16,29.0,EA,1
2017-05-17,29.0,EA,1
2017-05-18,29.0,EA,1
2017-05-19,28.5,EA,1
2017-05-20,28.5,EA,1
2017-05-21,28.5,EA,1
2017-05-22,28.5,EA,1
2017-05-23,28.5,EA,1
2017-05-24,28.5,EA,1
2017-05-25,28.5,EA,1
2017-05-26,29.5,EA,1
2017-05-27,29.5,EA,1
2017-05-28,29.5,EA,1
2017-05-29,29.5,EA,1
2017-05-30,29.5,EA,1
2017-05-31,29.5,EA,1
2017-06-01,29.5,EA,1
2017-06-02,30.0,EA,1
2017-06-03,30.0,EA,1
2017-06-04,30.0,EA,1
2017-06-05,30.0,EA,1
2017-06-06,30.0,EA,1
2017-06-07,30.0,EA,1
2017-06-08,30.0,EA,1
2017-06-09,30.5,EA,1
2017-06-10,30.5,EA,1
2017-06-11,30.5,EA,1
2017-06-12,30.5,EA,1
2017-06-13,30.5,EA,1
2017-06-14,30.5,EA,1
2017-06-15,30.5,EA,1
2017-06-16,33.75,EA,1
2017-06-17,33.75,EA,1
2017-06-18,33.75,EA,1
2017-06-19,33.75,EA,1
2017-06-20,33.75,EA,1
2017-06-21,33.75,EA,1
2017-06-22,33.75,EA,1
2017-06-23,34.5,EA,1
2017-06-24,34.5,EA,1
2017-06-25,34.5,EA,1
2017-06-26,34.5,EA,1
2017-06-27,34.5,EA,1
2017-06-28,34.5,EA,1
2017-06-29,34.5,EA,1
2017-06-30,34.5,EA,1
2017-07-01,34.5,EA,1
2017-07-02,34.5,EA,1
2017-07-03,34.5,EA,1
2017-07-04,34.5,EA,1
2017-07-05,34.5,EA,1
2017-07-06,34.5,EA,1
2017-07-07,34.0,EA,1
2017-07-08,34.0,EA,1
2017-07-09,34.0,EA,1
2017-07-10,34.0,EA,1
2017-07-11,34.0,EA,1
2017-07-12,34.0,EA,1
2017-07-13,34.0,EA,1
2017-07-14,35.5,EA,1
2017-07-15,35.5,EA,1
2017-07-16,35.5,EA,1
2017-07-17,35.5,EA,1
2017-07-18,35.5,EA,1
2017-07-19,35.5,EA,1
2017-07-20,35.5,EA,1
2017-07-21,35.75,EA,1
2017-07-22,35.75,EA,1
2017-07-23,35.75,EA,1
2017-07-24,35.75,EA,1
2017-07-25,35.75,EA,1
2017-07-26,35.75,EA,1
2017-07-27,35.75,EA,1
2017-07-28,36.0,EA,1
2017-07-29,36.0,EA,1
2017-07-30,36.0,EA,1
2017-07-31,36.0,EA,1
2017-08-01,36.0,EA,1
2017-08-02,36.0,EA,1
2017-08-03,36.0,EA,1
2017-08-04,37.0,EA,1
2017-08-05,37.0,EA,1
2017-08-06,37.0,EA,1
2017-08-07,37.0,EA,1
2017-08-08,37.0,EA,1
2017-08-09,37.0,EA,1
2017-08-10,37.0,EA,1
2017-08-11,36.5,EA,1
2017-08-12,36.5,EA,1
2017-08-13,36.5,EA,1
2017-08-14,36.5,EA,1
2017-08-15,36.5,EA,1
2017-08-16,36.5,EA,1
2017-08-17,36.5,EA,1
2017-08-18,34.0,EA,1
2017-08-19,34.0,EA,1
2017-08-20,34.0,EA,1
2017-08-21,34.0,EA,1
2017-08-22,34.0,EA,1
2017-08-23,34.0,EA,1
2017-08-24,34.0,EA,1
2017-08-25,35.0,EA,1
2017-08-26,35.0,EA,1
2017-08-27,35.0,EA,1
2017-08-28,35.0,EA,1
2017-08-29,35.0,EA,1
2017-08-30,35.0,EA,1
2017-08-31,35.0,EA,1
2017-09-01,37.75,EA,1
2017-09-02,37.75,EA,1
2017-09-03,37.75,EA,1
2017-09-04,37.75,EA,1
2017-09-05,37.75,EA,1
2017-09-06,37.75,EA,1
2017-09-07,37.75,EA,1
2017-09-08,39.5,EA,1
2017-09-09,39.5,EA,1
2017-09-10,39.5,EA,1
2017-09-11,39.5,EA,1
2017-09-12,39.5,EA,1
2017-09-13,39.5,EA,1
2017-09-14,39.5,EA,1
2017-09-15,38.25,EA,1
2017-09-16,38.25,EA,1
2017-09-17,38.25,EA,1
2017-09-18,38.25,EA,1
2017-09-19,38.25,EA,1
2017-09-20,38.25,EA,1
2017-09-21,38.25,EA,1
2017-09-22,38.25,EA,1
2017-09-23,38.25,EA,1
2017-09-24,38.25,EA,1
2017-09-25,38.25,EA,1
2017-09-26,38.25,EA,1
2017-09-27,38.25,EA,1
2017-09-28,38.25,EA,1
2017-09-29,38.25,EA,1
2017-09-30,38.25,EA,1
2017-10-01,38.25,EA,1
2017-10-02,38.25,EA,1
2017-10-03,38.25,EA,1
2017-10-04,38.25,EA,1
2017-10-05,38.25,EA,1
2017-10-06,40.25,EA,1
2017-10-07,40.25,EA,1
2017-10-08,40.25,EA,1
2017-10-09,40.25,EA,1
2017-10-10,40.25,EA,1
2017-10-11,40.25,EA,1
2017-10-12,40.25,EA,1
2017-10-13,40.5,EA,1
2017-10-14,40.5,EA,1
2017-10-15,40.5,EA,1
2017-10-16,40.5,EA,1
2017-10-17,40.5,EA,1
2017-10-18,40.5,EA,1
2017-10-19,40.5,EA,1
2017-10-20,40.25,EA,1
2017-10-21,40.25,EA,1
2017-10-22,40.25,EA,1
2017-10-23,40.25,EA,1
2017-10-24,40.25,EA,1
2017-10-25,40.25,EA,1
2017-10-26,40.25,EA,1
2017-10-27,40.75,EA,1
2017-10-28,40.75,EA,1
2017-10-29,40.75,EA,1
2017-10-30,40.75,EA,1
2017-10-31,40.75,EA,1
2017-11-01,40.75,EA,1
2017-11-02,40.75,EA,1
2017-11-03,43.25,EA,1
2017-11-04,43.25,EA,1
2017-11-05,43.25,EA,1
2017-11-06,43.25,EA,1
2017-11-07,43.25,EA,1
2017-11-08,43.25,EA,1
2017-11-09,43.25,EA,1
2017-11-10,44.0,EA,1
2017-11-11,44.0,EA,1
2017-11-12,44.0,EA,1
2017-11-13,44.0,EA,1
2017-11-14,44.0,EA,1
2017-11-15,44.0,EA,1
2017-11-16,44.0,EA,1
2017-11-17,43.5,EA,1
2017-11-18,43.5,EA,1
2017-11-19,43.5,EA,1
2017-11-20,43.5,EA,1
2017-11-21,43.5,EA,1
2017-11-22,43.5,EA,1
2017-11-23,43.5,EA,1
2017-11-24,45.25,EA,1
2017-11-25,45.25,EA,1
2017-11-26,45.25,EA,1
2017-11-27,45.25,EA,1
2017-11-28,45.25,EA,1
2017-11-29,45.25,EA,1
2017-11-30,45.25,EA,1
2017-12-01,45.5,EA,1
2017-12-02,45.5,EA,1
2017-12-03,45.5,EA,1
2017-12-04,45.5,EA,1
2017-12-05,45.5,EA,1
2017-12-06,45.5,EA,1
2017-12-07,45.5,EA,1
2017-12-08,49.0,EA,1
2017-12-09,49.0,EA,1
2017-12-10,49.0,EA,1
2017-12-11,49.0,EA,1
2017-12-12,49.0,EA,1
2017-12-13,49.0,EA,1
2017-12-14,49.0,EA,1
2017-12-15,49.75,EA,1
2017-12-16,49.75,EA,1
2017-12-17,49.75,EA,1
2017-12-18,49.75,EA,1
2017-12-19,49.75,EA,1
2017-12-20,49.75,EA,1
2017-12-21,49.75,EA,1
2017-12-22,50.25,EA,1
2017-12-23,50.25,EA,1
2017-12-24,50.25,EA,1
2017-12-25,50.25,EA,1
2017-12-26,50.25,EA,1
2017-12-27,50.25,EA,1
2017-12-28,50.25,EA,1
2017-12-29,52.5,EA,1
2017-12-30,52.5,EA,1
2017-12-31,52.5,EA,1
2018-01-01,52.5,EA,1
2018-01-02,52.5,EA,1
2018-01-03,52.5,EA,1
2018-01-04,52.5,EA,1
2018-01-05,53.5,EA,1
2018-01-06,53.5,EA,1
2018-01-07,53.5,EA,1
2018-01-08,53.5,EA,1
2018-01-09,53.5,EA,1
2018-01-10,53.5,EA,1
2018-01-11,53.5,EA,1
2018-01-12,65.0,EA,1
2018-01-13,65.0,EA,1
2018-01-14,65.0,EA,1
2018-01-15,65.0,EA,1
2018-01-16,65.0,EA,1
2018-01-17,65.0,EA,1
2018-01-18,65.0,EA,1
2018-01-19,69.0,EA,1
2018-01-20,69.0,EA,1
2018-01-21,69.0,EA,1
2018-01-22,69.0,EA,1
2018-01-23,69.0,EA,1
2018-01-24,69.0,EA,1
2018-01-25,69.0,EA,1
2018-01-26,67.25,EA,1
2018-01-27,67.25,EA,1
2018-01-28,67.25,EA,1
2018-01-29,67.25,EA,1
2018-01-30,67.25,EA,1
2018-01-31,67.25,EA,1
2018-02-01,67.25,EA,1
2018-02-02,65.0,EA,1
2018-02-03,65.0,EA,1
2018-02-04,65.0,EA,1
2018-02-05,65.0,EA,1
2018-02-06,65.0,EA,1
2018-02-07,65.0,EA,1
2018-02-08,65.0,EA,1
2018-02-09,68.0,EA,1
2018-02-10,68.0,EA,1
2018-02-11,68.0,EA,1
2018-02-12,68.0,EA,1
2018-02-13,68.0,EA,1
2018-02-14,68.0,EA,1
2018-02-15,68.0,EA,1
2018-02-16,67.75,EA,1
2018-02-17,67.75,EA,1
2018-02-18,67.75,EA,1
2018-02-19,67.75,EA,1
2018-02-20,67.75,EA,1
2018-02-21,67.75,EA,1
2018-02-22,67.75,EA,1
2018-02-23,66.75,EA,1
2018-02-24,66.75,EA,1
2018-02-25,66.75,EA,1
2018-02-26,66.75,EA,1
2018-02-27,66.75,EA,1
2018-02-28,66.75,EA,1
2018-03-01,66.75,EA,1
2018-03-02,63.25,EA,1
2018-03-03,63.25,EA,1
2018-03-04,63.25,EA,1
2018-03-05,63.25,EA,1
2018-03-06,63.25,EA,1
2018-03-07,63.25,EA,1
2018-03-08,63.25,EA,1
2018-03-09,45.5,EA,1
2018-03-10,45.5,EA,1
2018-03-11,45.5,EA,1
2018-03-12,45.5,EA,1
2018-03-13,45.5,EA,1
2018-03-14,45.5,EA,1
2018-03-15,45.5,EA,1
2018-03-16,45.75,EA,1
2018-03-17,45.75,EA,1
2018-03-18,45.75,EA,1
2018-03-19,45.75,EA,1
2018-03-20,45.75,EA,1
2018-03-21,45.75,EA,1
2018-03-22,45.75,EA,1
2018-03-23,46.5,EA,1
2018-03-24,46.5,EA,1
2018-03-25,46.5,EA,1
2018-03-26,46.5,EA,1
2018-03-27,46.5,EA,1
2018-03-28,46.5,EA,1
2018-03-29,46.5,EA,1
2018-03-30,43.75,EA,1
2018-03-31,43.75,EA,1
2018-04-01,43.75,EA,1
2018-04-02,43.75,EA,1
2018-04-03,43.75,EA,1
2018-04-04,43.75,EA,1
2018-04-05,43.75,EA,1
2018-04-06,35.25,EA,1
2018-04-07,35.25,EA,1
2018-04-08,35.25,EA,1
2018-04-09,35.25,EA,1
2018-04-10,35.25,EA,1
2018-04-11,35.25,EA,1
2018-04-12,35.25,EA,1
2018-04-13,34.25,EA,1
2018-04-14,34.25,EA,1
2018-04-15,34.25,EA,1
2018-04-16,34.25,EA,1
2018-04-17,34.25,EA,1
2018-04-18,34.25,EA,1
2018-04-19,34.25,EA,1
2018-04-20,36.75,EA,1
2018-04-21,36.75,EA,1
2018-04-22,36.75,EA,1
2018-04-23,36.75,EA,1
2018-04-24,36.75,EA,1
2018-04-25,36.75,EA,1
2018-04-26,36.75,EA,1
2018-04-27,36.5,EA,1
2018-04-28,36.5,EA,1
2018-04-29,36.5,EA,1
2018-04-30,36.5,EA,1
2018-05-01,36.5,EA,1
2018-05-02,36.5,EA,1
2018-05-03,36.5,EA,1
2018-05-04,36.5,EA,1
2018-05-05,36.5,EA,1
2018-05-06,36.5,EA,1
2018-05-07,36.5,EA,1
2018-05-08,36.5,EA,1
2018-05-09,36.5,EA,1
2018-05-10,36.5,EA,1
2018-05-11,35.5,EA,1
2018-05-12,35.5,EA,1
2018-05-13,35.5,EA,1
2018-05-14,35.5,EA,1
2018-05-15,35.5,EA,1
2018-05-16,35.5,EA,1
2018-05-17,35.5,EA,1
2018-05-18,38.0,EA,1
2018-05-19,38.0,EA,1
2018-05-20,38.0,EA,1
2018-05-21,38.0,EA,1
2018-05-22,38.0,EA,1
2018-05-23,38.0,EA,1
2018-05-24,38.0,EA,1
2018-05-25,39.25,EA,1
2018-05-26,39.25,EA,1
2018-05-27,39.25,EA,1
2018-05-28,39.25,EA,1
2018-05-29,39.25,EA,1
2018-05-30,39.25,EA,1
2018-05-31,39.25,EA,1
2018-06-01,37.75,EA,1
2018-06-02,37.75,EA,1
2018-06-03,37.75,EA,1
2018-06-04,37.75,EA,1
2018-06-05,37.75,EA,1
2018-06-06,37.75,EA,1
2018-06-07,37.75,EA,1
2018-06-08,38.75,EA,1
2018-06-09,38.75,EA,1
2018-06-10,38.75,EA,1
2018-06-11,38.75,EA,1
2018-06-12,38.75,EA,1
2018-06-13,38.75,EA,1
2018-06-14,38.75,EA,1
2018-06-15,36.75,EA,1
2018-06-16,36.75,EA,1
2018-06-17,36.75,EA,1
2018-06-18,36.75,EA,1
2018-06-19,36.75,EA,1
2018-06-20,36.75,EA,1
2018-06-21,36.75,EA,1
2018-06-22,33.75,EA,1
2018-06-23,33.75,EA,1
2018-06-24,33.75,EA,1
2018-06-25,33.75,EA,1
2018-06-26,33.75,EA,1
2018-06-27,33.75,EA,1
2018-06-28,33.75,EA,1
2018-06-29,32.75,EA,1
2018-06-30,32.75,EA,1
2018-07-01,32.75,EA,1
2018-07-02,32.75,EA,1
2018-07-03,32.75,EA,1
2018-07-04,32.75,EA,1
2018-07-05,32.75,EA,1
2018-07-06,29.5,EA,1
2018-07-07,29.5,EA,1
2018-07-08,29.5,EA,1
2018-07-09,29.5,EA,1
2018-07-10,29.5,EA,1
2018-07-11,29.5,EA,1
2018-07-12,29.5,EA,1
2018-07-13,32.5,EA,1
2018-07-14,32.5,EA,1
2018-07-15,32.5,EA,1
2018-07-16,32.5,EA,1
2018-07-17,32.5,EA,1
2018-07-18,32.5,EA,1
2018-07-19,32.5,EA,1
2018-07-20,35.0,EA,1
2018-07-21,35.0,EA,1
2018-07-22,35.0,EA,1
2018-07-23,35.0,EA,1
2018-07-24,35.0,EA,1
2018-07-25,35.0,EA,1
2018-07-26,35.0,EA,1
2018-07-27,35.5,EA,1
2018-07-28,35.5,EA,1
2018-07-29,35.5,EA,1
2018-07-30,35.5,EA,1
2018-07-31,35.5,EA,1
2018-08-01,35.5,EA,1
2018-08-02,35.5,EA,1
2018-08-03,36.75,EA,1
2018-08-04,36.75,EA,1
2018-08-05,36.75,EA,1
2018-08-06,36.75,EA,1
2018-08-07,36.75,EA,1
2018-08-08,36.75,EA,1
2018-08-09,36.75,EA,1
2018-08-10,36.0,EA,1
2018-08-11,36.0,EA,1
2018-08-12,36.0,EA,1
2018-08-13,36.0,EA,1
2018-08-14,36.0,EA,1
2018-08-15,36.0,EA,1
2018-08-16,36.0,EA,1
2018-08-17,35.5,EA,1
2018-08-18,35.5,EA,1
2018-08-19,35.5,EA,1
2018-08-20,35.5,EA,1
2018-08-21,35.5,EA,1
2018-08-22,35.5,EA,1
2018-08-23,35.5,EA,1
2018-08-24,38.25,EA,1
2018-08-25,38.25,EA,1
2018-08-26,38.25,EA,1
2018-08-27,38.25,EA,1
2018-08-28,38.25,EA,1
2018-08-29,38.25,EA,1
2018-08-30,38.25,EA,1
2018-08-31,38.75,EA,1
2018-09-01,38.75,EA,1
2018-09-02,38.75,EA,1
2018-09-03,38.75,EA,1
2018-09-04,38.75,EA,1
2018-09-05,38.75,EA,1
2018-09-06,38.75,EA,1
2018-09-07,39.0,EA,1
2018-09-08,39.0,EA,1
2018-09-09,39.0,EA,1
2018-09-10,39.0,EA,1
2018-09-11,39.0,EA,1
2018-09-12,39.0,EA,1
2018-09-13,39.0,EA,1
2018-09-14,44.75,EA,1
2018-09-15,44.75,EA,1
2018-09-16,44.75,EA,1
2018-09-17,44.75,EA,1
2018-09-18,44.75,EA,1
2018-09-19,44.75,EA,1
2018-09-20,44.75,EA,1
2018-09-21,47.25,EA,1
2018-09-22,47.25,EA,1
2018-09-23,47.25,EA,1
2018-09-24,47.25,EA,1
2018-09-25,47.25,EA,1
2018-09-26,47.25,EA,1
2018-09-27,47.25,EA,1
2018-09-28,48.25,EA,1
2018-09-29,48.25,EA,1
2018-09-30,48.25,EA,1
2018-10-01,48.25,EA,1
2018-10-02,48.25,EA,1
2018-10-03,48.25,EA,1
2018-10-04,48.25,EA,1
2018-10-05,47.25,EA,1
2018-10-06,47.25,EA,1
2018-10-07,47.25,EA,1
2018-10-08,47.25,EA,1
2018-10-09,47.25,EA,1
2018-10-10,47.25,EA,1
2018-10-11,47.25,EA,1
2018-10-12,47.0,EA,1
2018-10-13,47.0,EA,1
2018-10-14,47.0,EA,1
2018-10-15,47.0,EA,1
2018-10-16,47.0,EA,1
2018-10-17,47.0,EA,1
2018-10-18,47.0,EA,1
2018-10-19,46.25,EA,1
2018-10-20,46.25,EA,1
2018-10-21,46.25,EA,1
2018-10-22,46.25,EA,1
2018-10-23,46.25,EA,1
2018-10-24,46.25,EA,1
2018-10-25,46.25,EA,1
2018-10-26,44.75,EA,1
2018-10-27,44.75,EA,1
2018-10-28,44.75,EA,1
2018-10-29,44.75,EA,1
2018-10-30,44.75,EA,1
2018-10-31,44.75,EA,1
2018-11-01,44.75,EA,1
2018-11-02,50.0,EA,1
2018-11-03,50.0,EA,1
2018-11-04,50.0,EA,1
2018-11-05,50.0,EA,1
2018-11-06,50.0,EA,1
2018-11-07,50.0,EA,1
2018-11-08,50.0,EA,1
2018-11-09,49.75,EA,1
2018-11-10,49.75,EA,1
2018-11-11,49.75,EA,1
2018-11-12,49.75,EA,1
2018-11-13,49.75,EA,1
2018-11-14,49.75,EA,1
2018-11-15,49.75,EA,1
2018-11-16,48.5,EA,1
2018-11-17,48.5,EA,1
2018-11-18,48.5,EA,1
2018-11-19,48.5,EA,1
2018-11-20,48.5,EA,1
2018-11-21,48.5,EA,1
2018-11-22,48.5,EA,1
2018-11-23,47.25,EA,1
2018-11-24,47.25,EA,1
2018-11-25,47.25,EA,1
2018-11-26,47.25,EA,1
2018-11-27,47.25,EA,1
2018-11-28,47.25,EA,1
2018-11-29,47.25,EA,1
2018-11-30,48.0,EA,1
2018-12-01,48.0,EA,1
2018-12-02,48.0,EA,1
2018-12-03,48.0,EA,1
2018-12-04,48.0,EA,1
2018-12-05,48.0,EA,1
2018-12-06,48.0,EA,1
2018-12-07,48.75,EA,1
2018-12-08,48.75,EA,1
2018-12-09,48.75,EA,1
2018-12-10,48.75,EA,1
2018-12-11,48.75,EA,1
2018-12-12,48.75,EA,1
2018-12-13,48.75,EA,1
2018-12-14,47.25,EA,1
2018-12-15,47.25,EA,1
2018-12-16,47.25,EA,1
2018-12-17,47.25,EA,1
2018-12-18,47.25,EA,1
2018-12-19,47.25,EA,1
2018-12-20,47.25,EA,1
2018-12-21,45.25,EA,1
2018-12-22,45.25,EA,1
2018-12-23,45.25,EA,1
2018-12-24,45.25,EA,1
2018-12-25,45.25,EA,1
2018-12-26,45.25,EA,1
2018-12-27,45.25,EA,1
2018-12-28,42.5,EA,1
2018-12-29,42.5,EA,1
2018-12-30,42.5,EA,1
2018-12-31,42.5,EA,1
2019-01-01,42.5,EA,1
2019-01-02,42.5,EA,1
2019-01-03,42.5,EA,1
2019-01-04,44.25,EA,1
2019-01-05,44.25,EA,1
2019-01-06,44.25,EA,1
2019-01-07,44.25,EA,1
2019-01-08,44.25,EA,1
2019-01-09,44.25,EA,1
2019-01-10,44.25,EA,1
2019-01-11,46.0,EA,1
2019-01-12,46.0,EA,1
2019-01-13,46.0,EA,1
2019-01-14,46.0,EA,1
2019-01-15,46.0,EA,1
2019-01-16,46.0,EA,1
2019-01-17,46.0,EA,1
2019-01-18,45.0,EA,1
2019-01-19,45.0,EA,1
2019-01-20,45.0,EA,1
2019-01-21,45.0,EA,1
2019-01-22,45.0,EA,1
2019-01-23,45.0,EA,1
2019-01-24,45.0,EA,1
2019-01-25,47.5,EA,1
2019-01-26,47.5,EA,1
2019-01-27,47.5,EA,1
2019-01-28,47.5,EA,1
2019-01-29,47.5,EA,1
2019-01-30,47.5,EA,1
2019-01-31,47.5,EA,1
2019-02-01,47.0,EA,1
2019-02-02,47.0,EA,1
2019-02-03,47.0,EA,1
2019-02-04,47.0,EA,1
2019-02-05,47.0,EA,1
2019-02-06,47.0,EA,1
2019-02-07,47.0,EA,1
2019-02-08,49.75,EA,1
2019-02-09,49.75,EA,1
2019-02-10,49.75,EA,1
2019-02-11,49.75,EA,1
2019-02-12,49.75,EA,1
2019-02-13,49.75,EA,1
2019-02-14,49.75,EA,1
2019-02-15,47.25,EA,1
2019-02-16,47.25,EA,1
2019-02-17,47.25,EA,1
2019-02-18,47.25,EA,1
2019-02-19,47.25,EA,1
2019-02-20,47.25,EA,1
2019-02-21,47.25,EA,1
2019-02-22,48.25,EA,1
2019-02-23,48.25,EA,1
2019-02-24,48.25,EA,1
2019-02-25,48.25,EA,1
2019-02-26,48.25,EA,1
2019-02-27,48.25,EA,1
2019-02-28,48.25,EA,1
2019-03-01,47.5,EA,1
2019-03-02,47.5,EA,1
2019-03-03,47.5,EA,1
2019-03-04,47.5,EA,1
2019-03-05,47.5,EA,1
2019-03-06,47.5,EA,1
2019-03-07,47.5,EA,1
2019-03-08,47.25,EA,1
2019-03-09,47.25,EA,1
2019-03-10,47.25,EA,1
2019-03-11,47.25,EA,1
2019-03-12,47.25,EA,1
2019-03-13,47.25,EA,1
2019-03-14,47.25,EA,1
2019-03-15,48.0,EA,1
2019-03-16,48.0,EA,1
2019-03-17,48.0,EA,1
2019-03-18,48.0,EA,1
2019-03-19,48.0,EA,1
2019-03-20,48.0,EA,1
2019-03-21,48.0,EA,1
2019-03-22,49.0,EA,1
2019-03-23,49.0,EA,1
2019-03-24,49.0,EA,1
2019-03-25,49.0,EA,1
2019-03-26,49.0,EA,1
2019-03-27,49.0,EA,1
2019-03-28,49.0,EA,1
2019-03-29,48.0,EA,1
2019-03-30,48.0,EA,1
2019-03-31,48.0,EA,1
2019-04-01,48.0,EA,1
2019-04-02,48.0,EA,1
2019-04-03,48.0,EA,1
2019-04-04,48.0,EA,1
2019-04-05,48.75,EA,1
2019-04-06,48.75,EA,1
2019-04-07,48.75,EA,1
2019-04-08,48.75,EA,1
2019-04-09,48.75,EA,1
2019-04-10,48.75,EA,1
2019-04-11,48.75,EA,1
2019-04-12,50.5,EA,1
2019-04-13,50.5,EA,1
2019-04-14,50.5,EA,1
2019-04-15,50.5,EA,1
2019-04-16,50.5,EA,1
2019-04-17,50.5,EA,1
2019-04-18,50.5,EA,1
2019-04-19,53.25,EA,1
2019-04-20,53.25,EA,1
2019-04-21,53.25,EA,1
2019-04-22,53.25,EA,1
2019-04-23,53.25,EA,1
2019-04-24,53.25,EA,1
