Period End Date,Pretax ROE,(Total Debt - Cash) / EBITDA,Reinvestment Rate,Current Ratio,Pretax Margin,x Earnings Retention,Gross Margin,% LT Debt to Total Capital,Effective Tax Rate,x Pretax Margin,ROE,Times Interest Earned,x Leverage (Assets/Equity),Quick Ratio,Cash Cycle (Days),Operating Margin,Net Margin,Pretax ROA,Asset Turnover,Assets/Equity,x Tax Complement,Debt/Equity,EBITDA Margin,Company name,Fraud
2007-03-01,0.3806047966631908,0.12669212079139186,0.4541484716157206,0.42436974789915966,0.45951742627345843,0.9864297889078274,0.40963855421686746,0.1967213114754098,0.03642905329435575,0.45951742627345843,0.4176706827309237,0.11143695014662755,0.06777316735822958,0.41538461538461535,0.9102966841186738,0.45090909090909087,0.40504807692307687,0.4468085106382979,0.0,0.06777316735822958,0.961854899027674,0.0943025540275049,0.18530884808013354,AKR,0
2007-06-01,0.39103232533889465,0.13779937521693855,0.4596069868995634,0.3067226890756302,0.4820375335120643,0.9864297889078274,0.41767068273092367,0.3467843631778058,0.09422082302675962,0.4820375335120643,0.4226907630522089,0.1378299120234604,0.11894882434301524,0.2076923076923077,0.6924956369982548,0.4711688311688311,0.4224759615384615,0.45862884160756506,0.06666666666666665,0.11894882434301524,0.9035153328347046,0.16110019646365423,0.23205342237061768,AKR,0
2007-09-01,0.45985401459854014,0.04318936877076412,0.5120087336244542,0.29831932773109243,0.5453083109919571,0.9999999999999999,0.4839357429718876,0.308953341740227,0.03612922569522525,0.5453083109919571,0.47088353413654627,0.21700879765395892,0.12033195020746884,0.39230769230769225,0.2883071553228621,0.5329870129870129,0.477764423076923,0.5271867612293145,0.4,0.12033195020746884,0.961854899027674,0.17092337917485265,0.39899833055091816,AKR,0
2007-12-01,0.3941605839416058,0.1299152080130907,0.3897379912663756,0.2563025210084034,0.4825737265415549,0.0,0.2449799196787149,0.2988650693568726,0.08162806386327862,0.4825737265415549,0.4236947791164659,0.14662756598240467,0.09405255878284924,0.3076923076923076,0.2767888307155324,0.468051948051948,0.42427884615384615,0.4633569739952719,0.30000000000000004,0.09405255878284924,0.9162303664921466,0.1414538310412574,0.21869782971619361,AKR,0
2008-03-01,0.3816475495307612,0.1342291862944414,0.44978165938864634,0.2226890756302521,0.46702412868632703,0.0,0.27710843373493976,0.22824716267339212,0.08162806386327862,0.46702412868632703,0.4136546184738956,0.12170087976539588,0.14522821576763484,0.22307692307692303,0.34310645724258293,0.4644155844155844,0.407451923076923,0.44917257683215134,0.16666666666666663,0.14522821576763484,0.9162303664921466,0.18467583497053047,0.2420701168614357,AKR,0
2008-06-01,0.3691345151199166,0.1393365398919026,0.43449781659388653,0.3235294117647059,0.45469168900804285,0.0,0.17670682730923692,0.41488020176544765,0.08162806386327862,0.45469168900804285,0.3995983935742972,0.11583577712609969,0.15629322268326418,0.25384615384615383,0.212216404886562,0.4602597402597402,0.3942307692307692,0.4397163120567376,0.2666666666666667,0.15629322268326418,0.9162303664921466,0.2043222003929273,0.21869782971619361,AKR,0
2008-09-01,0.4087591240875912,0.07358556056924678,0.4650655021834062,0.29831932773109243,0.4916890080428954,0.9999999999999999,0.26506024096385544,0.3619167717528373,0.07360767558653775,0.4916890080428954,0.427710843373494,0.13929618768328444,0.18533886583679116,0.2923076923076924,0.1762652705061082,0.4893506493506493,0.4272836538461538,0.47281323877068565,0.4,0.18533886583679116,0.9244577412116679,0.24361493123772104,0.29883138564273787,AKR,0
2008-12-01,0.3868613138686131,0.16046015768334407,0.36899563318777295,0.3025210084033613,0.4729222520107238,0.9999999999999999,0.2570281124497992,0.37831021437578816,1.0,0.4729222520107238,0.4126506024096386,0.12756598240469208,0.15767634854771778,0.2846153846153846,0.19511343804537526,0.4722077922077922,0.41286057692307687,0.4539007092198582,0.43333333333333335,0.15767634854771778,0.0,0.21414538310412573,0.19532554257095158,AKR,0
2009-03-01,0.37747653806047965,0.09257698219864134,0.4410480349344979,0.28151260504201675,0.4605898123324396,0.9999999999999999,0.4056224899598394,0.3593947036569987,1.0,0.4605898123324396,0.4056224899598394,0.12316715542521993,0.14384508990318118,0.15384615384615383,0.49284467713787083,0.49350649350649345,0.3942307692307692,0.4468085106382979,0.1333333333333333,0.14384508990318118,0.0,0.21021611001964635,0.36060100166944903,AKR,0
2009-06-01,0.3180396246089676,0.7850944612485743,0.3853711790393014,0.20168067226890757,0.3544235924932976,0.9999999999999999,0.1546184738955823,0.33921815889029,1.0,0.3544235924932976,0.354417670682731,0.10410557184750732,0.18395573997233744,0.09230769230769229,0.6945898778359512,0.41038961038961036,0.2830528846153846,0.3947990543735225,0.0,0.18395573997233744,0.0,0.26522593320235754,0.1452420701168614,AKR,0
2009-09-01,0.3076120959332638,0.9999999999999999,0.37008733624454154,0.037815126050420145,0.3710455764075067,0.9999999999999999,0.12248995983935743,0.012610340479192936,1.0,0.3710455764075067,0.34036144578313254,0.10263929618768328,0.20055325034578142,0.007692307692307693,0.4729493891797557,0.41402597402597396,0.2980769230769231,0.3900709219858156,0.10000000000000003,0.20055325034578142,0.0,0.26522593320235754,0.12854757929883137,AKR,0
2009-12-01,0.2711157455683003,0.9999999999999999,0.341703056768559,0.0,0.35871313672922245,0.9999999999999999,0.0,0.01008827238335435,1.0,0.35871313672922245,0.3142570281124498,0.09384164222873899,0.22130013831258638,0.0,0.24642233856893545,0.3901298701298701,0.2980769230769231,0.36643026004728135,0.23333333333333328,0.22130013831258638,0.0,0.3163064833005894,0.02671118530884807,AKR,0
2010-03-01,0.3180396246089676,0.21852531363117964,0.38755458515283847,0.016806722689075626,0.40268096514745305,0.9999999999999999,0.21084337349397592,0.008827238335435056,1.0,0.40268096514745305,0.356425702811245,0.1099706744868035,0.2821576763485477,0.03076923076923077,0.27853403141361266,0.44415584415584414,0.34314903846153844,0.40661938534278963,0.1333333333333333,0.2821576763485477,0.0,0.32220039292730845,0.22370617696160267,AKR,0
2010-06-01,0.27007299270072993,0.21852531363117964,0.3395196506550219,0.0,0.34852546916890076,0.9999999999999999,0.0542168674698795,0.00756620428751576,1.0,0.34852546916890076,0.3122489959839358,0.09970674486803517,0.3112033195020747,0.0,0.337521815008726,0.3963636363636363,0.28485576923076916,0.38061465721040194,0.06666666666666665,0.3112033195020747,0.0,0.40471512770137524,0.05676126878130216,AKR,0
2010-09-01,0.32742440041710114,0.18917042693509198,0.39519650655021843,0.008403361344537813,0.4182305630026809,0.9999999999999999,0.26305220883534136,0.005044136191677174,1.0,0.4182305630026809,0.36345381526104426,0.11436950146627564,0.36514522821576767,0.0,0.3260034904013962,0.4602597402597402,0.35877403846153844,0.4184397163120568,0.10000000000000003,0.36514522821576767,0.0,0.4538310412573674,0.2687813021702838,AKR,0
2010-12-01,0.0,0.06223037635741558,0.0,0.0,0.3099195710455763,0.9999999999999999,0.3995983935742972,0.005044136191677174,1.0,0.3099195710455763,0.0,0.1378299120234604,0.549100968188105,0.038461538461538464,0.06701570680628274,0.3283116883116883,0.2157451923076923,0.26241134751773054,0.5333333333333334,0.549100968188105,0.0,0.6542239685658153,0.3756260434056761,AKR,0
2011-03-01,0.2481751824817518,0.4051172707889125,0.294759825327511,0.004201680672268893,0.3946380697050938,0.9999999999999999,0.19678714859437751,0.0025220680958385868,1.0,0.3946380697050938,0.27108433734939763,0.10703812316715541,0.6749654218533885,0.023076923076923078,0.21605584642233863,0.43480519480519475,0.32331730769230765,0.39952718676122934,0.16666666666666663,0.6749654218533885,0.0,0.7662082514734775,0.1769616026711185,AKR,0
2011-06-01,0.31491136600625647,0.14642733177963999,0.33842794759825334,0.012605042016806733,0.4439678284182305,0.9999999999999999,0.3273092369477911,0.0037831021437578815,1.0,0.4439678284182305,0.31124497991967875,0.11730205278592373,0.8229598893499308,0.046153846153846156,0.1431064572425829,0.47272727272727266,0.3713942307692307,0.43026004728132394,0.2666666666666667,0.8229598893499308,0.0,0.9017681728880157,0.27545909849749584,AKR,0
2011-09-01,0.34098018769551613,0.12103932166410471,0.34606986899563325,0.012605042016806733,0.45951742627345843,0.9999999999999999,0.2891566265060241,0.0012610340479192938,1.0,0.45951742627345843,0.318273092369478,0.12170087976539588,0.9612724757952973,0.07692307692307696,0.06771378708551487,0.4784415584415584,0.3882211538461538,0.44208037825059104,0.4,0.9612724757952973,0.0,1.0,0.27545909849749584,AKR,0
2011-12-01,0.5192909280500522,0.06565180740814201,0.5141921397379914,0.016806722689075626,0.5018766756032171,0.9999999999999999,0.34136546184738953,0.0,0.05689228693501237,0.5018766756032171,0.4728915662650603,0.13929618768328444,0.9017980636237897,0.09230769230769229,0.0,0.5101298701298701,0.43629807692307687,0.49172576832151305,0.5666666666666668,0.9017980636237897,0.9409124906507106,0.9332023575638507,0.34724540901502504,AKR,0
2012-03-01,0.4077163712200208,0.09441166261714683,0.41812227074235814,0.42016806722689076,0.47828418230562997,0.9999999999999999,0.38353413654618473,0.9798234552332911,0.22636983734352747,0.47828418230562997,0.38453815261044183,0.12903225806451613,0.9999999999999998,0.3846153846153847,0.08830715532286212,0.49350649350649345,0.4110576923076923,0.45862884160756506,0.3666666666666667,0.9999999999999998,0.7718773373223635,0.9980353634577603,0.3171953255425709,AKR,0
2012-06-01,0.43587069864442124,0.11741954678435067,0.4596069868995634,0.44117647058823534,0.48793565683646106,0.9999999999999999,0.3333333333333333,1.0,0.08747470204632336,0.48793565683646106,0.4226907630522089,0.13636363636363635,0.9723374827109268,0.3846153846153847,0.1448516579406632,0.4867532467532467,0.423076923076923,0.4680851063829788,0.30000000000000004,0.9723374827109268,0.9102468212415856,0.968565815324165,0.2954924874791318,AKR,0
2012-09-01,0.5860271115745568,0.06466008826300391,0.5851528384279476,0.41596638655462187,0.5201072386058981,0.9999999999999999,0.4076305220883534,0.9155107187894072,0.04100142418109587,0.5201072386058981,0.5381526104417671,0.17155425219941345,0.9377593360995851,0.43846153846153846,0.06457242582897035,0.5122077922077922,0.45552884615384615,0.5082742316784871,0.5,0.9377593360995851,0.9566192969334331,0.9351669941060904,0.36060100166944903,AKR,0
2012-12-01,0.7977059436913452,0.02910695690980314,0.7314410480349346,0.6596638655462184,0.5699731903485254,0.9996722171233774,0.6204819277108433,0.9306431273644388,0.03612922569522525,0.5699731903485254,0.6847389558232932,0.22140762463343105,0.5546334716459198,0.6,0.0617801047120419,0.5605194805194805,0.49579326923076916,0.5957446808510639,0.7333333333333334,0.5546334716459198,0.961854899027674,0.6345776031434185,0.5292153589315525,AKR,0
2013-03-01,0.5005213764337851,0.06575097932265582,0.5360262008733625,0.2941176470588235,0.5152815013404826,0.9999999999999999,0.4357429718875502,0.6431273644388398,0.038302975788921376,0.5152815013404826,0.4929718875502008,0.1656891495601173,0.5380359612724758,0.3307692307692307,0.1650959860383944,0.508051948051948,0.4537259615384615,0.5035460992907802,0.5,0.5380359612724758,0.9596110695587136,0.6011787819253438,0.35225375626043404,AKR,0
2013-06-01,0.4014598540145985,0.12014677443348043,0.4541484716157206,0.2857142857142857,0.48042895442359246,0.9999999999999999,0.357429718875502,0.6469104665825975,0.11400944456937262,0.48042895442359246,0.4176706827309237,0.13196480938416422,0.5269709543568465,0.3076923076923076,0.26422338568935433,0.48051948051948046,0.42007211538461536,0.4609929078014185,0.2666666666666667,0.5269709543568465,0.8840688107703815,0.5972495088408645,0.2904841402337228,AKR,0
2013-09-01,0.4077163712200208,0.07175088015074131,0.44213973799126643,0.26470588235294124,0.4820375335120643,0.9999999999999999,0.4437751004016064,0.6418663303909204,0.145716213177423,0.4820375335120643,0.40662650602409645,0.15835777126099704,0.557399723374827,0.3076923076923076,0.19581151832460733,0.47948051948051945,0.415264423076923,0.4633569739952719,0.3666666666666667,0.557399723374827,0.8526551982049364,0.6188605108055011,0.3772954924874791,AKR,0
2013-12-01,0.9999999999999999,0.06932116824515297,1.0000000000000002,0.6134453781512605,1.0,0.9990822079454569,0.36144578313253006,0.22572509457755355,0.012517802263698374,1.0,1.0,0.12170087976539588,0.02904564315352695,0.7923076923076923,0.12635253054101223,1.0,1.0,1.0000000000000002,0.4,0.02904564315352695,0.9850411368735976,0.04518664047151278,0.2654424040066778,AKR,0
2014-03-01,0.38477580813347234,0.03624733475479744,0.4596069868995634,0.5546218487394958,0.47077747989276136,0.9990822079454569,0.3795180722891566,0.20680958385876416,0.012517802263698374,0.47077747989276136,0.4226907630522089,0.12463343108504397,0.0318118948824343,0.6307692307692307,0.22652705061082026,0.46077922077922073,0.42067307692307687,0.4539007092198582,0.16666666666666663,0.0318118948824343,0.9850411368735976,0.04715127701375247,0.23706176961602668,AKR,0
2014-06-01,0.3993743482794577,0.023950017355085035,0.470524017467249,0.49999999999999994,0.4911528150134048,0.9999999999999999,0.43975903614457834,0.20176544766708698,0.03597931189566,0.4911528150134048,0.43273092369477917,0.14662756598240467,0.04149377593360995,0.5538461538461539,0.14275741710296688,0.4825974025974026,0.43749999999999994,0.47281323877068565,0.3666666666666667,0.04149377593360995,0.961854899027674,0.051080550098231835,0.28213689482470783,AKR,0
2014-09-01,0.4191866527632951,0.017156741210889073,0.49017467248908303,0.4789915966386555,0.5142091152815013,0.9999999999999999,0.4879518072289156,0.1778058007566204,0.021362716438048122,0.5142091152815013,0.4508032128514057,0.18328445747800587,0.04564315352697096,0.5461538461538461,0.13996509598603837,0.5018181818181818,0.4633413461538461,0.4964539007092199,0.43333333333333335,0.04564315352697096,0.9768137621540763,0.051080550098231835,0.33889816360601,AKR,0
2014-12-01,0.4504692387904067,0.0046114940248921515,0.433406113537118,0.5126050420168067,0.5313672922252011,0.9899698439753507,0.5963855421686747,0.15889029003783098,0.02803388051870175,0.5313672922252011,0.47088353413654627,0.2888563049853372,0.03872752420470263,0.7384615384615384,0.030366492146596896,0.5148051948051948,0.47475961538461536,0.5390070921985817,0.7,0.03872752420470263,0.9700822737471952,0.0412573673870334,0.41402337228714525,AKR,0
2015-03-01,0.3806047966631908,0.018297218227797885,0.4552401746724892,0.5336134453781514,0.4605898123324396,0.9899698439753507,0.36746987951807225,0.13997477931904156,0.02803388051870175,0.4605898123324396,0.41867469879518077,0.11583577712609969,0.02904564315352695,0.5923076923076922,0.293542757417103,0.45610389610389607,0.41225961538461536,0.4468085106382979,0.1333333333333333,0.02904564315352695,0.9700822737471952,0.03536345776031435,0.23539232053422368,AKR,0
2015-06-01,0.3993743482794577,0.018594733971339313,0.47161572052401757,0.42016806722689076,0.49008042895442355,0.9999999999999999,0.40963855421686746,0.1223203026481715,0.030057716812832622,0.49008042895442355,0.4337349397590362,0.1671554252199413,0.04564315352697096,0.4307692307692308,0.13996509598603837,0.47428571428571425,0.4381009615384615,0.47281323877068565,0.4,0.04564315352697096,0.9678384442782348,0.04518664047151278,0.25208681135225375,AKR,0
2015-09-01,0.40563086548488003,0.02439629097039718,0.47707423580786035,0.407563025210084,0.49276139410187664,0.9999999999999999,0.37751004016064255,0.10214375788146278,0.02803388051870175,0.49276139410187664,0.43875502008032136,0.16422287390029322,0.052558782849239316,0.4307692307692308,0.10680628272251311,0.47792207792207786,0.4411057692307692,0.4799054373522459,0.6,0.052558782849239316,0.9700822737471952,0.04911591355599216,0.25041736227045075,AKR,0
2015-12-01,0.45776850886339937,0.008330440819160014,0.4628820960698691,0.5042016806722689,0.5490616621983914,0.9937065687688474,0.5763052208835342,0.08575031525851198,0.02653474252304925,0.5490616621983914,0.47791164658634544,0.28445747800586507,0.02213001383125865,0.5538461538461539,0.1650959860383944,0.5324675324675324,0.49158653846153844,0.5484633569739953,0.5666666666666668,0.02213001383125865,0.9715781600598354,0.03732809430255404,0.4490818030050083,AKR,0
2016-03-01,0.3868613138686131,0.033073833490355524,0.4617903930131005,0.5252100840336134,0.47399463806970504,0.9999999999999999,0.3995983935742972,0.06557377049180327,0.006970991679784125,0.47399463806970504,0.42469879518072295,0.12756598240469208,0.01521438450899032,0.423076923076923,0.4645724258289704,0.4649350649350649,0.4254807692307692,0.4539007092198582,0.20000000000000007,0.01521438450899032,0.9910246821241586,0.027504911591355603,0.26210350584307174,AKR,0
2016-06-01,0.37017726798748696,0.08251103287548965,0.44541484716157215,0.43697478991596644,0.44289544235924927,0.9999999999999999,0.23092369477911645,0.04665825977301386,0.006970991679784125,0.44289544235924927,0.4096385542168675,0.08651026392961875,0.02074688796680499,0.2846153846153846,0.37347294938917985,0.4332467532467532,0.391826923076923,0.43026004728132394,0.23333333333333328,0.02074688796680499,0.9910246821241586,0.02554027504911592,0.15859766277128545,AKR,0
2016-09-01,0.37851929092805003,0.04720583130857341,0.4563318777292577,0.407563025210084,0.45683646112600534,0.9999999999999999,0.2710843373493976,0.023959646910466578,0.006970991679784125,0.45683646112600534,0.4196787148594378,0.10703812316715541,0.02074688796680499,0.2076923076923077,0.4481675392670158,0.4472727272727272,0.41346153846153844,0.44208037825059104,0.16666666666666663,0.02074688796680499,0.9910246821241586,0.029469548133595286,0.22203672787979964,AKR,0
2016-12-01,0.34098018769551613,0.04720583130857341,0.3897379912663756,0.3235294117647059,0.4273458445040214,0.9999999999999999,0.026104417670682736,0.08701134930643127,0.006970991679784125,0.4273458445040214,0.38654618473895586,0.06304985337243402,0.04840940525587828,0.3999999999999999,0.05200698080279234,0.415064935064935,0.3804086538461538,0.39243498817966904,0.6666666666666667,0.04840940525587828,0.9910246821241586,0.05697445972495089,0.09348914858096827,AKR,0
2017-03-01,0.36392075078206465,0.04720583130857341,0.4377729257641922,0.2941176470588235,0.43109919571045574,0.9999999999999999,0.20883534136546184,0.07692307692307693,0.006970991679784125,0.43109919571045574,0.40261044176706834,0.07331378299120234,0.05117565698478563,0.19230769230769232,0.2991273996509599,0.40623376623376617,0.3786057692307692,0.4255319148936171,0.16666666666666663,0.05117565698478563,0.9910246821241586,0.05697445972495089,0.08347245409015024,AKR,0
2017-06-01,0.3670490093847758,0.04720583130857341,0.4410480349344979,0.26470588235294124,0.4418230563002681,0.9999999999999999,0.21887550200803213,0.06935687263556115,0.006970991679784125,0.4418230563002681,0.4056224899598394,0.07038123167155425,0.06639004149377592,0.1846153846153846,0.26422338568935433,0.415064935064935,0.38942307692307687,0.43026004728132394,0.20000000000000007,0.06639004149377592,0.9910246821241586,0.07072691552062868,0.09849749582637729,AKR,0
2017-09-01,0.451511991657977,0.016462537809292407,0.5305676855895197,0.3109243697478991,0.5431635388739946,0.9999999999999999,0.502008032128514,0.06809583858764186,0.008994827973915,0.5431635388739946,0.48795180722891573,0.21847507331378296,0.04979253112033197,0.2615384615384615,0.12006980802792325,0.5179220779220779,0.5048076923076923,0.5342789598108748,0.5,0.04979253112033197,0.9887808526551982,0.051080550098231835,0.39398998330550916,AKR,0
2017-12-01,0.7612095933263816,0.0,0.8089519650655023,0.36134453781512604,0.7436997319034853,0.9993444342467549,1.0,0.09457755359394703,0.01199310396522,0.7436997319034853,0.7781124497991968,1.0,0.03457814661134162,0.24615384615384614,0.037347294938918,0.7122077922077922,0.7223557692307692,0.9456264775413713,1.0,0.03457814661134162,0.9857890800299177,0.0412573673870334,1.0,AKR,0
2018-03-01,0.3795620437956204,0.06307333763078296,0.4552401746724892,0.36974789915966394,0.460053619302949,0.9993444342467549,0.251004016064257,0.08827238335435056,0.01199310396522,0.460053619302949,0.41867469879518077,0.10850439882697946,0.03319502074688796,0.22307692307692303,0.311692844677138,0.44935064935064933,0.41225961538461536,0.4444444444444445,0.20000000000000007,0.03319502074688796,0.9857890800299177,0.04715127701375247,0.22370617696160267,AKR,0
2018-06-01,0.3795620437956204,0.05608171765755937,0.45305676855895205,0.34873949579831937,0.4632707774798927,0.9993444342467549,0.2710843373493976,0.08953341740226986,0.01199310396522,0.4632707774798927,0.41666666666666674,0.10850439882697946,0.03457814661134162,0.19999999999999998,0.22478184991274,0.4498701298701298,0.4104567307692307,0.4468085106382979,0.30000000000000004,0.03457814661134162,0.9857890800299177,0.03929273084479371,0.21202003338898162,AKR,0
2018-09-01,0.39103232533889465,0.03153666881539148,0.4672489082969433,0.36134453781512604,0.4815013404825737,0.9999999999999999,0.2710843373493976,0.09205548549810845,0.0,0.4815013404825737,0.4297188755020081,0.14516129032258063,0.0318118948824343,0.23846153846153842,0.18987783595113442,0.46649350649350646,0.4350961538461538,0.4609929078014185,0.2666666666666667,0.0318118948824343,0.9977561705310397,0.03732809430255404,0.27712854757929883,AKR,0
2018-12-01,0.0375391032325339,0.029751574354142905,0.16921397379912667,0.36554621848739505,0.0,0.9999999999999999,0.29518072289156627,0.1034047919293821,0.0,0.0,0.1556224899598394,0.15542521994134895,0.05532503457814664,0.3153846153846154,0.16055846422338568,0.0,0.0,0.0,0.3666666666666667,0.05532503457814664,0.9977561705310397,0.06090373280943027,0.28213689482470783,AKR,0
2019-03-01,0.3555787278415015,0.029751574354142905,0.42576419213973804,0.36554621848739505,0.41715817694369967,0.9999999999999999,0.24297188755020083,0.11475409836065571,0.0,0.41715817694369967,0.391566265060241,0.055718475073313775,0.05117565698478563,0.22307692307692303,0.36753926701570694,0.4067532467532467,0.3563701923076923,0.41607565011820336,0.16666666666666663,0.05117565698478563,0.9977561705310397,0.0550098231827112,0.09515859766277128,AKR,0
2019-06-01,0.4452554744525547,0.018049288441513357,0.5262008733624455,0.4033613445378151,0.5367292225201072,0.9999999999999999,0.572289156626506,0.09331651954602774,0.0062963795817405,0.5367292225201072,0.4839357429718876,0.26832844574780057,0.05947441217150762,0.41538461538461535,0.23350785340314142,0.5194805194805194,0.49939903846153844,0.5271867612293145,0.5,0.05947441217150762,0.9917726252804787,0.07465618860510806,0.3873121869782971,AKR,0
2019-09-01,0.4087591240875912,0.03223087221698814,0.4825327510917031,0.42857142857142855,0.4986595174262734,0.9999999999999999,0.36345381526104414,0.08827238335435056,0.01634060415261225,0.4986595174262734,0.4437751004016065,0.187683284457478,0.052558782849239316,0.3846153846153847,0.2799301919720768,0.4841558441558441,0.45132211538461536,0.4822695035460993,0.43333333333333335,0.052558782849239316,0.9820493642483171,0.06090373280943027,0.2938230383973288,AKR,0
2019-12-01,0.4306569343065693,0.014826201219814547,0.5043668122270744,0.4831932773109244,0.5115281501340482,0.9999999999999999,0.3895582329317269,0.0832282471626734,0.014391724758263998,0.5115281501340482,0.46385542168674704,0.27712609970674484,0.04564315352697096,0.5230769230769231,0.149738219895288,0.4945454545454545,0.4657451923076923,0.5106382978723405,0.7333333333333334,0.04564315352697096,0.9820493642483171,0.051080550098231835,0.35058430717863104,AKR,0
2020-03-01,0.3816475495307612,0.07894084395299251,0.4541484716157206,0.4747899159663866,0.46648793565683644,0.9999999999999999,0.26305220883534136,0.07440100882723834,0.014391724758263998,0.46648793565683644,0.4176706827309237,0.11583577712609969,0.052558782849239316,0.4923076923076922,0.35462478184991275,0.45350649350649347,0.4146634615384615,0.44917257683215134,0.33333333333333326,0.052558782849239316,0.9820493642483171,0.05697445972495089,0.18196994991652754,AKR,0
